id,weight,spec,outside
216,160,60p,0
217,259,40p,0
218,182,60p,0
219,466,20p,0
220,489,20p,0
221,660,15p,0
222,446,20p,0
223,240,40p,0
224,561,20p,0
225,660,15p,0
226,245,40p,0
227,263,40p,0
228,421,25p,0
229,258,40p,0
230,605,15p,0
231,519,20p,0
232,441,25p,0
233,461,20p,0
234,263,40p,0
235,563,20p,0
236,400,25p,0
237,367,25p,0
238,583,15p,0
239,429,25p,0
240,177,60p,0
241,513,20p,0
242,383,25p,0
243,621,15p,0
244,241,40p,0
245,382,25p,0
246,578,15p,0
247,586,15p,0
248,458,20p,0
249,640,15p,0
250,404,25p,0
251,236,40p,0
252,430,25p,0
253,232,40p,0
254,380,25p,0
255,237,40p,0
256,379,25p,0
257,409,25p,0
258,487,20p,0
259,517,20p,0
260,593,15p,0
261,164,60p,0
262,666,15p,0
263,389,25p,0
264,239,40p,0
265,170,60p,0
266,262,40p,0
267,477,20p,0
268,170,60p,0
269,374,25p,0
270,240,40p,0
271,682,15p,0
272,231,40p,0
273,565,20p,0
274,410,25p,0
275,181,60p,0
276,396,25p,0
277,637,15p,0
278,398,25p,0
279,166,60p,0
280,562,20p,0
281,262,40p,0
282,566,15p,0
283,170,60p,0
284,465,20p,0
285,521,20p,0
286,464,20p,0
287,472,20p,0
288,176,60p,0
289,172,60p,0
290,512,20p,0
291,495,20p,0
292,182,60p,0
293,447,20p,0
294,605,15p,0
295,236,40p,0
296,154,60p,0
297,645,15p,0
298,256,40p,0
299,153,60p,0
300,166,60p,0
301,416,25p,0
302,681,15p,0
303,447,20p,0
304,180,60p,0
305,168,60p,0
306,231,40p,0
307,169,60p,0
308,466,20p,0
309,645,15p,0
310,256,40p,0
311,547,20p,0
312,174,60p,0
313,250,40p,0
314,374,25p,0
315,169,60p,0
316,156,60p,0
317,234,40p,0
318,606,15p,0
319,253,40p,0
320,539,20p,0
321,599,15p,0
322,504,20p,0
323,245,40p,0
324,155,60p,0
325,175,60p,0
326,245,40p,0
327,168,60p,0
328,395,25p,0
329,434,25p,0
330,236,40p,0
331,426,25p,0
332,167,60p,0
333,256,40p,0
334,176,60p,0
335,258,40p,0
336,169,60p,0
337,697,15p,0
338,176,60p,0
339,623,15p,0
340,473,20p,0
341,246,40p,0
342,163,60p,0
343,181,60p,0
344,373,25p,0
345,654,15p,0
346,156,60p,0
347,628,15p,0
348,667,15p,0
349,386,25p,0
350,397,25p,0
351,677,15p,0
352,173,60p,0
353,156,60p,0
354,390,25p,0
355,231,40p,0
356,446,20p,0
357,256,40p,0
358,555,20p,0
359,162,60p,0
360,253,40p,0
361,179,60p,0
362,161,60p,0
363,153,60p,0
364,538,20p,0
365,262,40p,0
366,377,25p,0
367,253,40p,0
368,156,60p,0
369,180,60p,0
370,251,40p,0
371,482,20p,0
372,263,40p,0
373,240,40p,0
374,380,25p,0
375,474,20p,0
376,161,60p,0
377,172,60p,0
378,626,15p,0
379,182,60p,0
380,584,15p,0
381,239,40p,0
382,564,20p,0
383,553,20p,0
384,181,60p,0
385,234,40p,0
386,405,25p,0
387,531,20p,0
388,667,15p,0
389,668,15p,0
390,157,60p,0
391,156,60p,0
392,264,40p,0
393,406,25p,0
394,388,25p,0
395,259,40p,0
396,371,25p,0
397,697,15p,0
398,470,20p,0
399,173,60p,0
400,661,15p,0
401,165,60p,0
402,600,15p,0
403,166,60p,0
404,178,60p,0
405,678,15p,0
406,235,40p,0
407,425,25p,0
408,158,60p,0
409,686,15p,0
410,173,60p,0
411,537,20p,0
412,665,15p,0
413,503,20p,0
414,158,60p,0
415,260,40p,0
416,233,40p,0
417,569,15p,0
418,259,40p,0
419,539,20p,0
420,628,15p,0
421,173,60p,0
422,411,25p,0
423,623,15p,0
424,156,60p,0
425,616,15p,0
426,374,25p,0
427,554,20p,0
428,168,60p,0
429,154,60p,0
430,257,40p,0
431,380,25p,0
432,682,15p,0
433,180,60p,0
434,159,60p,0
435,161,60p,0
436,386,25p,0
437,424,25p,0
438,651,15p,0
439,608,15p,0
440,181,60p,0
441,263,40p,0
442,443,25p,0
443,260,40p,0
444,671,15p,0
445,652,15p,0
446,466,20p,0
447,578,15p,0
448,249,40p,0
449,180,60p,0
450,234,40p,0
451,367,25p,0
452,465,20p,0
453,165,60p,0
454,506,20p,0
455,155,60p,0
456,497,20p,0
457,504,20p,0
458,153,60p,0
459,242,40p,0
460,368,25p,0
461,422,25p,0
462,523,20p,0
463,182,60p,0
464,592,15p,0
465,181,60p,0
466,540,20p,0
467,522,20p,0
468,498,20p,0
469,660,15p,0
470,264,40p,0
471,156,60p,0
472,558,20p,0
473,499,20p,0
474,175,60p,0
475,171,60p,0
476,239,40p,0
477,679,15p,0
478,425,25p,0
479,165,60p,0
480,670,15p,0
481,539,20p,0
482,635,15p,0
483,580,15p,0
484,465,20p,0
485,616,15p,0
486,589,15p,0
487,171,60p,0
488,477,20p,0
489,400,25p,0
490,417,25p,0
491,691,15p,0
492,237,40p,0
493,390,25p,0
494,526,20p,0
495,442,25p,0
496,662,15p,0
497,170,60p,0
498,232,40p,0
499,412,25p,0
500,672,15p,0
501,518,20p,0
502,526,20p,0
503,557,20p,0
504,670,15p,0
505,486,20p,0
506,430,25p,0
507,528,20p,0
508,560,20p,0
509,409,25p,0
510,637,15p,0
511,517,20p,0
512,805,,1
513,675,15p,0
514,173,60p,0
515,256,40p,0
516,549,20p,0
517,238,40p,0
518,162,60p,0
519,557,20p,0
520,498,20p,0
521,386,25p,0
522,543,20p,0
523,264,40p,0
524,640,15p,0
525,262,40p,0
526,264,40p,0
527,629,15p,0
528,538,20p,0
529,444,25p,0
530,449,20p,0
531,254,40p,0
532,383,25p,0
533,163,60p,0
534,257,40p,0
535,505,20p,0
536,454,20p,0
537,154,60p,0
538,60,,1
539,562,20p,0
540,262,40p,0
541,570,15p,0
542,557,20p,0
543,377,25p,0
544,754,,1
545,525,20p,0
546,566,15p,0
547,400,25p,0
548,402,25p,0
549,172,60p,0
550,386,25p,0
551,377,25p,0
552,167,60p,0
553,264,40p,0
554,250,40p,0
555,469,20p,0
556,547,20p,0
557,178,60p,0
558,264,40p,0
559,693,15p,0
560,166,60p,0
561,413,25p,0
562,174,60p,0
563,427,25p,0
564,254,40p,0
565,172,60p,0
566,253,40p,0
567,174,60p,0
568,469,20p,0
569,231,40p,0
570,578,15p,0
571,405,25p,0
572,558,20p,0
573,387,25p,0
574,450,20p,0
575,157,60p,0
576,153,60p,0
577,157,60p,0
578,450,20p,0
579,445,25p,0
580,492,20p,0
581,164,60p,0
582,416,25p,0
583,177,60p,0
584,611,15p,0
585,660,15p,0
586,394,25p,0
587,496,20p,0
588,153,60p,0
589,174,60p,0
590,257,40p,0
591,440,25p,0
592,446,20p,0
593,153,60p,0
594,235,40p,0
595,159,60p,0
596,166,60p,0
597,630,15p,0
598,621,15p,0
599,403,25p,0
600,520,20p,0
601,666,15p,0
602,687,15p,0
603,177,60p,0
604,523,20p,0
605,420,25p,0
606,378,25p,0
607,242,40p,0
608,252,40p,0
609,174,60p,0
610,692,15p,0
611,539,20p,0
612,158,60p,0
613,577,15p,0
614,697,15p,0
615,172,60p,0
616,450,20p,0
617,250,40p,0
618,479,20p,0
619,556,20p,0
620,480,20p,0
621,670,15p,0
622,155,60p,0
623,254,40p,0
624,671,15p,0
625,156,60p,0
626,535,20p,0
627,182,60p,0
628,658,15p,0
629,237,40p,0
630,260,40p,0
631,58,,1
632,258,40p,0
633,549,20p,0
634,604,15p,0
635,475,20p,0
636,552,20p,0
637,384,25p,0
638,425,25p,0
639,602,15p,0
640,552,20p,0
641,171,60p,0
642,257,40p,0
643,488,20p,0
644,551,20p,0
645,164,60p,0
646,659,15p,0
647,477,20p,0
648,248,40p,0
649,690,15p,0
650,263,40p,0
651,170,60p,0
652,159,60p,0
653,445,25p,0
654,504,20p,0
655,178,60p,0
656,481,20p,0
657,173,60p,0
658,164,60p,0
659,397,25p,0
660,572,15p,0
661,650,15p,0
662,594,15p,0
663,256,40p,0
664,522,20p,0
665,445,25p,0
666,422,25p,0
667,394,25p,0
668,237,40p,0
669,177,60p,0
670,251,40p,0
671,552,20p,0
672,590,15p,0
673,246,40p,0
674,157,60p,0
675,233,40p,0
676,613,15p,0
677,241,40p,0
678,418,25p,0
679,240,40p,0
680,522,20p,0
681,239,40p,0
682,787,,1
683,455,20p,0
684,165,60p,0
685,394,25p,0
686,247,40p,0
687,256,40p,0
688,255,40p,0
689,248,40p,0
690,234,40p,0
691,533,20p,0
692,170,60p,0
693,682,15p,0
694,423,25p,0
695,594,15p,0
696,472,20p,0
697,600,15p,0
698,174,60p,0
699,519,20p,0
700,535,20p,0
701,384,25p,0
702,163,60p,0
703,180,60p,0
704,699,15p,0
705,234,40p,0
706,157,60p,0
707,638,15p,0
708,423,25p,0
709,564,20p,0
710,159,60p,0
711,163,60p,0
712,243,40p,0
713,170,60p,0
714,414,25p,0
715,169,60p,0
716,496,20p,0
717,672,15p,0
718,157,60p,0
719,772,,1
720,157,60p,0
721,523,20p,0
722,257,40p,0
723,424,25p,0
724,425,25p,0
725,576,15p,0
726,546,20p,0
727,256,40p,0
728,640,15p,0
729,537,20p,0
730,258,40p,0
731,163,60p,0
732,568,15p,0
733,257,40p,0
734,539,20p,0
735,165,60p,0
736,553,20p,0
737,637,15p,0
738,537,20p,0
739,831,,1
740,239,40p,0
741,239,40p,0
742,255,40p,0
743,608,15p,0
744,175,60p,0
745,166,60p,0
746,173,60p,0
747,652,15p,0
748,576,15p,0
749,522,20p,0
750,174,60p,0
751,674,15p,0
752,648,15p,0
753,675,15p,0
754,239,40p,0
755,174,60p,0
756,162,60p,0
757,374,25p,0
758,560,20p,0
759,161,60p,0
760,557,20p,0
761,250,40p,0
762,643,15p,0
763,555,20p,0
764,463,20p,0
765,448,20p,0
766,395,25p,0
767,421,25p,0
768,614,15p,0
769,177,60p,0
770,257,40p,0
771,601,15p,0
772,561,20p,0
773,386,25p,0
774,667,15p,0
775,661,15p,0
776,158,60p,0
777,159,60p,0
778,391,25p,0
779,570,15p,0
780,435,25p,0
781,175,60p,0
782,160,60p,0
783,417,25p,0
784,624,15p,0
785,171,60p,0
786,390,25p,0
787,667,15p,0
788,428,25p,0
789,155,60p,0
790,384,25p,0
791,181,60p,0
792,162,60p,0
793,168,60p,0
794,415,25p,0
795,243,40p,0
796,372,25p,0
797,438,25p,0
798,631,15p,0
799,420,25p,0
800,537,20p,0
801,519,20p,0
802,396,25p,0
803,169,60p,0
804,411,25p,0
805,263,40p,0
806,471,20p,0
807,692,15p,0
808,438,25p,0
809,599,15p,0
810,417,25p,0
811,232,40p,0
812,425,25p,0
813,244,40p,0
814,521,20p,0
815,620,15p,0
816,171,60p,0
817,256,40p,0
818,177,60p,0
819,233,40p,0
820,234,40p,0
821,245,40p,0
822,666,15p,0
823,182,60p,0
824,158,60p,0
825,162,60p,0
826,264,40p,0
827,695,15p,0
828,524,20p,0
829,240,40p,0
830,541,20p,0
831,549,20p,0
832,182,60p,0
833,595,15p,0
834,658,15p,0
835,157,60p,0
836,156,60p,0
837,508,20p,0
838,570,15p,0
839,680,15p,0
840,566,15p,0
841,262,40p,0
842,646,15p,0
843,169,60p,0
844,172,60p,0
845,397,25p,0
846,412,25p,0
847,397,25p,0
848,157,60p,0
849,511,20p,0
850,462,20p,0
851,408,25p,0
852,234,40p,0
853,463,20p,0
854,238,40p,0
855,562,20p,0
856,231,40p,0
857,548,20p,0
858,244,40p,0
859,245,40p,0
860,407,25p,0
861,376,25p,0
862,174,60p,0
863,173,60p,0
864,179,60p,0
865,614,15p,0
866,161,60p,0
867,163,60p,0
868,240,40p,0
869,249,40p,0
870,457,20p,0
871,241,40p,0
872,263,40p,0
873,474,20p,0
874,255,40p,0
875,619,15p,0
876,380,25p,0
877,536,20p,0
878,630,15p,0
879,527,20p,0
880,504,20p,0
881,390,25p,0
882,245,40p,0
883,677,15p,0
884,683,15p,0
885,665,15p,0
886,687,15p,0
887,489,20p,0
888,377,25p,0
889,234,40p,0
890,509,20p,0
891,167,60p,0
892,168,60p,0
893,417,25p,0
894,599,15p,0
895,592,15p,0
896,681,15p,0
897,177,60p,0
898,417,25p,0
899,164,60p,0
900,603,15p,0
901,243,40p,0
902,564,20p,0
903,389,25p,0
904,169,60p,0
905,457,20p,0
906,401,25p,0
907,156,60p,0
908,153,60p,0
909,259,40p,0
910,452,20p,0
911,180,60p,0
912,455,20p,0
913,161,60p,0
914,622,15p,0
915,605,15p,0
916,404,25p,0
917,608,15p,0
918,163,60p,0
919,264,40p,0
920,378,25p,0
921,546,20p,0
922,438,25p,0
923,168,60p,0
924,442,25p,0
925,622,15p,0
926,397,25p,0
927,645,15p,0
928,232,40p,0
929,543,20p,0
930,434,25p,0
931,403,25p,0
932,179,60p,0
933,586,15p,0
934,478,20p,0
935,459,20p,0
936,242,40p,0
937,265,40p,0
938,492,20p,0
939,468,20p,0
940,373,25p,0
941,386,25p,0
942,170,60p,0
943,496,20p,0
944,634,15p,0
945,407,25p,0
946,429,25p,0
947,388,25p,0
948,234,40p,0
949,265,40p,0
950,601,15p,0
951,259,40p,0
952,239,40p,0
953,523,20p,0
954,579,15p,0
955,263,40p,0
956,258,40p,0
957,444,25p,0
958,163,60p,0
959,246,40p,0
960,478,20p,0
961,412,25p,0
962,547,20p,0
963,616,15p,0
964,528,20p,0
965,675,15p,0
966,444,25p,0
967,157,60p,0
968,262,40p,0
969,169,60p,0
970,232,40p,0
971,613,15p,0
972,412,25p,0
973,451,20p,0
974,497,20p,0
975,422,25p,0
976,471,20p,0
977,169,60p,0
978,383,25p,0
979,154,60p,0
980,247,40p,0
981,174,60p,0
982,396,25p,0
983,663,15p,0
984,255,40p,0
985,653,15p,0
986,237,40p,0
987,180,60p,0
988,420,25p,0
989,442,25p,0
990,484,20p,0
991,621,15p,0
992,614,15p,0
993,591,15p,0
994,418,25p,0
995,237,40p,0
996,627,15p,0
997,514,20p,0
998,567,15p,0
999,600,15p,0
1000,398,25p,0
1001,173,60p,0
1002,240,40p,0
1003,446,20p,0
1004,248,40p,0
1005,421,25p,0
1006,446,20p,0
1007,606,15p,0
1008,161,60p,0
1009,177,60p,0
1010,487,20p,0
1011,576,15p,0
1012,781,,1
1013,439,25p,0
1014,677,15p,0
1015,153,60p,0
1016,435,25p,0
1017,416,25p,0
1018,386,25p,0
1019,240,40p,0
1020,424,25p,0
1021,235,40p,0
1022,177,60p,0
1023,603,15p,0
1024,527,20p,0
1025,384,25p,0
1026,154,60p,0
1027,166,60p,0
1028,493,20p,0
1029,587,15p,0
1030,176,60p,0
1031,550,20p,0
1032,544,20p,0
1033,178,60p,0
1034,418,25p,0
1035,406,25p,0
1036,460,20p,0
1037,680,15p,0
1038,390,25p,0
1039,255,40p,0
1040,233,40p,0
1041,505,20p,0
1042,172,60p,0
1043,498,20p,0
1044,257,40p,0
1045,653,15p,0
1046,173,60p,0
1047,168,60p,0
1048,238,40p,0
1049,413,25p,0
1050,556,20p,0
1051,422,25p,0
1052,602,15p,0
1053,675,15p,0
1054,173,60p,0
1055,249,40p,0
1056,239,40p,0
1057,389,25p,0
1058,164,60p,0
1059,502,20p,0
1060,371,25p,0
1061,243,40p,0
1062,624,15p,0
1063,622,15p,0
1064,256,40p,0
1065,232,40p,0
1066,540,20p,0
1067,369,25p,0
1068,421,25p,0
1069,400,25p,0
1070,159,60p,0
1071,170,60p,0
1072,432,25p,0
1073,264,40p,0
1074,526,20p,0
1075,417,25p,0
1076,581,15p,0
1077,174,60p,0
1078,432,25p,0
1079,447,20p,0
1080,253,40p,0
1081,231,40p,0
1082,174,60p,0
1083,649,15p,0
1084,656,15p,0
1085,595,15p,0
1086,479,20p,0
1087,242,40p,0
1088,240,40p,0
1089,396,25p,0
1090,498,20p,0
1091,254,40p,0
1092,611,15p,0
1093,242,40p,0
1094,657,15p,0
1095,488,20p,0
1096,483,20p,0
1097,402,25p,0
1098,580,15p,0
1099,157,60p,0
1100,254,40p,0
1101,434,25p,0
1102,427,25p,0
1103,403,25p,0
1104,471,20p,0
1105,595,15p,0
1106,606,15p,0
1107,507,20p,0
1108,491,20p,0
1109,447,20p,0
1110,177,60p,0
1111,594,15p,0
1112,158,60p,0
1113,239,40p,0
1114,695,15p,0
1115,387,25p,0
1116,259,40p,0
1117,165,60p,0
1118,456,20p,0
1119,502,20p,0
1120,235,40p,0
1121,696,15p,0
1122,596,15p,0
1123,430,25p,0
1124,171,60p,0
1125,517,20p,0
1126,653,15p,0
1127,548,20p,0
1128,563,20p,0
1129,598,15p,0
1130,565,20p,0
1131,166,60p,0
1132,641,15p,0
1133,699,15p,0
1134,461,20p,0
1135,181,60p,0
1136,174,60p,0
1137,587,15p,0
1138,380,25p,0
1139,646,15p,0
1140,404,25p,0
1141,376,25p,0
1142,166,60p,0
1143,373,25p,0
1144,240,40p,0
1145,415,25p,0
1146,254,40p,0
1147,657,15p,0
1148,671,15p,0
1149,598,15p,0
1150,462,20p,0
1151,232,40p,0
1152,429,25p,0
1153,603,15p,0
1154,367,25p,0
1155,609,15p,0
1156,172,60p,0
1157,421,25p,0
1158,621,15p,0
1159,459,20p,0
1160,674,15p,0
1161,168,60p,0
1162,410,25p,0
1163,372,25p,0
1164,158,60p,0
1165,397,25p,0
1166,166,60p,0
1167,176,60p,0
1168,680,15p,0
1169,373,25p,0
1170,418,25p,0
1171,674,15p,0
1172,242,40p,0
1173,233,40p,0
1174,176,60p,0
1175,254,40p,0
1176,666,15p,0
1177,660,15p,0
1178,624,15p,0
1179,472,20p,0
1180,164,60p,0
1181,262,40p,0
1182,472,20p,0
1183,597,15p,0
1184,624,15p,0
1185,248,40p,0
1186,403,25p,0
1187,243,40p,0
1188,248,40p,0
1189,231,40p,0
1190,244,40p,0
1191,473,20p,0
1192,676,15p,0
1193,175,60p,0
1194,496,20p,0
1195,247,40p,0
1196,168,60p,0
1197,568,15p,0
1198,253,40p,0
1199,233,40p,0
1200,699,15p,0
1201,551,20p,0
1202,694,15p,0
1203,157,60p,0
1204,371,25p,0
1205,259,40p,0
1206,257,40p,0
1207,471,20p,0
1208,172,60p,0
1209,432,25p,0
1210,619,15p,0
1211,367,25p,0
1212,259,40p,0
1213,536,20p,0
1214,161,60p,0
1215,438,25p,0
1216,673,15p,0
1217,246,40p,0
1218,245,40p,0
1219,367,25p,0
1220,622,15p,0
1221,171,60p,0
1222,594,15p,0
1223,252,40p,0
1224,368,25p,0
1225,178,60p,0
1226,164,60p,0
1227,679,15p,0
1228,169,60p,0
1229,252,40p,0
1230,502,20p,0
1231,471,20p,0
1232,440,25p,0
1233,252,40p,0
1234,473,20p,0
1235,544,20p,0
1236,234,40p,0
1237,671,15p,0
1238,180,60p,0
1239,644,15p,0
1240,171,60p,0
1241,265,40p,0
1242,688,15p,0
1243,168,60p,0
1244,163,60p,0
1245,689,15p,0
1246,668,15p,0
1247,260,40p,0
1248,248,40p,0
1249,244,40p,0
1250,383,25p,0
1251,575,15p,0
1252,255,40p,0
1253,181,60p,0
1254,695,15p,0
1255,564,20p,0
1256,390,25p,0
1257,171,60p,0
1258,255,40p,0
1259,240,40p,0
1260,435,25p,0
1261,158,60p,0
1262,518,20p,0
1263,541,20p,0
1264,260,40p,0
1265,153,60p,0
1266,584,15p,0
1267,431,25p,0
1268,547,20p,0
1269,252,40p,0
1270,552,20p,0
1271,587,15p,0
1272,649,15p,0
1273,161,60p,0
1274,374,25p,0
1275,160,60p,0
1276,608,15p,0
1277,168,60p,0
1278,674,15p,0
1279,664,15p,0
1280,541,20p,0
1281,366,25p,0
1282,447,20p,0
1283,497,20p,0
1284,164,60p,0
1285,252,40p,0
1286,264,40p,0
1287,453,20p,0
1288,167,60p,0
1289,261,40p,0
1290,517,20p,0
1291,172,60p,0
1292,156,60p,0
1293,672,15p,0
1294,442,25p,0
1295,157,60p,0
1296,649,15p,0
1297,460,20p,0
1298,494,20p,0
1299,258,40p,0
1300,528,20p,0
1301,632,15p,0
1302,643,15p,0
1303,434,25p,0
1304,154,60p,0
1305,608,15p,0
1306,367,25p,0
1307,238,40p,0
1308,625,15p,0
1309,658,15p,0
1310,163,60p,0
1311,508,20p,0
1312,386,25p,0
1313,173,60p,0
1314,642,15p,0
1315,424,25p,0
1316,247,40p,0
1317,569,15p,0
1318,239,40p,0
1319,509,20p,0
1320,180,60p,0
1321,248,40p,0
1322,178,60p,0
1323,261,40p,0
1324,559,20p,0
1325,625,15p,0
1326,261,40p,0
1327,434,25p,0
1328,401,25p,0
1329,451,20p,0
1330,530,20p,0
1331,623,15p,0
1332,476,20p,0
1333,247,40p,0
1334,476,20p,0
1335,232,40p,0
1336,481,20p,0
1337,477,20p,0
1338,231,40p,0
1339,162,60p,0
1340,175,60p,0
1341,628,15p,0
1342,153,60p,0
1343,630,15p,0
1344,512,20p,0
1345,598,15p,0
1346,468,20p,0
1347,162,60p,0
1348,182,60p,0
1349,541,20p,0
1350,542,20p,0
1351,369,25p,0
1352,394,25p,0
1353,372,25p,0
1354,244,40p,0
1355,404,25p,0
1356,629,15p,0
1357,264,40p,0
1358,177,60p,0
1359,155,60p,0
1360,668,15p,0
1361,249,40p,0
1362,172,60p,0
1363,549,20p,0
1364,569,15p,0
1365,546,20p,0
1366,488,20p,0
1367,237,40p,0
1368,460,20p,0
1369,549,20p,0
1370,171,60p,0
1371,154,60p,0
1372,638,15p,0
1373,155,60p,0
1374,156,60p,0
1375,608,15p,0
1376,264,40p,0
1377,687,15p,0
1378,234,40p,0
1379,170,60p,0
1380,262,40p,0
1381,156,60p,0
1382,537,20p,0
1383,259,40p,0
1384,156,60p,0
1385,241,40p,0
1386,381,25p,0
1387,619,15p,0
1388,390,25p,0
1389,420,25p,0
1390,162,60p,0
1391,614,15p,0
1392,397,25p,0
1393,389,25p,0
1394,179,60p,0
1395,379,25p,0
1396,248,40p,0
1397,481,20p,0
1398,505,20p,0
1399,391,25p,0
1400,179,60p,0
1401,418,25p,0
1402,155,60p,0
1403,166,60p,0
1404,611,15p,0
1405,175,60p,0
1406,172,60p,0
1407,473,20p,0
1408,400,25p,0
1409,169,60p,0
1410,179,60p,0
1411,401,25p,0
1412,167,60p,0
1413,435,25p,0
1414,562,20p,0
1415,527,20p,0
1416,392,25p,0
1417,264,40p,0
1418,178,60p,0
1419,554,20p,0
1420,442,25p,0
1421,599,15p,0
1422,687,15p,0
1423,182,60p,0
1424,442,25p,0
1425,630,15p,0
1426,389,25p,0
1427,254,40p,0
1428,412,25p,0
1429,382,25p,0
1430,241,40p,0
1431,453,20p,0
1432,625,15p,0
1433,427,25p,0
1434,719,,1
1435,154,60p,0
1436,237,40p,0
1437,442,25p,0
1438,176,60p,0
1439,392,25p,0
1440,626,15p,0
1441,436,25p,0
1442,587,15p,0
1443,178,60p,0
1444,640,15p,0
1445,236,40p,0
1446,437,25p,0
1447,159,60p,0
1448,171,60p,0
1449,400,25p,0
1450,258,40p,0
1451,256,40p,0
1452,676,15p,0
1453,176,60p,0
1454,369,25p,0
1455,418,25p,0
1456,177,60p,0
1457,457,20p,0
1458,444,25p,0
1459,257,40p,0
1460,386,25p,0
1461,155,60p,0
1462,454,20p,0
1463,434,25p,0
1464,168,60p,0
1465,465,20p,0
1466,177,60p,0
1467,256,40p,0
1468,405,25p,0
1469,163,60p,0
1470,167,60p,0
1471,240,40p,0
1472,648,15p,0
1473,434,25p,0
1474,614,15p,0
1475,419,25p,0
1476,241,40p,0
1477,177,60p,0
1478,175,60p,0
1479,516,20p,0
1480,633,15p,0
1481,562,20p,0
1482,604,15p,0
1483,500,20p,0
1484,510,20p,0
1485,436,25p,0
1486,177,60p,0
1487,645,15p,0
1488,460,20p,0
1489,401,25p,0
1490,384,25p,0
1491,413,25p,0
1492,512,20p,0
1493,380,25p,0
1494,622,15p,0
1495,232,40p,0
1496,471,20p,0
1497,239,40p,0
1498,154,60p,0
1499,399,25p,0
