id,weight,spec,outside
904,648,15p,0
905,645,15p,0
906,94,110p,0
907,180,60p,0
908,85,120p,0
909,659,15p,0
910,83,120p,0
911,88,110p,0
912,249,40p,0
913,169,60p,0
914,629,15p,0
915,203,50p,0
916,84,120p,0
917,93,110p,0
918,92,110p,0
919,436,25p,0
920,191,50p,0
921,85,120p,0
922,92,110p,0
923,176,60p,0
924,207,50p,0
925,638,15p,0
926,187,50p,0
927,43,,1
928,368,25p,0
929,85,120p,0
930,93,110p,0
931,765,,1
932,82,120p,0
933,389,25p,0
934,86,120p,0
935,412,25p,0
936,84,120p,0
937,93,110p,0
938,169,60p,0
939,95,110p,0
940,183,50p,0
941,86,120p,0
942,259,40p,0
943,245,40p,0
944,95,110p,0
945,87,110p,0
946,210,50p,0
947,83,120p,0
948,82,120p,0
949,171,60p,0
950,201,50p,0
951,208,50p,0
952,424,25p,0
953,752,,1
954,89,110p,0
955,84,120p,0
956,93,110p,0
957,442,25p,0
958,166,60p,0
959,95,110p,0
960,688,15p,0
961,177,60p,0
962,83,120p,0
963,199,50p,0
964,85,120p,0
965,92,110p,0
966,83,120p,0
967,89,110p,0
968,153,60p,0
969,602,15p,0
970,241,40p,0
971,207,50p,0
972,202,50p,0
973,685,15p,0
974,427,25p,0
975,637,15p,0
976,671,15p,0
977,676,15p,0
978,95,110p,0
979,246,40p,0
980,248,40p,0
981,584,15p,0
982,85,120p,0
983,654,15p,0
984,687,15p,0
985,84,120p,0
986,82,120p,0
987,172,60p,0
988,372,25p,0
989,203,50p,0
990,203,50p,0
991,609,15p,0
992,181,60p,0
993,238,40p,0
994,260,40p,0
995,161,60p,0
996,181,60p,0
997,388,25p,0
998,393,25p,0
999,188,50p,0
1000,678,15p,0
1001,92,110p,0
1002,89,110p,0
1003,590,15p,0
1004,95,110p,0
1005,90,110p,0
1006,258,40p,0
1007,94,110p,0
1008,85,120p,0
1009,91,110p,0
1010,94,110p,0
1011,252,40p,0
1012,82,120p,0
1013,81,120p,0
1014,174,60p,0
1015,608,15p,0
1016,83,120p,0
1017,684,15p,0
1018,80,120p,0
1019,188,50p,0
1020,182,60p,0
1021,172,60p,0
1022,376,25p,0
1023,384,25p,0
1024,82,120p,0
1025,170,60p,0
1026,92,110p,0
1027,262,40p,0
1028,80,120p,0
1029,81,120p,0
1030,384,25p,0
1031,81,120p,0
1032,190,50p,0
1033,604,15p,0
1034,643,15p,0
1035,658,15p,0
1036,184,50p,0
1037,207,50p,0
1038,634,15p,0
1039,174,60p,0
1040,92,110p,0
1041,156,60p,0
1042,404,25p,0
1043,90,110p,0
1044,388,25p,0
1045,398,25p,0
1046,170,60p,0
1047,624,15p,0
1048,162,60p,0
1049,370,25p,0
1050,205,50p,0
1051,373,25p,0
1052,83,120p,0
1053,254,40p,0
1054,246,40p,0
1055,244,40p,0
1056,429,25p,0
1057,265,40p,0
1058,85,120p,0
1059,87,110p,0
1060,82,120p,0
1061,608,15p,0
1062,167,60p,0
1063,199,50p,0
1064,373,25p,0
1065,210,50p,0
1066,191,50p,0
1067,86,120p,0
1068,163,60p,0
1069,366,25p,0
1070,170,60p,0
1071,584,15p,0
1072,95,110p,0
1073,91,110p,0
1074,180,60p,0
1075,237,40p,0
1076,92,110p,0
1077,397,25p,0
1078,618,15p,0
1079,181,60p,0
1080,233,40p,0
1081,177,60p,0
1082,371,25p,0
1083,262,40p,0
1084,185,50p,0
1085,683,15p,0
1086,245,40p,0
1087,94,110p,0
1088,181,60p,0
1089,425,25p,0
1090,192,50p,0
1091,187,50p,0
1092,208,50p,0
1093,441,25p,0
1094,93,110p,0
1095,89,110p,0
1096,442,25p,0
1097,155,60p,0
1098,160,60p,0
1099,83,120p,0
1100,198,50p,0
1101,207,50p,0
1102,192,50p,0
1103,204,50p,0
1104,176,60p,0
1105,84,120p,0
1106,793,,1
1107,183,50p,0
1108,413,25p,0
1109,178,60p,0
1110,834,,1
1111,599,15p,0
1112,169,60p,0
1113,444,25p,0
1114,158,60p,0
1115,155,60p,0
1116,169,60p,0
1117,208,50p,0
1118,570,15p,0
1119,604,15p,0
1120,85,120p,0
1121,425,25p,0
1122,182,60p,0
1123,417,25p,0
1124,206,50p,0
1125,158,60p,0
1126,202,50p,0
1127,248,40p,0
1128,591,15p,0
1129,418,25p,0
1130,182,60p,0
1131,430,25p,0
1132,206,50p,0
1133,247,40p,0
1134,231,40p,0
1135,83,120p,0
1136,686,15p,0
1137,92,110p,0
1138,85,120p,0
1139,187,50p,0
1140,86,120p,0
1141,373,25p,0
1142,90,110p,0
1143,209,50p,0
1144,617,15p,0
1145,427,25p,0
1146,195,50p,0
1147,177,60p,0
1148,83,120p,0
1149,81,120p,0
1150,422,25p,0
1151,390,25p,0
1152,618,15p,0
1153,193,50p,0
1154,189,50p,0
1155,176,60p,0
1156,374,25p,0
1157,83,120p,0
1158,174,60p,0
1159,83,120p,0
1160,680,15p,0
1161,94,110p,0
1162,620,15p,0
1163,90,110p,0
1164,45,,1
1165,239,40p,0
1166,81,120p,0
1167,258,40p,0
1168,603,15p,0
1169,651,15p,0
1170,240,40p,0
1171,253,40p,0
1172,179,60p,0
1173,234,40p,0
1174,401,25p,0
1175,80,120p,0
1176,88,110p,0
1177,581,15p,0
1178,207,50p,0
1179,373,25p,0
1180,83,120p,0
1181,630,15p,0
1182,385,25p,0
1183,188,50p,0
1184,659,15p,0
1185,255,40p,0
1186,391,25p,0
1187,665,15p,0
1188,238,40p,0
1189,85,120p,0
1190,571,15p,0
1191,80,120p,0
1192,681,15p,0
1193,239,40p,0
1194,265,40p,0
1195,401,25p,0
1196,679,15p,0
1197,184,50p,0
1198,171,60p,0
1199,164,60p,0
1200,426,25p,0
1201,373,25p,0
1202,177,60p,0
1203,260,40p,0
1204,375,25p,0
1205,85,120p,0
1206,199,50p,0
1207,84,120p,0
1208,85,120p,0
1209,81,120p,0
1210,162,60p,0
1211,251,40p,0
1212,95,110p,0
1213,180,60p,0
1214,95,110p,0
1215,259,40p,0
1216,200,50p,0
1217,676,15p,0
1218,81,120p,0
1219,91,110p,0
1220,680,15p,0
1221,86,120p,0
1222,86,120p,0
1223,236,40p,0
1224,86,120p,0
1225,157,60p,0
1226,82,120p,0
1227,577,15p,0
1228,696,15p,0
1229,263,40p,0
1230,416,25p,0
1231,161,60p,0
1232,87,110p,0
1233,259,40p,0
1234,771,,1
1235,86,120p,0
1236,166,60p,0
1237,81,120p,0
1238,84,120p,0
1239,262,40p,0
1240,382,25p,0
1241,89,110p,0
1242,260,40p,0
1243,85,120p,0
1244,395,25p,0
1245,257,40p,0
1246,91,110p,0
1247,177,60p,0
1248,235,40p,0
1249,652,15p,0
1250,80,120p,0
1251,93,110p,0
1252,399,25p,0
1253,166,60p,0
1254,169,60p,0
1255,81,120p,0
1256,732,,1
1257,195,50p,0
1258,420,25p,0
1259,179,60p,0
1260,88,110p,0
1261,82,120p,0
1262,170,60p,0
1263,200,50p,0
1264,90,110p,0
1265,395,25p,0
1266,190,50p,0
1267,607,15p,0
1268,207,50p,0
1269,433,25p,0
1270,194,50p,0
1271,602,15p,0
1272,183,50p,0
1273,82,120p,0
1274,181,60p,0
1275,85,120p,0
1276,249,40p,0
1277,586,15p,0
1278,663,15p,0
1279,90,110p,0
1280,256,40p,0
1281,239,40p,0
1282,232,40p,0
1283,165,60p,0
1284,93,110p,0
1285,188,50p,0
1286,172,60p,0
1287,171,60p,0
1288,83,120p,0
1289,256,40p,0
1290,59,,1
1291,93,110p,0
1292,93,110p,0
1293,240,40p,0
1294,62,,1
1295,257,40p,0
1296,259,40p,0
1297,89,110p,0
1298,84,120p,0
1299,436,25p,0
1300,88,110p,0
1301,697,15p,0
1302,445,25p,0
1303,160,60p,0
1304,81,120p,0
1305,80,120p,0
1306,781,,1
1307,81,120p,0
1308,87,110p,0
1309,83,120p,0
1310,82,120p,0
1311,639,15p,0
1312,196,50p,0
1313,177,60p,0
1314,169,60p,0
1315,208,50p,0
1316,374,25p,0
1317,85,120p,0
1318,579,15p,0
1319,367,25p,0
1320,166,60p,0
1321,89,110p,0
1322,205,50p,0
1323,399,25p,0
1324,83,120p,0
1325,260,40p,0
1326,197,50p,0
1327,588,15p,0
1328,80,120p,0
1329,621,15p,0
1330,633,15p,0
1331,566,15p,0
1332,173,60p,0
1333,159,60p,0
1334,82,120p,0
1335,238,40p,0
1336,181,60p,0
1337,665,15p,0
1338,183,50p,0
1339,193,50p,0
1340,190,50p,0
1341,440,25p,0
1342,659,15p,0
1343,255,40p,0
1344,375,25p,0
1345,91,110p,0
1346,385,25p,0
1347,259,40p,0
1348,87,110p,0
1349,235,40p,0
1350,187,50p,0
1351,163,60p,0
1352,181,60p,0
1353,233,40p,0
1354,425,25p,0
1355,403,25p,0
1356,247,40p,0
1357,573,15p,0
1358,383,25p,0
1359,165,60p,0
1360,92,110p,0
1361,183,50p,0
1362,94,110p,0
1363,639,15p,0
1364,375,25p,0
1365,83,120p,0
1366,93,110p,0
1367,157,60p,0
1368,600,15p,0
1369,654,15p,0
1370,94,110p,0
1371,426,25p,0
1372,236,40p,0
1373,397,25p,0
1374,172,60p,0
1375,241,40p,0
1376,207,50p,0
1377,255,40p,0
1378,205,50p,0
1379,91,110p,0
1380,233,40p,0
1381,87,110p,0
1382,174,60p,0
1383,677,15p,0
1384,176,60p,0
1385,92,110p,0
1386,202,50p,0
1387,400,25p,0
1388,417,25p,0
1389,250,40p,0
1390,581,15p,0
1391,640,15p,0
1392,257,40p,0
1393,172,60p,0
1394,157,60p,0
1395,170,60p,0
1396,242,40p,0
1397,92,110p,0
1398,154,60p,0
1399,619,15p,0
1400,379,25p,0
1401,207,50p,0
1402,198,50p,0
1403,669,15p,0
1404,257,40p,0
1405,157,60p,0
1406,81,120p,0
1407,424,25p,0
1408,153,60p,0
1409,166,60p,0
1410,260,40p,0
1411,81,120p,0
1412,367,25p,0
1413,81,120p,0
1414,203,50p,0
1415,85,120p,0
1416,86,120p,0
1417,372,25p,0
1418,242,40p,0
1419,80,120p,0
1420,200,50p,0
1421,90,110p,0
1422,186,50p,0
1423,167,60p,0
1424,194,50p,0
1425,204,50p,0
1426,191,50p,0
1427,234,40p,0
1428,83,120p,0
1429,183,50p,0
1430,91,110p,0
1431,239,40p,0
1432,665,15p,0
1433,196,50p,0
1434,200,50p,0
1435,93,110p,0
1436,375,25p,0
1437,245,40p,0
1438,370,25p,0
1439,202,50p,0
1440,437,25p,0
1441,263,40p,0
1442,95,110p,0
1443,568,15p,0
1444,164,60p,0
1445,83,120p,0
1446,177,60p,0
1447,167,60p,0
1448,87,110p,0
1449,726,,1
1450,640,15p,0
1451,257,40p,0
1452,260,40p,0
1453,207,50p,0
1454,191,50p,0
1455,186,50p,0
1456,161,60p,0
1457,413,25p,0
1458,170,60p,0
1459,252,40p,0
1460,90,110p,0
1461,389,25p,0
1462,187,50p,0
1463,84,120p,0
1464,205,50p,0
1465,406,25p,0
1466,85,120p,0
1467,153,60p,0
1468,382,25p,0
1469,182,60p,0
1470,34,,1
1471,389,25p,0
1472,209,50p,0
1473,85,120p,0
1474,244,40p,0
1475,154,60p,0
1476,84,120p,0
1477,86,120p,0
1478,405,25p,0
1479,831,,1
1480,95,110p,0
1481,92,110p,0
1482,384,25p,0
1483,88,110p,0
1484,595,15p,0
1485,155,60p,0
1486,88,110p,0
1487,183,50p,0
1488,586,15p,0
1489,391,25p,0
1490,80,120p,0
1491,89,110p,0
1492,246,40p,0
1493,81,120p,0
1494,234,40p,0
1495,201,50p,0
1496,231,40p,0
1497,192,50p,0
1498,174,60p,0
1499,246,40p,0
1500,256,40p,0
1501,82,120p,0
