id,weight,spec,outside
253,89,110p,0
254,584,15p,0
255,169,60p,0
256,87,110p,0
257,94,110p,0
258,585,15p,0
259,87,110p,0
260,366,25p,0
261,206,50p,0
262,196,50p,0
263,176,60p,0
264,240,40p,0
265,204,50p,0
266,245,40p,0
267,88,110p,0
268,242,40p,0
269,434,25p,0
270,90,110p,0
271,205,50p,0
272,170,60p,0
273,171,60p,0
274,202,50p,0
275,256,40p,0
276,88,110p,0
277,92,110p,0
278,249,40p,0
279,173,60p,0
280,439,25p,0
281,87,110p,0
282,165,60p,0
283,635,15p,0
284,197,50p,0
285,94,110p,0
286,95,110p,0
287,183,50p,0
288,263,40p,0
289,171,60p,0
290,248,40p,0
291,169,60p,0
292,94,110p,0
293,202,50p,0
294,94,110p,0
295,167,60p,0
296,48,,1
297,253,40p,0
298,571,15p,0
299,198,50p,0
300,174,60p,0
301,174,60p,0
302,94,110p,0
303,189,50p,0
304,265,40p,0
305,392,25p,0
306,589,15p,0
307,626,15p,0
308,188,50p,0
309,236,40p,0
310,238,40p,0
311,180,60p,0
312,379,25p,0
313,691,15p,0
314,395,25p,0
315,153,60p,0
316,254,40p,0
317,93,110p,0
318,805,,1
319,805,,1
320,160,60p,0
321,172,60p,0
322,233,40p,0
323,205,50p,0
324,594,15p,0
325,406,25p,0
326,88,110p,0
327,577,15p,0
328,569,15p,0
329,194,50p,0
330,439,25p,0
331,165,60p,0
332,428,25p,0
333,660,15p,0
334,188,50p,0
335,94,110p,0
336,203,50p,0
337,179,60p,0
338,156,60p,0
339,677,15p,0
340,197,50p,0
341,657,15p,0
342,178,60p,0
343,92,110p,0
344,387,25p,0
345,378,25p,0
346,95,110p,0
347,436,25p,0
348,92,110p,0
349,670,15p,0
350,165,60p,0
351,588,15p,0
352,189,50p,0
353,158,60p,0
354,394,25p,0
355,249,40p,0
356,92,110p,0
357,375,25p,0
358,167,60p,0
359,400,25p,0
360,94,110p,0
361,570,15p,0
362,165,60p,0
363,658,15p,0
364,240,40p,0
365,95,110p,0
366,173,60p,0
367,443,25p,0
368,87,110p,0
369,89,110p,0
370,159,60p,0
371,93,110p,0
372,167,60p,0
373,244,40p,0
374,185,50p,0
375,160,60p,0
376,668,15p,0
377,94,110p,0
378,89,110p,0
379,209,50p,0
380,93,110p,0
381,94,110p,0
382,246,40p,0
383,168,60p,0
384,241,40p,0
385,237,40p,0
386,689,15p,0
387,94,110p,0
388,92,110p,0
389,89,110p,0
390,569,15p,0
391,624,15p,0
392,253,40p,0
393,574,15p,0
394,238,40p,0
395,696,15p,0
396,202,50p,0
397,721,,1
398,91,110p,0
399,205,50p,0
400,439,25p,0
401,242,40p,0
402,89,110p,0
403,193,50p,0
404,439,25p,0
405,265,40p,0
406,193,50p,0
407,594,15p,0
408,164,60p,0
409,250,40p,0
410,89,110p,0
411,589,15p,0
412,88,110p,0
413,183,50p,0
414,92,110p,0
415,233,40p,0
416,176,60p,0
417,182,60p,0
418,95,110p,0
419,185,50p,0
420,87,110p,0
421,442,25p,0
422,241,40p,0
423,693,15p,0
424,90,110p,0
425,161,60p,0
426,177,60p,0
427,253,40p,0
428,372,25p,0
429,432,25p,0
430,198,50p,0
431,209,50p,0
432,406,25p,0
433,163,60p,0
434,91,110p,0
435,587,15p,0
436,94,110p,0
437,260,40p,0
438,155,60p,0
439,190,50p,0
440,177,60p,0
441,246,40p,0
442,411,25p,0
443,165,60p,0
444,177,60p,0
445,250,40p,0
446,407,25p,0
447,439,25p,0
448,94,110p,0
449,239,40p,0
450,92,110p,0
451,366,25p,0
452,89,110p,0
453,196,50p,0
454,700,15p,0
455,642,15p,0
456,248,40p,0
457,187,50p,0
458,609,15p,0
459,235,40p,0
460,177,60p,0
461,177,60p,0
462,161,60p,0
463,605,15p,0
464,590,15p,0
465,624,15p,0
466,206,50p,0
467,95,110p,0
468,89,110p,0
469,605,15p,0
470,171,60p,0
471,194,50p,0
472,420,25p,0
473,193,50p,0
474,173,60p,0
475,431,25p,0
476,93,110p,0
477,369,25p,0
478,90,110p,0
479,155,60p,0
480,254,40p,0
481,377,25p,0
482,417,25p,0
483,657,15p,0
484,254,40p,0
485,163,60p,0
486,400,25p,0
487,201,50p,0
488,377,25p,0
489,618,15p,0
490,186,50p,0
491,196,50p,0
492,401,25p,0
493,568,15p,0
494,90,110p,0
495,251,40p,0
496,249,40p,0
497,186,50p,0
498,262,40p,0
499,606,15p,0
500,264,40p,0
501,237,40p,0
502,161,60p,0
503,172,60p,0
504,172,60p,0
505,200,50p,0
506,241,40p,0
507,249,40p,0
508,89,110p,0
509,166,60p,0
510,207,50p,0
511,393,25p,0
512,153,60p,0
513,414,25p,0
514,644,15p,0
515,251,40p,0
516,265,40p,0
517,416,25p,0
518,600,15p,0
519,162,60p,0
520,92,110p,0
521,155,60p,0
522,430,25p,0
523,401,25p,0
524,241,40p,0
525,92,110p,0
526,87,110p,0
527,369,25p,0
528,90,110p,0
529,674,15p,0
530,95,110p,0
531,255,40p,0
532,88,110p,0
533,201,50p,0
534,594,15p,0
535,235,40p,0
536,157,60p,0
537,95,110p,0
538,92,110p,0
539,94,110p,0
540,407,25p,0
541,95,110p,0
542,91,110p,0
543,95,110p,0
544,87,110p,0
545,412,25p,0
546,240,40p,0
547,93,110p,0
548,170,60p,0
549,89,110p,0
550,258,40p,0
551,248,40p,0
552,203,50p,0
553,397,25p,0
554,208,50p,0
555,679,15p,0
556,650,15p,0
557,438,25p,0
558,411,25p,0
559,156,60p,0
560,92,110p,0
561,169,60p,0
562,604,15p,0
563,172,60p,0
564,199,50p,0
565,169,60p,0
566,173,60p,0
567,380,25p,0
568,194,50p,0
569,172,60p,0
570,618,15p,0
571,155,60p,0
572,260,40p,0
573,95,110p,0
574,88,110p,0
575,93,110p,0
576,89,110p,0
577,674,15p,0
578,247,40p,0
579,193,50p,0
580,170,60p,0
581,94,110p,0
582,161,60p,0
583,385,25p,0
584,92,110p,0
585,200,50p,0
586,377,25p,0
587,402,25p,0
588,178,60p,0
589,87,110p,0
590,95,110p,0
591,234,40p,0
592,418,25p,0
593,255,40p,0
594,579,15p,0
595,422,25p,0
596,162,60p,0
597,621,15p,0
598,375,25p,0
599,196,50p,0
600,157,60p,0
601,440,25p,0
602,438,25p,0
603,203,50p,0
604,406,25p,0
605,95,110p,0
606,90,110p,0
607,208,50p,0
608,173,60p,0
609,261,40p,0
610,89,110p,0
611,405,25p,0
612,160,60p,0
613,572,15p,0
614,87,110p,0
615,198,50p,0
616,661,15p,0
617,599,15p,0
618,198,50p,0
619,256,40p,0
620,155,60p,0
621,94,110p,0
622,187,50p,0
623,262,40p,0
624,664,15p,0
625,185,50p,0
626,156,60p,0
627,413,25p,0
628,440,25p,0
629,163,60p,0
630,440,25p,0
631,88,110p,0
632,236,40p,0
633,373,25p,0
634,158,60p,0
635,95,110p,0
636,254,40p,0
637,624,15p,0
638,154,60p,0
639,94,110p,0
640,205,50p,0
641,87,110p,0
642,92,110p,0
643,254,40p,0
644,682,15p,0
645,419,25p,0
646,264,40p,0
647,188,50p,0
648,210,50p,0
649,768,,1
650,209,50p,0
651,443,25p,0
652,595,15p,0
653,206,50p,0
654,248,40p,0
655,245,40p,0
656,95,110p,0
657,183,50p,0
658,186,50p,0
659,384,25p,0
660,400,25p,0
661,154,60p,0
662,89,110p,0
663,94,110p,0
664,87,110p,0
665,248,40p,0
666,237,40p,0
667,243,40p,0
668,168,60p,0
669,420,25p,0
670,199,50p,0
671,662,15p,0
672,634,15p,0
673,166,60p,0
674,174,60p,0
675,93,110p,0
676,601,15p,0
677,195,50p,0
678,155,60p,0
679,438,25p,0
680,87,110p,0
681,90,110p,0
682,387,25p,0
683,369,25p,0
684,413,25p,0
685,163,60p,0
686,88,110p,0
687,205,50p,0
688,407,25p,0
689,653,15p,0
690,247,40p,0
691,88,110p,0
692,187,50p,0
693,600,15p,0
694,164,60p,0
695,265,40p,0
696,384,25p,0
697,88,110p,0
698,233,40p,0
699,178,60p,0
700,158,60p,0
701,161,60p,0
702,236,40p,0
703,245,40p,0
704,167,60p,0
705,625,15p,0
706,205,50p,0
707,171,60p,0
708,438,25p,0
709,156,60p,0
710,186,50p,0
711,237,40p,0
712,88,110p,0
713,376,25p,0
714,241,40p,0
715,206,50p,0
716,88,110p,0
717,416,25p,0
718,182,60p,0
719,189,50p,0
720,596,15p,0
721,188,50p,0
722,695,15p,0
723,265,40p,0
724,93,110p,0
725,162,60p,0
726,197,50p,0
727,173,60p,0
728,424,25p,0
729,185,50p,0
730,90,110p,0
731,366,25p,0
732,90,110p,0
733,90,110p,0
734,95,110p,0
735,91,110p,0
736,257,40p,0
737,205,50p,0
738,231,40p,0
739,178,60p,0
740,180,60p,0
741,407,25p,0
742,624,15p,0
743,265,40p,0
744,235,40p,0
745,180,60p,0
746,166,60p,0
747,92,110p,0
748,165,60p,0
749,396,25p,0
750,655,15p,0
751,236,40p,0
752,189,50p,0
753,264,40p,0
754,757,,1
755,592,15p,0
756,200,50p,0
757,395,25p,0
758,616,15p,0
759,411,25p,0
760,241,40p,0
761,183,50p,0
762,191,50p,0
763,172,60p,0
764,604,15p,0
765,198,50p,0
766,414,25p,0
767,380,25p,0
768,90,110p,0
769,162,60p,0
770,89,110p,0
771,90,110p,0
772,88,110p,0
773,90,110p,0
774,95,110p,0
775,251,40p,0
776,630,15p,0
777,192,50p,0
778,392,25p,0
779,691,15p,0
780,236,40p,0
781,717,,1
782,186,50p,0
783,418,25p,0
784,202,50p,0
785,178,60p,0
786,646,15p,0
787,164,60p,0
788,198,50p,0
789,95,110p,0
790,154,60p,0
791,88,110p,0
792,598,15p,0
793,401,25p,0
794,567,15p,0
795,161,60p,0
796,93,110p,0
797,91,110p,0
798,672,15p,0
799,647,15p,0
800,93,110p,0
801,88,110p,0
802,373,25p,0
803,206,50p,0
804,641,15p,0
805,190,50p,0
806,90,110p,0
807,162,60p,0
808,765,,1
809,172,60p,0
810,94,110p,0
811,665,15p,0
812,399,25p,0
813,93,110p,0
814,87,110p,0
815,172,60p,0
816,161,60p,0
817,437,25p,0
818,207,50p,0
819,394,25p,0
820,418,25p,0
821,621,15p,0
822,578,15p,0
823,89,110p,0
824,422,25p,0
825,422,25p,0
826,190,50p,0
827,401,25p,0
828,648,15p,0
829,430,25p,0
830,237,40p,0
831,203,50p,0
832,232,40p,0
833,161,60p,0
834,672,15p,0
835,91,110p,0
836,90,110p,0
837,239,40p,0
838,593,15p,0
839,410,25p,0
840,168,60p,0
841,247,40p,0
842,165,60p,0
843,189,50p,0
844,240,40p,0
845,243,40p,0
846,153,60p,0
847,159,60p,0
848,206,50p,0
849,206,50p,0
850,437,25p,0
851,92,110p,0
852,180,60p,0
853,189,50p,0
854,233,40p,0
855,164,60p,0
856,695,15p,0
857,195,50p,0
858,204,50p,0
859,233,40p,0
860,400,25p,0
861,606,15p,0
862,93,110p,0
863,183,50p,0
864,194,50p,0
865,89,110p,0
866,163,60p,0
867,232,40p,0
868,92,110p,0
869,611,15p,0
870,686,15p,0
871,94,110p,0
872,685,15p,0
873,188,50p,0
874,170,60p,0
875,407,25p,0
876,440,25p,0
877,90,110p,0
878,157,60p,0
879,195,50p,0
880,635,15p,0
881,94,110p,0
882,89,110p,0
883,595,15p,0
884,167,60p,0
885,87,110p,0
886,198,50p,0
887,396,25p,0
888,88,110p,0
889,184,50p,0
890,410,25p,0
891,392,25p,0
892,183,50p,0
893,414,25p,0
894,195,50p,0
895,390,25p,0
896,259,40p,0
897,157,60p,0
898,441,25p,0
899,164,60p,0
900,608,15p,0
901,182,60p,0
902,386,25p,0
903,95,110p,0
904,256,40p,0
905,197,50p,0
906,177,60p,0
907,208,50p,0
908,172,60p,0
909,247,40p,0
910,161,60p,0
911,425,25p,0
912,366,25p,0
913,600,15p,0
914,401,25p,0
915,93,110p,0
916,389,25p,0
917,371,25p,0
918,615,15p,0
919,194,50p,0
920,637,15p,0
921,263,40p,0
922,186,50p,0
923,693,15p,0
924,641,15p,0
925,240,40p,0
926,257,40p,0
927,232,40p,0
928,176,60p,0
929,188,50p,0
930,574,15p,0
931,193,50p,0
932,165,60p,0
933,175,60p,0
934,195,50p,0
935,191,50p,0
936,158,60p,0
937,645,15p,0
938,711,,1
939,188,50p,0
940,599,15p,0
941,209,50p,0
942,411,25p,0
943,578,15p,0
944,185,50p,0
945,94,110p,0
946,696,15p,0
947,158,60p,0
948,233,40p,0
949,264,40p,0
950,395,25p,0
951,165,60p,0
952,91,110p,0
953,88,110p,0
954,94,110p,0
955,239,40p,0
956,95,110p,0
957,390,25p,0
958,165,60p,0
959,395,25p,0
960,202,50p,0
961,368,25p,0
962,89,110p,0
963,413,25p,0
964,95,110p,0
965,88,110p,0
966,673,15p,0
967,618,15p,0
968,243,40p,0
969,204,50p,0
970,172,60p,0
971,250,40p,0
972,158,60p,0
973,597,15p,0
974,245,40p,0
975,164,60p,0
976,164,60p,0
977,431,25p,0
978,694,15p,0
979,255,40p,0
980,160,60p,0
981,377,25p,0
982,203,50p,0
983,177,60p,0
984,172,60p,0
985,371,25p,0
986,398,25p,0
987,402,25p,0
988,382,25p,0
989,258,40p,0
990,377,25p,0
991,259,40p,0
992,88,110p,0
993,201,50p,0
994,599,15p,0
995,209,50p,0
996,153,60p,0
997,169,60p,0
998,601,15p,0
999,409,25p,0
1000,377,25p,0
1001,262,40p,0
1002,679,15p,0
1003,196,50p,0
1004,183,50p,0
1005,205,50p,0
1006,163,60p,0
1007,204,50p,0
1008,367,25p,0
1009,188,50p,0
1010,206,50p,0
1011,392,25p,0
1012,259,40p,0
1013,424,25p,0
1014,437,25p,0
1015,91,110p,0
1016,156,60p,0
1017,163,60p,0
1018,91,110p,0
1019,390,25p,0
1020,259,40p,0
1021,192,50p,0
1022,260,40p,0
1023,233,40p,0
1024,423,25p,0
1025,88,110p,0
1026,244,40p,0
1027,190,50p,0
1028,676,15p,0
1029,657,15p,0
1030,674,15p,0
1031,154,60p,0
1032,238,40p,0
1033,94,110p,0
1034,673,15p,0
1035,166,60p,0
1036,396,25p,0
1037,566,15p,0
1038,200,50p,0
1039,660,15p,0
1040,655,15p,0
1041,393,25p,0
1042,632,15p,0
1043,649,15p,0
1044,626,15p,0
1045,162,60p,0
1046,635,15p,0
1047,182,60p,0
1048,90,110p,0
1049,613,15p,0
1050,88,110p,0
1051,585,15p,0
1052,175,60p,0
1053,672,15p,0
1054,242,40p,0
1055,94,110p,0
1056,667,15p,0
1057,195,50p,0
1058,61,,1
1059,255,40p,0
1060,594,15p,0
1061,158,60p,0
1062,441,25p,0
1063,426,25p,0
1064,402,25p,0
1065,88,110p,0
1066,234,40p,0
1067,265,40p,0
1068,409,25p,0
1069,180,60p,0
1070,405,25p,0
1071,95,110p,0
1072,246,40p,0
1073,576,15p,0
1074,156,60p,0
1075,439,25p,0
1076,242,40p,0
1077,87,110p,0
1078,92,110p,0
1079,183,50p,0
1080,186,50p,0
1081,587,15p,0
1082,699,15p,0
1083,210,50p,0
1084,88,110p,0
1085,251,40p,0
1086,233,40p,0
1087,202,50p,0
1088,89,110p,0
1089,91,110p,0
1090,260,40p,0
1091,95,110p,0
1092,243,40p,0
1093,195,50p,0
1094,208,50p,0
1095,599,15p,0
1096,585,15p,0
1097,183,50p,0
1098,261,40p,0
1099,92,110p,0
1100,264,40p,0
1101,88,110p,0
1102,88,110p,0
1103,204,50p,0
1104,639,15p,0
1105,406,25p,0
1106,233,40p,0
1107,606,15p,0
1108,660,15p,0
1109,240,40p,0
1110,172,60p,0
1111,590,15p,0
1112,195,50p,0
1113,91,110p,0
1114,185,50p,0
1115,95,110p,0
1116,437,25p,0
1117,245,40p,0
1118,169,60p,0
1119,157,60p,0
1120,371,25p,0
1121,575,15p,0
1122,243,40p,0
1123,162,60p,0
1124,386,25p,0
1125,187,50p,0
1126,374,25p,0
1127,424,25p,0
1128,202,50p,0
1129,258,40p,0
1130,235,40p,0
1131,238,40p,0
1132,89,110p,0
1133,180,60p,0
1134,90,110p,0
1135,162,60p,0
1136,207,50p,0
1137,183,50p,0
1138,90,110p,0
1139,174,60p,0
1140,254,40p,0
1141,650,15p,0
1142,194,50p,0
1143,95,110p,0
1144,89,110p,0
1145,633,15p,0
1146,197,50p,0
1147,688,15p,0
1148,388,25p,0
1149,694,15p,0
1150,257,40p,0
1151,231,40p,0
1152,172,60p,0
1153,699,15p,0
1154,667,15p,0
1155,371,25p,0
1156,201,50p,0
1157,403,25p,0
1158,258,40p,0
1159,91,110p,0
1160,189,50p,0
1161,87,110p,0
1162,383,25p,0
1163,199,50p,0
1164,87,110p,0
1165,573,15p,0
1166,600,15p,0
1167,580,15p,0
1168,195,50p,0
1169,189,50p,0
1170,788,,1
1171,647,15p,0
1172,573,15p,0
1173,95,110p,0
1174,200,50p,0
1175,173,60p,0
1176,246,40p,0
1177,256,40p,0
1178,95,110p,0
1179,688,15p,0
1180,94,110p,0
1181,404,25p,0
1182,444,25p,0
1183,94,110p,0
1184,92,110p,0
1185,88,110p,0
1186,88,110p,0
1187,93,110p,0
1188,181,60p,0
1189,441,25p,0
1190,440,25p,0
1191,605,15p,0
1192,243,40p,0
1193,193,50p,0
1194,251,40p,0
1195,666,15p,0
1196,264,40p,0
1197,389,25p,0
1198,247,40p,0
1199,382,25p,0
1200,90,110p,0
1201,249,40p,0
1202,208,50p,0
1203,437,25p,0
1204,422,25p,0
1205,207,50p,0
1206,668,15p,0
1207,172,60p,0
1208,164,60p,0
1209,156,60p,0
1210,676,15p,0
1211,231,40p,0
1212,209,50p,0
1213,411,25p,0
1214,234,40p,0
1215,154,60p,0
1216,626,15p,0
1217,237,40p,0
1218,234,40p,0
1219,578,15p,0
1220,161,60p,0
1221,384,25p,0
1222,189,50p,0
1223,414,25p,0
1224,171,60p,0
1225,201,50p,0
1226,652,15p,0
1227,90,110p,0
1228,195,50p,0
1229,256,40p,0
1230,165,60p,0
1231,153,60p,0
1232,204,50p,0
1233,172,60p,0
1234,210,50p,0
1235,633,15p,0
1236,95,110p,0
1237,414,25p,0
1238,618,15p,0
1239,261,40p,0
1240,199,50p,0
1241,413,25p,0
1242,672,15p,0
1243,163,60p,0
1244,265,40p,0
1245,265,40p,0
1246,259,40p,0
1247,194,50p,0
1248,161,60p,0
1249,90,110p,0
1250,406,25p,0
1251,400,25p,0
1252,681,15p,0
1253,258,40p,0
1254,197,50p,0
1255,258,40p,0
1256,445,25p,0
1257,95,110p,0
1258,432,25p,0
1259,194,50p,0
1260,411,25p,0
1261,89,110p,0
1262,246,40p,0
1263,430,25p,0
1264,206,50p,0
1265,93,110p,0
1266,391,25p,0
1267,172,60p,0
1268,579,15p,0
1269,432,25p,0
1270,95,110p,0
1271,195,50p,0
1272,628,15p,0
1273,172,60p,0
1274,173,60p,0
1275,231,40p,0
1276,601,15p,0
1277,253,40p,0
1278,91,110p,0
1279,694,15p,0
1280,401,25p,0
1281,262,40p,0
1282,90,110p,0
1283,187,50p,0
1284,186,50p,0
1285,251,40p,0
1286,180,60p,0
1287,63,,1
1288,94,110p,0
1289,232,40p,0
1290,374,25p,0
1291,171,60p,0
1292,64,,1
1293,583,15p,0
1294,370,25p,0
1295,209,50p,0
1296,199,50p,0
1297,427,25p,0
1298,682,15p,0
1299,181,60p,0
1300,264,40p,0
1301,181,60p,0
1302,443,25p,0
1303,87,110p,0
1304,33,,1
1305,92,110p,0
1306,649,15p,0
1307,424,25p,0
1308,205,50p,0
1309,91,110p,0
1310,656,15p,0
1311,578,15p,0
1312,248,40p,0
1313,681,15p,0
1314,232,40p,0
1315,159,60p,0
1316,402,25p,0
1317,231,40p,0
1318,179,60p,0
1319,255,40p,0
1320,153,60p,0
1321,438,25p,0
1322,183,50p,0
1323,578,15p,0
1324,95,110p,0
1325,382,25p,0
1326,590,15p,0
1327,259,40p,0
1328,87,110p,0
1329,167,60p,0
1330,600,15p,0
1331,162,60p,0
1332,95,110p,0
1333,200,50p,0
1334,242,40p,0
1335,244,40p,0
1336,205,50p,0
1337,420,25p,0
1338,196,50p,0
1339,384,25p,0
1340,199,50p,0
1341,258,40p,0
1342,197,50p,0
1343,87,110p,0
1344,257,40p,0
1345,172,60p,0
1346,655,15p,0
1347,196,50p,0
1348,156,60p,0
1349,90,110p,0
1350,95,110p,0
1351,192,50p,0
1352,405,25p,0
1353,204,50p,0
1354,231,40p,0
1355,439,25p,0
1356,241,40p,0
1357,441,25p,0
1358,90,110p,0
1359,173,60p,0
1360,787,,1
1361,668,15p,0
1362,91,110p,0
1363,250,40p,0
1364,251,40p,0
1365,181,60p,0
1366,231,40p,0
1367,253,40p,0
1368,160,60p,0
1369,236,40p,0
1370,90,110p,0
1371,159,60p,0
1372,389,25p,0
1373,184,50p,0
1374,590,15p,0
1375,202,50p,0
1376,191,50p,0
1377,590,15p,0
1378,239,40p,0
1379,391,25p,0
1380,261,40p,0
1381,161,60p,0
1382,397,25p,0
1383,188,50p,0
1384,169,60p,0
1385,205,50p,0
1386,397,25p,0
1387,89,110p,0
1388,91,110p,0
1389,661,15p,0
1390,187,50p,0
1391,170,60p,0
1392,188,50p,0
1393,200,50p,0
1394,601,15p,0
1395,581,15p,0
1396,443,25p,0
1397,259,40p,0
1398,369,25p,0
1399,203,50p,0
1400,233,40p,0
1401,174,60p,0
1402,250,40p,0
1403,398,25p,0
1404,171,60p,0
1405,200,50p,0
1406,208,50p,0
1407,260,40p,0
1408,237,40p,0
1409,639,15p,0
1410,414,25p,0
1411,88,110p,0
1412,253,40p,0
1413,92,110p,0
1414,610,15p,0
1415,95,110p,0
1416,199,50p,0
1417,162,60p,0
1418,163,60p,0
1419,257,40p,0
1420,242,40p,0
1421,182,60p,0
1422,185,50p,0
1423,684,15p,0
1424,184,50p,0
1425,168,60p,0
1426,405,25p,0
1427,157,60p,0
1428,179,60p,0
1429,254,40p,0
1430,161,60p,0
1431,201,50p,0
1432,87,110p,0
1433,176,60p,0
1434,154,60p,0
1435,244,40p,0
1436,162,60p,0
1437,258,40p,0
1438,260,40p,0
1439,196,50p,0
1440,375,25p,0
1441,233,40p,0
1442,88,110p,0
1443,169,60p,0
1444,90,110p,0
1445,88,110p,0
1446,88,110p,0
1447,240,40p,0
1448,90,110p,0
1449,594,15p,0
1450,188,50p,0
1451,242,40p,0
1452,686,15p,0
1453,382,25p,0
1454,94,110p,0
1455,368,25p,0
1456,254,40p,0
1457,366,25p,0
1458,251,40p,0
1459,390,25p,0
1460,186,50p,0
1461,636,15p,0
1462,187,50p,0
1463,205,50p,0
1464,398,25p,0
1465,210,50p,0
1466,367,25p,0
1467,423,25p,0
1468,174,60p,0
1469,671,15p,0
1470,87,110p,0
1471,171,60p,0
1472,179,60p,0
1473,171,60p,0
1474,248,40p,0
1475,95,110p,0
1476,168,60p,0
1477,681,15p,0
1478,265,40p,0
1479,204,50p,0
1480,165,60p,0
1481,259,40p,0
1482,241,40p,0
1483,241,40p,0
1484,254,40p,0
1485,183,50p,0
1486,209,50p,0
1487,412,25p,0
1488,385,25p,0
1489,89,110p,0
1490,580,15p,0
1491,384,25p,0
1492,175,60p,0
1493,94,110p,0
1494,89,110p,0
1495,691,15p,0
1496,195,50p,0
1497,613,15p,0
1498,207,50p,0
1499,87,110p,0
1500,172,60p,0
1501,193,50p,0
