id,weight,spec,outside
222,373,25p,0
223,634,15p,0
224,156,60p,0
225,263,40p,0
226,237,40p,0
227,153,60p,0
228,174,60p,0
229,234,40p,0
230,582,15p,0
231,257,40p,0
232,259,40p,0
233,258,40p,0
234,568,15p,0
235,154,60p,0
236,575,15p,0
237,619,15p,0
238,58,,1
239,237,40p,0
240,601,15p,0
241,250,40p,0
242,169,60p,0
243,154,60p,0
244,182,60p,0
245,616,15p,0
246,566,15p,0
247,389,25p,0
248,168,60p,0
249,173,60p,0
250,160,60p,0
251,253,40p,0
252,173,60p,0
253,424,25p,0
254,431,25p,0
255,237,40p,0
256,181,60p,0
257,158,60p,0
258,442,25p,0
259,439,25p,0
260,172,60p,0
261,393,25p,0
262,615,15p,0
263,599,15p,0
264,252,40p,0
265,372,25p,0
266,674,15p,0
267,245,40p,0
268,627,15p,0
269,384,25p,0
270,257,40p,0
271,421,25p,0
272,231,40p,0
273,414,25p,0
274,386,25p,0
275,404,25p,0
276,163,60p,0
277,675,15p,0
278,175,60p,0
279,34,,1
280,237,40p,0
281,167,60p,0
282,180,60p,0
283,399,25p,0
284,670,15p,0
285,263,40p,0
286,388,25p,0
287,247,40p,0
288,162,60p,0
289,679,15p,0
290,419,25p,0
291,573,15p,0
292,240,40p,0
293,382,25p,0
294,250,40p,0
295,158,60p,0
296,164,60p,0
297,735,,1
298,261,40p,0
299,158,60p,0
300,259,40p,0
301,566,15p,0
302,577,15p,0
303,231,40p,0
304,157,60p,0
305,250,40p,0
306,690,15p,0
307,569,15p,0
308,176,60p,0
309,421,25p,0
310,168,60p,0
311,256,40p,0
312,240,40p,0
313,159,60p,0
314,582,15p,0
315,231,40p,0
316,654,15p,0
317,662,15p,0
318,635,15p,0
319,174,60p,0
320,170,60p,0
321,643,15p,0
322,248,40p,0
323,600,15p,0
324,243,40p,0
325,255,40p,0
326,439,25p,0
327,597,15p,0
328,400,25p,0
329,409,25p,0
330,243,40p,0
331,661,15p,0
332,173,60p,0
333,398,25p,0
334,427,25p,0
335,395,25p,0
336,174,60p,0
337,240,40p,0
338,172,60p,0
339,164,60p,0
340,603,15p,0
341,634,15p,0
342,401,25p,0
343,691,15p,0
344,664,15p,0
345,166,60p,0
346,179,60p,0
347,441,25p,0
348,400,25p,0
349,395,25p,0
350,648,15p,0
351,170,60p,0
352,256,40p,0
353,236,40p,0
354,426,25p,0
355,160,60p,0
356,435,25p,0
357,253,40p,0
358,235,40p,0
359,178,60p,0
360,373,25p,0
361,368,25p,0
362,234,40p,0
363,153,60p,0
364,602,15p,0
365,164,60p,0
366,158,60p,0
367,373,25p,0
368,374,25p,0
369,620,15p,0
370,413,25p,0
371,686,15p,0
372,674,15p,0
373,376,25p,0
374,163,60p,0
375,600,15p,0
376,237,40p,0
377,438,25p,0
378,385,25p,0
379,621,15p,0
380,595,15p,0
381,176,60p,0
382,177,60p,0
383,178,60p,0
384,170,60p,0
385,660,15p,0
386,386,25p,0
387,372,25p,0
388,253,40p,0
389,265,40p,0
390,432,25p,0
391,386,25p,0
392,153,60p,0
393,415,25p,0
394,376,25p,0
395,247,40p,0
396,172,60p,0
397,681,15p,0
398,389,25p,0
399,257,40p,0
400,684,15p,0
401,373,25p,0
402,664,15p,0
403,366,25p,0
404,173,60p,0
405,391,25p,0
406,161,60p,0
407,172,60p,0
408,432,25p,0
409,377,25p,0
410,177,60p,0
411,393,25p,0
412,628,15p,0
413,162,60p,0
414,165,60p,0
415,159,60p,0
416,247,40p,0
417,691,15p,0
418,255,40p,0
419,240,40p,0
420,604,15p,0
421,618,15p,0
422,239,40p,0
423,653,15p,0
424,172,60p,0
425,393,25p,0
426,155,60p,0
427,400,25p,0
428,442,25p,0
429,165,60p,0
430,256,40p,0
431,251,40p,0
432,179,60p,0
433,373,25p,0
434,155,60p,0
435,181,60p,0
436,372,25p,0
437,171,60p,0
438,389,25p,0
439,155,60p,0
440,169,60p,0
441,168,60p,0
442,410,25p,0
443,406,25p,0
444,432,25p,0
445,678,15p,0
446,696,15p,0
447,393,25p,0
448,238,40p,0
449,653,15p,0
450,400,25p,0
451,368,25p,0
452,679,15p,0
453,172,60p,0
454,410,25p,0
455,237,40p,0
456,249,40p,0
457,429,25p,0
458,154,60p,0
459,383,25p,0
460,166,60p,0
461,438,25p,0
462,429,25p,0
463,394,25p,0
464,233,40p,0
465,605,15p,0
466,614,15p,0
467,619,15p,0
468,392,25p,0
469,174,60p,0
470,253,40p,0
471,576,15p,0
472,256,40p,0
473,159,60p,0
474,427,25p,0
475,170,60p,0
476,153,60p,0
477,424,25p,0
478,369,25p,0
479,422,25p,0
480,377,25p,0
481,371,25p,0
482,164,60p,0
483,443,25p,0
484,422,25p,0
485,402,25p,0
486,166,60p,0
487,176,60p,0
488,403,25p,0
489,700,15p,0
490,174,60p,0
491,612,15p,0
492,251,40p,0
493,242,40p,0
494,239,40p,0
495,633,15p,0
496,372,25p,0
497,408,25p,0
498,257,40p,0
499,234,40p,0
500,170,60p,0
501,240,40p,0
502,158,60p,0
503,442,25p,0
504,156,60p,0
505,653,15p,0
506,244,40p,0
507,407,25p,0
508,262,40p,0
509,168,60p,0
510,238,40p,0
511,392,25p,0
512,375,25p,0
513,232,40p,0
514,569,15p,0
515,398,25p,0
516,408,25p,0
517,182,60p,0
518,154,60p,0
519,169,60p,0
520,231,40p,0
521,257,40p,0
522,232,40p,0
523,165,60p,0
524,238,40p,0
525,259,40p,0
526,414,25p,0
527,657,15p,0
528,153,60p,0
529,569,15p,0
530,640,15p,0
531,247,40p,0
532,432,25p,0
533,232,40p,0
534,165,60p,0
535,700,15p,0
536,441,25p,0
537,171,60p,0
538,58,,1
539,676,15p,0
540,158,60p,0
541,605,15p,0
542,180,60p,0
543,608,15p,0
544,167,60p,0
545,263,40p,0
546,693,15p,0
547,240,40p,0
548,236,40p,0
549,366,25p,0
550,168,60p,0
551,235,40p,0
552,699,15p,0
553,233,40p,0
554,168,60p,0
555,251,40p,0
556,421,25p,0
557,166,60p,0
558,235,40p,0
559,670,15p,0
560,583,15p,0
561,592,15p,0
562,646,15p,0
563,163,60p,0
564,243,40p,0
565,180,60p,0
566,177,60p,0
567,600,15p,0
568,648,15p,0
569,250,40p,0
570,256,40p,0
571,158,60p,0
572,429,25p,0
573,171,60p,0
574,170,60p,0
575,179,60p,0
576,238,40p,0
577,379,25p,0
578,653,15p,0
579,404,25p,0
580,174,60p,0
581,263,40p,0
582,166,60p,0
583,264,40p,0
584,445,25p,0
585,402,25p,0
586,252,40p,0
587,376,25p,0
588,181,60p,0
589,393,25p,0
590,606,15p,0
591,168,60p,0
592,628,15p,0
593,161,60p,0
594,666,15p,0
595,232,40p,0
596,643,15p,0
597,692,15p,0
598,239,40p,0
599,237,40p,0
600,372,25p,0
601,445,25p,0
602,434,25p,0
603,586,15p,0
604,165,60p,0
605,162,60p,0
606,175,60p,0
607,256,40p,0
608,174,60p,0
609,415,25p,0
610,154,60p,0
611,156,60p,0
612,616,15p,0
613,367,25p,0
614,616,15p,0
615,370,25p,0
616,244,40p,0
617,622,15p,0
618,598,15p,0
619,581,15p,0
620,242,40p,0
621,241,40p,0
622,597,15p,0
623,399,25p,0
624,408,25p,0
625,182,60p,0
626,650,15p,0
627,158,60p,0
628,259,40p,0
629,233,40p,0
630,163,60p,0
631,166,60p,0
632,417,25p,0
633,235,40p,0
634,674,15p,0
635,643,15p,0
636,398,25p,0
637,260,40p,0
638,238,40p,0
639,693,15p,0
640,412,25p,0
641,433,25p,0
642,257,40p,0
643,385,25p,0
644,663,15p,0
645,182,60p,0
646,579,15p,0
647,180,60p,0
648,262,40p,0
649,580,15p,0
650,180,60p,0
651,262,40p,0
652,417,25p,0
653,265,40p,0
654,243,40p,0
655,404,25p,0
656,254,40p,0
657,638,15p,0
658,402,25p,0
659,644,15p,0
660,251,40p,0
661,568,15p,0
662,164,60p,0
663,697,15p,0
664,692,15p,0
665,438,25p,0
666,619,15p,0
667,653,15p,0
668,250,40p,0
669,602,15p,0
670,623,15p,0
671,613,15p,0
672,445,25p,0
673,440,25p,0
674,616,15p,0
675,259,40p,0
676,690,15p,0
677,178,60p,0
678,154,60p,0
679,159,60p,0
680,233,40p,0
681,233,40p,0
682,601,15p,0
683,403,25p,0
684,166,60p,0
685,410,25p,0
686,234,40p,0
687,632,15p,0
688,164,60p,0
689,643,15p,0
690,181,60p,0
691,441,25p,0
692,577,15p,0
693,237,40p,0
694,243,40p,0
695,664,15p,0
696,236,40p,0
697,182,60p,0
698,243,40p,0
699,596,15p,0
700,233,40p,0
701,247,40p,0
702,171,60p,0
703,399,25p,0
704,406,25p,0
705,181,60p,0
706,428,25p,0
707,170,60p,0
708,382,25p,0
709,170,60p,0
710,424,25p,0
711,155,60p,0
712,166,60p,0
713,166,60p,0
714,765,,1
715,412,25p,0
716,165,60p,0
717,258,40p,0
718,154,60p,0
719,168,60p,0
720,164,60p,0
721,698,15p,0
722,671,15p,0
723,686,15p,0
724,236,40p,0
725,263,40p,0
726,637,15p,0
727,807,,1
728,414,25p,0
729,697,15p,0
730,429,25p,0
731,164,60p,0
732,368,25p,0
733,162,60p,0
734,689,15p,0
735,698,15p,0
736,231,40p,0
737,153,60p,0
738,694,15p,0
739,422,25p,0
740,165,60p,0
741,174,60p,0
742,171,60p,0
743,436,25p,0
744,377,25p,0
745,159,60p,0
746,683,15p,0
747,369,25p,0
748,179,60p,0
749,161,60p,0
750,696,15p,0
751,413,25p,0
752,156,60p,0
753,167,60p,0
754,172,60p,0
755,246,40p,0
756,260,40p,0
757,438,25p,0
758,410,25p,0
759,677,15p,0
760,168,60p,0
761,617,15p,0
762,171,60p,0
763,175,60p,0
764,371,25p,0
765,251,40p,0
766,691,15p,0
767,426,25p,0
768,682,15p,0
769,240,40p,0
770,602,15p,0
771,569,15p,0
772,666,15p,0
773,633,15p,0
774,173,60p,0
775,665,15p,0
776,412,25p,0
777,418,25p,0
778,254,40p,0
779,159,60p,0
780,257,40p,0
781,236,40p,0
782,173,60p,0
783,677,15p,0
784,261,40p,0
785,633,15p,0
786,255,40p,0
787,375,25p,0
788,164,60p,0
789,428,25p,0
790,177,60p,0
791,249,40p,0
792,394,25p,0
793,658,15p,0
794,677,15p,0
795,265,40p,0
796,647,15p,0
797,685,15p,0
798,254,40p,0
799,233,40p,0
800,381,25p,0
801,175,60p,0
802,385,25p,0
803,427,25p,0
804,423,25p,0
805,172,60p,0
806,265,40p,0
807,170,60p,0
808,569,15p,0
809,182,60p,0
810,256,40p,0
811,381,25p,0
812,434,25p,0
813,245,40p,0
814,413,25p,0
815,167,60p,0
816,234,40p,0
817,408,25p,0
818,392,25p,0
819,255,40p,0
820,585,15p,0
821,176,60p,0
822,163,60p,0
823,247,40p,0
824,259,40p,0
825,419,25p,0
826,415,25p,0
827,384,25p,0
828,420,25p,0
829,234,40p,0
830,377,25p,0
831,620,15p,0
832,416,25p,0
833,630,15p,0
834,410,25p,0
835,256,40p,0
836,168,60p,0
837,174,60p,0
838,638,15p,0
839,154,60p,0
840,247,40p,0
841,619,15p,0
842,415,25p,0
843,232,40p,0
844,169,60p,0
845,236,40p,0
846,174,60p,0
847,261,40p,0
848,259,40p,0
849,385,25p,0
850,258,40p,0
851,169,60p,0
852,237,40p,0
853,37,,1
854,420,25p,0
855,171,60p,0
856,166,60p,0
857,426,25p,0
858,666,15p,0
859,238,40p,0
860,690,15p,0
861,591,15p,0
862,421,25p,0
863,659,15p,0
864,772,,1
865,660,15p,0
866,566,15p,0
867,153,60p,0
868,159,60p,0
869,176,60p,0
870,264,40p,0
871,367,25p,0
872,680,15p,0
873,153,60p,0
874,166,60p,0
875,178,60p,0
876,256,40p,0
877,259,40p,0
878,174,60p,0
879,237,40p,0
880,246,40p,0
881,158,60p,0
882,638,15p,0
883,168,60p,0
884,677,15p,0
885,260,40p,0
886,370,25p,0
887,165,60p,0
888,413,25p,0
889,173,60p,0
890,170,60p,0
891,162,60p,0
892,241,40p,0
893,649,15p,0
894,233,40p,0
895,245,40p,0
896,158,60p,0
897,251,40p,0
898,167,60p,0
899,155,60p,0
900,618,15p,0
901,244,40p,0
902,425,25p,0
903,178,60p,0
904,171,60p,0
905,653,15p,0
906,384,25p,0
907,164,60p,0
908,159,60p,0
909,235,40p,0
910,175,60p,0
911,645,15p,0
912,153,60p,0
913,153,60p,0
914,265,40p,0
915,246,40p,0
916,575,15p,0
917,255,40p,0
918,241,40p,0
919,259,40p,0
920,179,60p,0
921,417,25p,0
922,159,60p,0
923,616,15p,0
924,259,40p,0
925,614,15p,0
926,249,40p,0
927,159,60p,0
928,401,25p,0
929,260,40p,0
930,382,25p,0
931,170,60p,0
932,263,40p,0
933,233,40p,0
934,233,40p,0
935,170,60p,0
936,613,15p,0
937,444,25p,0
938,644,15p,0
939,691,15p,0
940,444,25p,0
941,179,60p,0
942,168,60p,0
943,158,60p,0
944,167,60p,0
945,425,25p,0
946,166,60p,0
947,265,40p,0
948,240,40p,0
949,611,15p,0
950,232,40p,0
951,595,15p,0
952,651,15p,0
953,699,15p,0
954,638,15p,0
955,178,60p,0
956,371,25p,0
957,169,60p,0
958,238,40p,0
959,244,40p,0
960,173,60p,0
961,445,25p,0
962,168,60p,0
963,383,25p,0
964,246,40p,0
965,391,25p,0
966,158,60p,0
967,36,,1
968,250,40p,0
969,376,25p,0
970,616,15p,0
971,598,15p,0
972,178,60p,0
973,397,25p,0
974,578,15p,0
975,382,25p,0
976,180,60p,0
977,656,15p,0
978,176,60p,0
979,173,60p,0
980,599,15p,0
981,654,15p,0
982,260,40p,0
983,231,40p,0
984,393,25p,0
985,157,60p,0
986,645,15p,0
987,572,15p,0
988,243,40p,0
989,239,40p,0
990,691,15p,0
991,366,25p,0
992,161,60p,0
993,155,60p,0
994,687,15p,0
995,643,15p,0
996,596,15p,0
997,155,60p,0
998,239,40p,0
999,600,15p,0
1000,585,15p,0
1001,626,15p,0
1002,419,25p,0
1003,54,,1
1004,159,60p,0
1005,599,15p,0
1006,232,40p,0
1007,693,15p,0
1008,393,25p,0
1009,164,60p,0
1010,171,60p,0
1011,165,60p,0
1012,676,15p,0
1013,155,60p,0
1014,690,15p,0
1015,683,15p,0
1016,415,25p,0
1017,251,40p,0
1018,167,60p,0
1019,395,25p,0
1020,231,40p,0
1021,430,25p,0
1022,178,60p,0
1023,155,60p,0
1024,670,15p,0
1025,239,40p,0
1026,442,25p,0
1027,391,25p,0
1028,166,60p,0
1029,250,40p,0
1030,166,60p,0
1031,176,60p,0
1032,265,40p,0
1033,372,25p,0
1034,231,40p,0
1035,404,25p,0
1036,176,60p,0
1037,264,40p,0
1038,57,,1
1039,601,15p,0
1040,165,60p,0
1041,253,40p,0
1042,390,25p,0
1043,260,40p,0
1044,586,15p,0
1045,665,15p,0
1046,609,15p,0
1047,253,40p,0
1048,664,15p,0
1049,248,40p,0
1050,830,,1
1051,175,60p,0
1052,245,40p,0
1053,239,40p,0
1054,157,60p,0
1055,244,40p,0
1056,387,25p,0
1057,366,25p,0
1058,175,60p,0
1059,435,25p,0
1060,234,40p,0
1061,592,15p,0
1062,170,60p,0
1063,179,60p,0
1064,633,15p,0
1065,420,25p,0
1066,174,60p,0
1067,442,25p,0
1068,578,15p,0
1069,390,25p,0
1070,431,25p,0
1071,178,60p,0
1072,237,40p,0
1073,576,15p,0
1074,181,60p,0
1075,674,15p,0
1076,242,40p,0
1077,576,15p,0
1078,669,15p,0
1079,168,60p,0
1080,243,40p,0
1081,376,25p,0
1082,248,40p,0
1083,254,40p,0
1084,178,60p,0
1085,261,40p,0
1086,630,15p,0
1087,639,15p,0
1088,386,25p,0
1089,407,25p,0
1090,690,15p,0
1091,647,15p,0
1092,424,25p,0
1093,243,40p,0
1094,260,40p,0
1095,578,15p,0
1096,171,60p,0
1097,589,15p,0
1098,235,40p,0
1099,254,40p,0
1100,259,40p,0
1101,401,25p,0
1102,155,60p,0
1103,171,60p,0
1104,161,60p,0
1105,400,25p,0
1106,178,60p,0
1107,577,15p,0
1108,231,40p,0
1109,594,15p,0
1110,173,60p,0
1111,439,25p,0
1112,260,40p,0
1113,157,60p,0
1114,647,15p,0
1115,442,25p,0
1116,396,25p,0
1117,646,15p,0
1118,372,25p,0
1119,607,15p,0
1120,423,25p,0
1121,653,15p,0
1122,595,15p,0
1123,251,40p,0
1124,408,25p,0
1125,167,60p,0
1126,440,25p,0
1127,162,60p,0
1128,168,60p,0
1129,242,40p,0
1130,167,60p,0
1131,162,60p,0
1132,419,25p,0
1133,402,25p,0
1134,416,25p,0
1135,254,40p,0
1136,165,60p,0
1137,158,60p,0
1138,628,15p,0
1139,235,40p,0
1140,234,40p,0
1141,399,25p,0
1142,408,25p,0
1143,168,60p,0
1144,685,15p,0
1145,247,40p,0
1146,156,60p,0
1147,241,40p,0
1148,155,60p,0
1149,178,60p,0
1150,412,25p,0
1151,166,60p,0
1152,235,40p,0
1153,674,15p,0
1154,158,60p,0
1155,423,25p,0
1156,242,40p,0
1157,440,25p,0
1158,257,40p,0
1159,158,60p,0
1160,633,15p,0
1161,626,15p,0
1162,257,40p,0
1163,157,60p,0
1164,683,15p,0
1165,607,15p,0
1166,651,15p,0
1167,154,60p,0
1168,231,40p,0
1169,180,60p,0
1170,667,15p,0
1171,233,40p,0
1172,650,15p,0
1173,181,60p,0
1174,647,15p,0
1175,166,60p,0
1176,691,15p,0
1177,259,40p,0
1178,388,25p,0
1179,253,40p,0
1180,651,15p,0
1181,168,60p,0
1182,640,15p,0
1183,430,25p,0
1184,576,15p,0
1185,241,40p,0
1186,407,25p,0
1187,166,60p,0
1188,235,40p,0
1189,657,15p,0
1190,156,60p,0
1191,367,25p,0
1192,767,,1
1193,162,60p,0
1194,160,60p,0
1195,698,15p,0
1196,665,15p,0
1197,237,40p,0
1198,258,40p,0
1199,682,15p,0
1200,242,40p,0
1201,251,40p,0
1202,372,25p,0
1203,398,25p,0
1204,242,40p,0
1205,177,60p,0
1206,685,15p,0
1207,660,15p,0
1208,603,15p,0
1209,369,25p,0
1210,620,15p,0
1211,236,40p,0
1212,421,25p,0
1213,699,15p,0
1214,259,40p,0
1215,426,25p,0
1216,430,25p,0
1217,256,40p,0
1218,243,40p,0
1219,164,60p,0
1220,248,40p,0
1221,589,15p,0
1222,159,60p,0
1223,180,60p,0
1224,655,15p,0
1225,367,25p,0
1226,164,60p,0
1227,234,40p,0
1228,569,15p,0
1229,651,15p,0
1230,234,40p,0
1231,373,25p,0
1232,153,60p,0
1233,399,25p,0
1234,249,40p,0
1235,255,40p,0
1236,374,25p,0
1237,168,60p,0
1238,177,60p,0
1239,157,60p,0
1240,439,25p,0
1241,671,15p,0
1242,640,15p,0
1243,682,15p,0
1244,249,40p,0
1245,162,60p,0
1246,439,25p,0
1247,265,40p,0
1248,157,60p,0
1249,667,15p,0
1250,168,60p,0
1251,252,40p,0
1252,413,25p,0
1253,665,15p,0
1254,642,15p,0
1255,180,60p,0
1256,371,25p,0
1257,172,60p,0
1258,439,25p,0
1259,157,60p,0
1260,671,15p,0
1261,251,40p,0
1262,157,60p,0
1263,159,60p,0
1264,375,25p,0
1265,663,15p,0
1266,154,60p,0
1267,256,40p,0
1268,437,25p,0
1269,235,40p,0
1270,153,60p,0
1271,248,40p,0
1272,368,25p,0
1273,661,15p,0
1274,34,,1
1275,252,40p,0
1276,243,40p,0
1277,445,25p,0
1278,182,60p,0
1279,601,15p,0
1280,438,25p,0
1281,379,25p,0
1282,164,60p,0
1283,155,60p,0
1284,663,15p,0
1285,155,60p,0
1286,265,40p,0
1287,409,25p,0
1288,165,60p,0
1289,245,40p,0
1290,409,25p,0
1291,580,15p,0
1292,429,25p,0
1293,249,40p,0
1294,236,40p,0
1295,385,25p,0
1296,444,25p,0
1297,241,40p,0
1298,436,25p,0
1299,251,40p,0
1300,157,60p,0
1301,389,25p,0
1302,174,60p,0
1303,672,15p,0
1304,180,60p,0
1305,658,15p,0
1306,619,15p,0
1307,422,25p,0
1308,244,40p,0
1309,159,60p,0
1310,700,15p,0
1311,436,25p,0
1312,608,15p,0
1313,672,15p,0
1314,650,15p,0
1315,609,15p,0
1316,158,60p,0
1317,244,40p,0
1318,418,25p,0
1319,585,15p,0
1320,248,40p,0
1321,159,60p,0
1322,153,60p,0
1323,165,60p,0
1324,255,40p,0
1325,588,15p,0
1326,154,60p,0
1327,246,40p,0
1328,569,15p,0
1329,596,15p,0
1330,176,60p,0
1331,175,60p,0
1332,167,60p,0
1333,376,25p,0
1334,261,40p,0
1335,406,25p,0
1336,598,15p,0
1337,424,25p,0
1338,633,15p,0
1339,164,60p,0
1340,576,15p,0
1341,375,25p,0
1342,264,40p,0
1343,180,60p,0
1344,155,60p,0
1345,157,60p,0
1346,155,60p,0
1347,392,25p,0
1348,249,40p,0
1349,414,25p,0
1350,409,25p,0
1351,153,60p,0
1352,404,25p,0
1353,577,15p,0
1354,169,60p,0
1355,174,60p,0
1356,400,25p,0
1357,693,15p,0
1358,161,60p,0
1359,413,25p,0
1360,413,25p,0
1361,599,15p,0
1362,153,60p,0
1363,401,25p,0
1364,255,40p,0
1365,245,40p,0
1366,249,40p,0
1367,233,40p,0
1368,645,15p,0
1369,632,15p,0
1370,578,15p,0
1371,419,25p,0
1372,251,40p,0
1373,242,40p,0
1374,621,15p,0
1375,172,60p,0
1376,180,60p,0
1377,243,40p,0
1378,243,40p,0
1379,396,25p,0
1380,234,40p,0
1381,417,25p,0
1382,161,60p,0
1383,156,60p,0
1384,372,25p,0
1385,587,15p,0
1386,165,60p,0
1387,596,15p,0
1388,589,15p,0
1389,259,40p,0
1390,600,15p,0
1391,569,15p,0
1392,619,15p,0
1393,374,25p,0
1394,406,25p,0
1395,416,25p,0
1396,397,25p,0
1397,435,25p,0
1398,426,25p,0
1399,255,40p,0
1400,164,60p,0
1401,623,15p,0
1402,161,60p,0
1403,158,60p,0
1404,169,60p,0
1405,444,25p,0
1406,404,25p,0
1407,251,40p,0
1408,173,60p,0
1409,410,25p,0
1410,620,15p,0
1411,611,15p,0
1412,173,60p,0
1413,396,25p,0
1414,651,15p,0
1415,369,25p,0
1416,168,60p,0
1417,409,25p,0
1418,173,60p,0
1419,694,15p,0
1420,157,60p,0
1421,249,40p,0
1422,251,40p,0
1423,674,15p,0
1424,153,60p,0
1425,695,15p,0
1426,169,60p,0
1427,160,60p,0
1428,614,15p,0
1429,235,40p,0
1430,236,40p,0
1431,438,25p,0
1432,437,25p,0
1433,410,25p,0
1434,236,40p,0
1435,179,60p,0
1436,434,25p,0
1437,381,25p,0
1438,240,40p,0
1439,692,15p,0
1440,171,60p,0
1441,176,60p,0
1442,423,25p,0
1443,668,15p,0
1444,162,60p,0
1445,235,40p,0
1446,166,60p,0
1447,654,15p,0
1448,248,40p,0
1449,390,25p,0
1450,159,60p,0
1451,245,40p,0
1452,237,40p,0
1453,160,60p,0
1454,662,15p,0
1455,649,15p,0
1456,568,15p,0
1457,168,60p,0
1458,247,40p,0
1459,445,25p,0
1460,686,15p,0
1461,437,25p,0
1462,173,60p,0
1463,256,40p,0
1464,176,60p,0
1465,687,15p,0
1466,158,60p,0
1467,260,40p,0
1468,391,25p,0
1469,253,40p,0
1470,237,40p,0
1471,587,15p,0
1472,617,15p,0
1473,182,60p,0
1474,599,15p,0
1475,234,40p,0
1476,580,15p,0
1477,264,40p,0
1478,235,40p,0
1479,154,60p,0
1480,627,15p,0
1481,394,25p,0
1482,163,60p,0
1483,242,40p,0
1484,628,15p,0
1485,163,60p,0
1486,582,15p,0
1487,409,25p,0
1488,400,25p,0
1489,406,25p,0
1490,422,25p,0
1491,383,25p,0
1492,161,60p,0
1493,159,60p,0
1494,238,40p,0
1495,233,40p,0
1496,257,40p,0
1497,651,15p,0
1498,154,60p,0
1499,692,15p,0
1500,250,40p,0
