id,weight,spec,outside
142,115,90p,0
143,140,70p,0
144,182,60p,0
145,215,45p,0
146,160,60p,0
147,132,80p,0
148,134,70p,0
149,228,45p,0
150,110,90p,0
151,109,90p,0
152,112,90p,0
153,120,80p,0
154,194,50p,0
155,190,50p,0
156,134,70p,0
157,210,50p,0
158,107,90p,0
159,139,70p,0
160,201,50p,0
161,145,70p,0
162,166,60p,0
163,148,70p,0
164,132,80p,0
165,211,45p,0
166,207,50p,0
167,163,60p,0
168,139,70p,0
169,106,90p,0
170,166,60p,0
171,110,90p,0
172,219,45p,0
173,185,50p,0
174,107,90p,0
175,109,90p,0
176,132,80p,0
177,164,60p,0
178,112,90p,0
179,159,60p,0
180,215,45p,0
181,213,45p,0
182,120,80p,0
183,198,50p,0
184,190,50p,0
185,165,60p,0
186,208,50p,0
187,112,90p,0
188,228,45p,0
189,136,70p,0
190,201,50p,0
191,218,45p,0
192,185,50p,0
193,114,90p,0
194,219,45p,0
195,114,90p,0
196,228,45p,0
197,122,80p,0
198,209,50p,0
199,111,90p,0
200,194,50p,0
201,145,70p,0
202,194,50p,0
203,157,60p,0
204,225,45p,0
205,114,90p,0
206,214,45p,0
207,227,45p,0
208,185,50p,0
209,123,80p,0
210,123,80p,0
211,109,90p,0
212,172,60p,0
213,222,45p,0
214,210,50p,0
215,109,90p,0
216,106,90p,0
217,218,45p,0
218,197,50p,0
219,106,90p,0
220,108,90p,0
221,226,45p,0
222,151,70p,0
223,145,70p,0
224,161,60p,0
225,159,60p,0
226,129,80p,0
227,109,90p,0
228,116,80p,0
229,112,90p,0
230,182,60p,0
231,129,80p,0
232,219,45p,0
233,141,70p,0
234,212,45p,0
235,201,50p,0
236,194,50p,0
237,167,60p,0
238,171,60p,0
239,156,60p,0
240,128,80p,0
241,205,50p,0
242,108,90p,0
243,126,80p,0
244,115,90p,0
245,229,45p,0
246,123,80p,0
247,191,50p,0
248,214,45p,0
249,220,45p,0
250,211,45p,0
251,108,90p,0
252,205,50p,0
253,190,50p,0
254,137,70p,0
255,147,70p,0
256,165,60p,0
257,213,45p,0
258,208,50p,0
259,181,60p,0
260,191,50p,0
261,175,60p,0
262,151,70p,0
263,123,80p,0
264,217,45p,0
265,107,90p,0
266,157,60p,0
267,205,50p,0
268,150,70p,0
269,217,45p,0
270,216,45p,0
271,140,70p,0
272,219,45p,0
273,219,45p,0
274,167,60p,0
275,168,60p,0
276,224,45p,0
277,181,60p,0
278,205,50p,0
279,161,60p,0
280,136,70p,0
281,224,45p,0
282,218,45p,0
283,190,50p,0
284,131,80p,0
285,159,60p,0
286,149,70p,0
287,214,45p,0
288,128,80p,0
289,156,60p,0
290,117,80p,0
291,107,90p,0
292,116,80p,0
293,137,70p,0
294,127,80p,0
295,205,50p,0
296,182,60p,0
297,221,45p,0
298,163,60p,0
299,140,70p,0
300,150,70p,0
301,229,45p,0
302,125,80p,0
303,226,45p,0
304,109,90p,0
305,177,60p,0
306,149,70p,0
307,135,70p,0
308,201,50p,0
309,203,50p,0
310,191,50p,0
311,108,90p,0
312,195,50p,0
313,165,60p,0
314,150,70p,0
315,205,50p,0
316,189,50p,0
317,111,90p,0
318,204,50p,0
319,151,70p,0
320,136,70p,0
321,198,50p,0
322,223,45p,0
323,170,60p,0
324,145,70p,0
325,124,80p,0
326,230,45p,0
327,223,45p,0
328,180,60p,0
329,117,80p,0
330,149,70p,0
331,106,90p,0
332,152,70p,0
333,211,45p,0
334,110,90p,0
335,120,80p,0
336,144,70p,0
337,219,45p,0
338,110,90p,0
339,171,60p,0
340,108,90p,0
341,116,80p,0
342,140,70p,0
343,128,80p,0
344,177,60p,0
345,125,80p,0
346,123,80p,0
347,206,50p,0
348,160,60p,0
349,109,90p,0
350,149,70p,0
351,212,45p,0
352,151,70p,0
353,122,80p,0
354,209,50p,0
355,143,70p,0
356,171,60p,0
357,130,80p,0
358,212,45p,0
359,198,50p,0
360,213,45p,0
361,121,80p,0
362,151,70p,0
363,115,90p,0
364,126,80p,0
365,228,45p,0
366,130,80p,0
367,130,80p,0
368,161,60p,0
369,230,45p,0
370,114,90p,0
371,190,50p,0
372,114,90p,0
373,169,60p,0
374,195,50p,0
375,112,90p,0
376,153,60p,0
377,132,80p,0
378,110,90p,0
379,196,50p,0
380,135,70p,0
381,107,90p,0
382,117,80p,0
383,123,80p,0
384,114,90p,0
385,220,45p,0
386,191,50p,0
387,128,80p,0
388,144,70p,0
389,179,60p,0
390,229,45p,0
391,162,60p,0
392,210,50p,0
393,113,90p,0
394,210,50p,0
395,179,60p,0
396,125,80p,0
397,107,90p,0
398,194,50p,0
399,183,50p,0
400,189,50p,0
401,181,60p,0
402,108,90p,0
403,216,45p,0
404,201,50p,0
405,121,80p,0
406,107,90p,0
407,116,80p,0
408,172,60p,0
409,108,90p,0
410,224,45p,0
411,214,45p,0
412,213,45p,0
413,204,50p,0
414,203,50p,0
415,167,60p,0
416,212,45p,0
417,229,45p,0
418,131,80p,0
419,132,80p,0
420,159,60p,0
421,138,70p,0
422,142,70p,0
423,213,45p,0
424,181,60p,0
425,136,70p,0
426,131,80p,0
427,192,50p,0
428,110,90p,0
429,106,90p,0
430,111,90p,0
431,164,60p,0
432,168,60p,0
433,117,80p,0
434,192,50p,0
435,163,60p,0
436,144,70p,0
437,168,60p,0
438,132,80p,0
439,193,50p,0
440,153,60p,0
441,151,70p,0
442,141,70p,0
443,211,45p,0
444,110,90p,0
445,192,50p,0
446,195,50p,0
447,112,90p,0
448,111,90p,0
449,117,80p,0
450,157,60p,0
451,110,90p,0
452,199,50p,0
453,174,60p,0
454,109,90p,0
455,152,70p,0
456,115,90p,0
457,107,90p,0
458,124,80p,0
459,150,70p,0
460,212,45p,0
461,205,50p,0
462,180,60p,0
463,114,90p,0
464,141,70p,0
465,203,50p,0
466,223,45p,0
467,181,60p,0
468,168,60p,0
469,180,60p,0
470,225,45p,0
471,113,90p,0
472,112,90p,0
473,174,60p,0
474,230,45p,0
475,112,90p,0
476,121,80p,0
477,138,70p,0
478,147,70p,0
479,107,90p,0
480,141,70p,0
481,106,90p,0
482,183,50p,0
483,229,45p,0
484,126,80p,0
485,178,60p,0
486,180,60p,0
487,111,90p,0
488,207,50p,0
489,160,60p,0
490,133,70p,0
491,146,70p,0
492,129,80p,0
493,216,45p,0
494,206,50p,0
495,143,70p,0
496,133,70p,0
497,130,80p,0
498,196,50p,0
499,110,90p,0
500,220,45p,0
501,114,90p,0
502,162,60p,0
503,211,45p,0
504,113,90p,0
505,208,50p,0
506,138,70p,0
507,226,45p,0
508,141,70p,0
509,216,45p,0
510,177,60p,0
511,115,90p,0
512,111,90p,0
513,107,90p,0
514,109,90p,0
515,192,50p,0
516,229,45p,0
517,194,50p,0
518,189,50p,0
519,153,60p,0
520,125,80p,0
521,213,45p,0
522,148,70p,0
523,136,70p,0
524,187,50p,0
525,157,60p,0
526,151,70p,0
527,220,45p,0
528,159,60p,0
529,132,80p,0
530,153,60p,0
531,159,60p,0
532,210,50p,0
533,214,45p,0
534,224,45p,0
535,230,45p,0
536,198,50p,0
537,163,60p,0
538,215,45p,0
539,160,60p,0
540,199,50p,0
541,198,50p,0
542,111,90p,0
543,172,60p,0
544,115,90p,0
545,152,70p,0
546,107,90p,0
547,111,90p,0
548,185,50p,0
549,182,60p,0
550,149,70p,0
551,114,90p,0
552,224,45p,0
553,137,70p,0
554,167,60p,0
555,128,80p,0
556,132,80p,0
557,124,80p,0
558,189,50p,0
559,139,70p,0
560,130,80p,0
561,178,60p,0
562,211,45p,0
563,220,45p,0
564,118,80p,0
565,199,50p,0
566,109,90p,0
567,196,50p,0
568,113,90p,0
569,129,80p,0
570,221,45p,0
571,165,60p,0
572,136,70p,0
573,137,70p,0
574,179,60p,0
575,151,70p,0
576,115,90p,0
577,214,45p,0
578,229,45p,0
579,125,80p,0
580,115,90p,0
581,140,70p,0
582,141,70p,0
583,130,80p,0
584,178,60p,0
585,219,45p,0
586,117,80p,0
587,202,50p,0
588,109,90p,0
589,174,60p,0
590,137,70p,0
591,222,45p,0
592,144,70p,0
593,168,60p,0
594,200,50p,0
595,158,60p,0
596,150,70p,0
597,229,45p,0
598,107,90p,0
599,115,90p,0
600,138,70p,0
601,146,70p,0
602,216,45p,0
603,178,60p,0
604,212,45p,0
605,138,70p,0
606,149,70p,0
607,132,80p,0
608,186,50p,0
609,229,45p,0
610,109,90p,0
611,113,90p,0
612,142,70p,0
613,230,45p,0
614,218,45p,0
615,116,80p,0
616,109,90p,0
617,202,50p,0
618,111,90p,0
619,112,90p,0
620,122,80p,0
621,196,50p,0
622,123,80p,0
623,217,45p,0
624,154,60p,0
625,107,90p,0
626,129,80p,0
627,144,70p,0
628,126,80p,0
629,180,60p,0
630,112,90p,0
631,145,70p,0
632,107,90p,0
633,121,80p,0
634,118,80p,0
635,215,45p,0
636,116,80p,0
637,155,60p,0
638,114,90p,0
639,117,80p,0
640,228,45p,0
641,115,90p,0
642,215,45p,0
643,189,50p,0
644,154,60p,0
645,210,50p,0
646,117,80p,0
647,141,70p,0
648,181,60p,0
649,148,70p,0
650,187,50p,0
651,147,70p,0
652,186,50p,0
653,114,90p,0
654,158,60p,0
655,181,60p,0
656,108,90p,0
657,154,60p,0
658,211,45p,0
659,144,70p,0
660,173,60p,0
661,112,90p,0
662,230,45p,0
663,112,90p,0
664,119,80p,0
665,215,45p,0
666,201,50p,0
667,125,80p,0
668,158,60p,0
669,113,90p,0
670,120,80p,0
671,125,80p,0
672,208,50p,0
673,202,50p,0
674,133,70p,0
675,197,50p,0
676,131,80p,0
677,123,80p,0
678,113,90p,0
679,132,80p,0
680,148,70p,0
681,139,70p,0
682,165,60p,0
683,134,70p,0
684,223,45p,0
685,158,60p,0
686,229,45p,0
687,199,50p,0
688,140,70p,0
689,125,80p,0
690,112,90p,0
691,211,45p,0
692,217,45p,0
693,206,50p,0
694,106,90p,0
695,229,45p,0
696,143,70p,0
697,110,90p,0
698,164,60p,0
699,118,80p,0
700,215,45p,0
701,110,90p,0
702,228,45p,0
703,115,90p,0
704,140,70p,0
705,133,70p,0
706,194,50p,0
707,158,60p,0
708,118,80p,0
709,114,90p,0
710,175,60p,0
711,203,50p,0
712,114,90p,0
713,121,80p,0
714,118,80p,0
715,121,80p,0
716,225,45p,0
717,229,45p,0
718,114,90p,0
719,213,45p,0
720,131,80p,0
721,218,45p,0
722,142,70p,0
723,148,70p,0
724,113,90p,0
725,359,,1
726,130,80p,0
727,178,60p,0
728,180,60p,0
729,164,60p,0
730,213,45p,0
731,205,50p,0
732,112,90p,0
733,227,45p,0
734,216,45p,0
735,208,50p,0
736,106,90p,0
737,224,45p,0
738,223,45p,0
739,125,80p,0
740,109,90p,0
741,146,70p,0
742,106,90p,0
743,114,90p,0
744,206,50p,0
745,209,50p,0
746,118,80p,0
747,224,45p,0
748,124,80p,0
749,116,80p,0
750,204,50p,0
751,115,90p,0
752,120,80p,0
753,222,45p,0
754,208,50p,0
755,123,80p,0
756,194,50p,0
757,120,80p,0
758,161,60p,0
759,215,45p,0
760,226,45p,0
761,190,50p,0
762,149,70p,0
763,220,45p,0
764,200,50p,0
765,128,80p,0
766,120,80p,0
767,106,90p,0
768,186,50p,0
769,156,60p,0
770,163,60p,0
771,111,90p,0
772,154,60p,0
773,221,45p,0
774,170,60p,0
775,201,50p,0
776,226,45p,0
777,223,45p,0
778,156,60p,0
779,132,80p,0
780,122,80p,0
781,108,90p,0
782,184,50p,0
783,153,60p,0
784,191,50p,0
785,190,50p,0
786,179,60p,0
787,129,80p,0
788,112,90p,0
789,220,45p,0
790,196,50p,0
791,150,70p,0
792,117,80p,0
793,159,60p,0
794,142,70p,0
795,124,80p,0
796,109,90p,0
797,170,60p,0
798,113,90p,0
799,164,60p,0
800,117,80p,0
801,127,80p,0
802,140,70p,0
803,224,45p,0
804,114,90p,0
805,191,50p,0
806,129,80p,0
807,113,90p,0
808,107,90p,0
809,216,45p,0
810,206,50p,0
811,200,50p,0
812,221,45p,0
813,137,70p,0
814,212,45p,0
815,171,60p,0
816,186,50p,0
817,201,50p,0
818,113,90p,0
819,112,90p,0
820,217,45p,0
821,160,60p,0
822,227,45p,0
823,153,60p,0
824,199,50p,0
825,117,80p,0
826,211,45p,0
827,123,80p,0
828,119,80p,0
829,198,50p,0
830,224,45p,0
831,131,80p,0
832,133,70p,0
833,208,50p,0
834,150,70p,0
835,179,60p,0
836,228,45p,0
837,106,90p,0
838,113,90p,0
839,203,50p,0
840,214,45p,0
841,116,80p,0
842,164,60p,0
843,203,50p,0
844,205,50p,0
845,118,80p,0
846,143,70p,0
847,190,50p,0
848,142,70p,0
849,217,45p,0
850,109,90p,0
851,135,70p,0
852,140,70p,0
853,114,90p,0
854,122,80p,0
855,112,90p,0
856,114,90p,0
857,230,45p,0
858,119,80p,0
859,179,60p,0
860,181,60p,0
861,156,60p,0
862,115,90p,0
863,188,50p,0
864,157,60p,0
865,108,90p,0
866,107,90p,0
867,196,50p,0
868,191,50p,0
869,197,50p,0
870,113,90p,0
871,108,90p,0
872,210,50p,0
873,158,60p,0
874,223,45p,0
875,107,90p,0
876,218,45p,0
877,113,90p,0
878,119,80p,0
879,108,90p,0
880,220,45p,0
881,110,90p,0
882,117,80p,0
883,127,80p,0
884,214,45p,0
885,105,,1
886,228,45p,0
887,194,50p,0
888,130,80p,0
889,147,70p,0
890,167,60p,0
891,111,90p,0
892,125,80p,0
893,224,45p,0
894,146,70p,0
895,118,80p,0
896,191,50p,0
897,221,45p,0
898,230,45p,0
899,199,50p,0
900,136,70p,0
901,210,50p,0
902,220,45p,0
903,109,90p,0
904,163,60p,0
905,146,70p,0
906,152,70p,0
907,136,70p,0
908,113,90p,0
909,146,70p,0
910,207,50p,0
911,118,80p,0
912,122,80p,0
913,230,45p,0
914,161,60p,0
915,141,70p,0
916,109,90p,0
917,170,60p,0
918,152,70p,0
919,162,60p,0
920,145,70p,0
921,111,90p,0
922,323,,1
923,108,90p,0
924,197,50p,0
925,165,60p,0
926,143,70p,0
927,216,45p,0
928,143,70p,0
929,152,70p,0
930,186,50p,0
931,183,50p,0
932,176,60p,0
933,173,60p,0
934,164,60p,0
935,194,50p,0
936,110,90p,0
937,219,45p,0
938,199,50p,0
939,110,90p,0
940,208,50p,0
941,166,60p,0
942,222,45p,0
943,225,45p,0
944,215,45p,0
945,166,60p,0
946,194,50p,0
947,172,60p,0
948,138,70p,0
949,164,60p,0
950,124,80p,0
951,215,45p,0
952,112,90p,0
953,156,60p,0
954,194,50p,0
955,148,70p,0
956,139,70p,0
957,169,60p,0
958,82,,1
959,174,60p,0
960,125,80p,0
961,212,45p,0
962,110,90p,0
963,134,70p,0
964,181,60p,0
965,128,80p,0
966,141,70p,0
967,114,90p,0
968,229,45p,0
969,113,90p,0
970,215,45p,0
971,130,80p,0
972,198,50p,0
973,108,90p,0
974,113,90p,0
975,158,60p,0
976,120,80p,0
977,219,45p,0
978,106,90p,0
979,155,60p,0
980,107,90p,0
981,112,90p,0
982,228,45p,0
983,169,60p,0
984,128,80p,0
985,221,45p,0
986,160,60p,0
987,189,50p,0
988,116,80p,0
989,161,60p,0
990,177,60p,0
991,202,50p,0
992,111,90p,0
993,169,60p,0
994,219,45p,0
995,138,70p,0
996,110,90p,0
997,191,50p,0
998,39,,1
999,132,80p,0
1000,108,90p,0
1001,182,60p,0
1002,158,60p,0
1003,115,90p,0
1004,138,70p,0
1005,156,60p,0
1006,195,50p,0
1007,113,90p,0
1008,157,60p,0
1009,188,50p,0
1010,214,45p,0
1011,164,60p,0
1012,229,45p,0
1013,178,60p,0
1014,108,90p,0
1015,229,45p,0
1016,180,60p,0
1017,114,90p,0
1018,194,50p,0
1019,141,70p,0
1020,180,60p,0
1021,108,90p,0
1022,201,50p,0
1023,202,50p,0
1024,110,90p,0
1025,223,45p,0
1026,146,70p,0
1027,147,70p,0
1028,221,45p,0
1029,213,45p,0
1030,172,60p,0
1031,195,50p,0
1032,212,45p,0
1033,113,90p,0
1034,217,45p,0
1035,124,80p,0
1036,115,90p,0
1037,128,80p,0
1038,158,60p,0
1039,133,70p,0
1040,107,90p,0
1041,129,80p,0
1042,107,90p,0
1043,116,80p,0
1044,146,70p,0
1045,158,60p,0
1046,172,60p,0
1047,225,45p,0
1048,192,50p,0
1049,176,60p,0
1050,132,80p,0
1051,144,70p,0
1052,107,90p,0
1053,112,90p,0
1054,172,60p,0
1055,137,70p,0
1056,141,70p,0
1057,214,45p,0
1058,115,90p,0
1059,189,50p,0
1060,221,45p,0
1061,33,,1
1062,118,80p,0
1063,167,60p,0
1064,111,90p,0
1065,109,90p,0
1066,171,60p,0
1067,226,45p,0
1068,196,50p,0
1069,137,70p,0
1070,122,80p,0
1071,161,60p,0
1072,146,70p,0
1073,133,70p,0
1074,121,80p,0
1075,138,70p,0
1076,189,50p,0
1077,176,60p,0
1078,215,45p,0
1079,121,80p,0
1080,157,60p,0
1081,114,90p,0
1082,129,80p,0
1083,106,90p,0
1084,219,45p,0
1085,224,45p,0
1086,112,90p,0
1087,136,70p,0
1088,122,80p,0
1089,80,,1
1090,123,80p,0
1091,116,80p,0
1092,210,50p,0
1093,148,70p,0
1094,108,90p,0
1095,116,80p,0
1096,133,70p,0
1097,113,90p,0
1098,130,80p,0
1099,138,70p,0
1100,143,70p,0
1101,112,90p,0
1102,209,50p,0
1103,215,45p,0
1104,198,50p,0
1105,113,90p,0
1106,130,80p,0
1107,147,70p,0
1108,129,80p,0
1109,208,50p,0
1110,217,45p,0
1111,160,60p,0
1112,114,90p,0
1113,215,45p,0
1114,202,50p,0
1115,211,45p,0
1116,109,90p,0
1117,229,45p,0
1118,131,80p,0
1119,154,60p,0
1120,163,60p,0
1121,122,80p,0
1122,107,90p,0
1123,109,90p,0
1124,202,50p,0
1125,213,45p,0
1126,175,60p,0
1127,145,70p,0
1128,213,45p,0
1129,129,80p,0
1130,131,80p,0
1131,140,70p,0
1132,185,50p,0
1133,147,70p,0
1134,184,50p,0
1135,228,45p,0
1136,218,45p,0
1137,230,45p,0
1138,106,90p,0
1139,144,70p,0
1140,221,45p,0
1141,127,80p,0
1142,143,70p,0
1143,209,50p,0
1144,113,90p,0
1145,164,60p,0
1146,221,45p,0
1147,196,50p,0
1148,179,60p,0
1149,162,60p,0
1150,131,80p,0
1151,118,80p,0
1152,108,90p,0
1153,111,90p,0
1154,176,60p,0
1155,116,80p,0
1156,116,80p,0
1157,186,50p,0
1158,217,45p,0
1159,204,50p,0
1160,128,80p,0
1161,229,45p,0
1162,127,80p,0
1163,151,70p,0
1164,216,45p,0
1165,166,60p,0
1166,196,50p,0
1167,194,50p,0
1168,175,60p,0
1169,110,90p,0
1170,109,90p,0
1171,206,50p,0
1172,143,70p,0
1173,122,80p,0
1174,199,50p,0
1175,161,60p,0
1176,111,90p,0
1177,141,70p,0
1178,109,90p,0
1179,126,80p,0
1180,143,70p,0
1181,186,50p,0
1182,119,80p,0
1183,155,60p,0
1184,158,60p,0
1185,220,45p,0
1186,204,50p,0
1187,210,50p,0
1188,146,70p,0
1189,223,45p,0
1190,111,90p,0
1191,185,50p,0
1192,113,90p,0
1193,228,45p,0
1194,207,50p,0
1195,146,70p,0
1196,211,45p,0
1197,178,60p,0
1198,122,80p,0
1199,228,45p,0
1200,159,60p,0
1201,118,80p,0
1202,229,45p,0
1203,182,60p,0
1204,118,80p,0
1205,140,70p,0
1206,121,80p,0
1207,129,80p,0
1208,112,90p,0
1209,125,80p,0
1210,190,50p,0
1211,150,70p,0
1212,148,70p,0
1213,208,50p,0
1214,131,80p,0
1215,215,45p,0
1216,157,60p,0
1217,228,45p,0
1218,108,90p,0
1219,175,60p,0
1220,172,60p,0
1221,131,80p,0
1222,113,90p,0
1223,225,45p,0
1224,152,70p,0
1225,109,90p,0
1226,119,80p,0
1227,230,45p,0
1228,111,90p,0
1229,166,60p,0
1230,195,50p,0
1231,108,90p,0
1232,128,80p,0
1233,147,70p,0
1234,114,90p,0
1235,108,90p,0
1236,227,45p,0
1237,225,45p,0
1238,215,45p,0
1239,134,70p,0
1240,178,60p,0
1241,133,70p,0
1242,151,70p,0
1243,136,70p,0
1244,146,70p,0
1245,112,90p,0
1246,141,70p,0
1247,185,50p,0
1248,225,45p,0
1249,130,80p,0
1250,181,60p,0
1251,198,50p,0
1252,227,45p,0
1253,155,60p,0
1254,145,70p,0
1255,124,80p,0
1256,151,70p,0
1257,113,90p,0
1258,115,90p,0
1259,115,90p,0
1260,112,90p,0
1261,194,50p,0
1262,107,90p,0
1263,205,50p,0
1264,119,80p,0
1265,203,50p,0
1266,191,50p,0
1267,132,80p,0
1268,114,90p,0
1269,154,60p,0
1270,210,50p,0
1271,131,80p,0
1272,224,45p,0
1273,194,50p,0
1274,143,70p,0
1275,222,45p,0
1276,130,80p,0
1277,223,45p,0
1278,189,50p,0
1279,178,60p,0
1280,141,70p,0
1281,212,45p,0
1282,140,70p,0
1283,264,,1
1284,119,80p,0
1285,128,80p,0
1286,115,90p,0
1287,152,70p,0
1288,139,70p,0
1289,219,45p,0
1290,230,45p,0
1291,196,50p,0
1292,182,60p,0
1293,136,70p,0
1294,161,60p,0
1295,113,90p,0
1296,112,90p,0
1297,115,90p,0
1298,209,50p,0
1299,113,90p,0
1300,115,90p,0
1301,113,90p,0
1302,131,80p,0
1303,164,60p,0
1304,108,90p,0
1305,192,50p,0
1306,224,45p,0
1307,144,70p,0
1308,180,60p,0
1309,201,50p,0
1310,154,60p,0
1311,122,80p,0
1312,140,70p,0
1313,119,80p,0
1314,120,80p,0
1315,122,80p,0
1316,149,70p,0
1317,220,45p,0
1318,136,70p,0
1319,129,80p,0
1320,151,70p,0
1321,109,90p,0
1322,203,50p,0
1323,135,70p,0
1324,225,45p,0
1325,158,60p,0
1326,143,70p,0
1327,140,70p,0
1328,125,80p,0
1329,118,80p,0
1330,168,60p,0
1331,163,60p,0
1332,219,45p,0
1333,111,90p,0
1334,141,70p,0
1335,210,50p,0
1336,167,60p,0
1337,202,50p,0
1338,212,45p,0
1339,218,45p,0
1340,63,,1
1341,210,50p,0
1342,147,70p,0
1343,114,90p,0
1344,222,45p,0
1345,121,80p,0
1346,221,45p,0
1347,112,90p,0
1348,219,45p,0
1349,109,90p,0
1350,200,50p,0
1351,190,50p,0
1352,106,90p,0
1353,115,90p,0
1354,122,80p,0
1355,198,50p,0
1356,220,45p,0
1357,171,60p,0
1358,153,60p,0
1359,144,70p,0
1360,226,45p,0
1361,205,50p,0
1362,201,50p,0
1363,195,50p,0
1364,112,90p,0
1365,135,70p,0
1366,200,50p,0
1367,109,90p,0
1368,145,70p,0
1369,174,60p,0
1370,140,70p,0
1371,211,45p,0
1372,176,60p,0
1373,204,50p,0
1374,147,70p,0
1375,230,45p,0
1376,119,80p,0
1377,112,90p,0
1378,193,50p,0
1379,152,70p,0
1380,121,80p,0
1381,200,50p,0
1382,190,50p,0
1383,109,90p,0
1384,130,80p,0
1385,164,60p,0
1386,181,60p,0
1387,139,70p,0
1388,191,50p,0
1389,156,60p,0
1390,151,70p,0
1391,191,50p,0
1392,119,80p,0
1393,134,70p,0
1394,138,70p,0
1395,107,90p,0
1396,208,50p,0
1397,151,70p,0
1398,109,90p,0
1399,191,50p,0
1400,216,45p,0
1401,115,90p,0
1402,218,45p,0
1403,169,60p,0
1404,126,80p,0
1405,141,70p,0
1406,120,80p,0
1407,203,50p,0
1408,150,70p,0
1409,201,50p,0
1410,219,45p,0
1411,129,80p,0
1412,149,70p,0
1413,167,60p,0
1414,174,60p,0
1415,207,50p,0
1416,209,50p,0
1417,223,45p,0
1418,155,60p,0
1419,121,80p,0
1420,112,90p,0
1421,200,50p,0
1422,149,70p,0
1423,220,45p,0
1424,196,50p,0
1425,178,60p,0
1426,121,80p,0
1427,220,45p,0
1428,214,45p,0
1429,174,60p,0
1430,215,45p,0
1431,124,80p,0
1432,207,50p,0
1433,170,60p,0
1434,181,60p,0
1435,133,70p,0
1436,106,90p,0
1437,130,80p,0
1438,165,60p,0
1439,202,50p,0
1440,117,80p,0
1441,154,60p,0
1442,201,50p,0
1443,152,70p,0
1444,217,45p,0
1445,162,60p,0
1446,112,90p,0
1447,110,90p,0
1448,108,90p,0
1449,158,60p,0
1450,170,60p,0
1451,111,90p,0
1452,146,70p,0
1453,154,60p,0
1454,173,60p,0
1455,151,70p,0
1456,209,50p,0
1457,129,80p,0
1458,225,45p,0
1459,118,80p,0
1460,108,90p,0
1461,207,50p,0
1462,166,60p,0
1463,158,60p,0
1464,189,50p,0
1465,214,45p,0
1466,217,45p,0
1467,191,50p,0
1468,125,80p,0
1469,189,50p,0
1470,107,90p,0
1471,116,80p,0
1472,123,80p,0
1473,129,80p,0
1474,110,90p,0
1475,230,45p,0
1476,109,90p,0
1477,188,50p,0
1478,106,90p,0
1479,111,90p,0
1480,141,70p,0
1481,157,60p,0
1482,213,45p,0
1483,132,80p,0
1484,182,60p,0
1485,169,60p,0
1486,133,70p,0
1487,116,80p,0
1488,149,70p,0
1489,175,60p,0
1490,121,80p,0
1491,220,45p,0
1492,146,70p,0
1493,142,70p,0
1494,199,50p,0
1495,140,70p,0
1496,139,70p,0
1497,167,60p,0
1498,207,50p,0
1499,226,45p,0
