id,weight,spec,outside
217,73,140p,0
218,95,110p,0
219,100,100p,0
220,126,80p,0
221,335,30p,0
222,691,15p,0
223,265,40p,0
224,276,35p,0
225,265,40p,0
226,361,30p,0
227,69,140p,0
228,76,130p,0
229,90,110p,0
230,229,45p,0
231,97,100p,0
232,255,40p,0
233,178,60p,0
234,292,35p,0
235,225,45p,0
236,227,45p,0
237,111,90p,0
238,400,25p,0
239,255,40p,0
240,239,40p,0
241,85,120p,0
242,410,25p,0
243,95,110p,0
244,197,50p,0
245,100,100p,0
246,208,50p,0
247,136,70p,0
248,637,15p,0
249,111,90p,0
250,93,110p,0
251,140,70p,0
252,408,25p,0
253,505,20p,0
254,230,45p,0
255,246,40p,0
256,259,40p,0
257,87,110p,0
258,81,120p,0
259,74,130p,0
260,496,20p,0
261,213,45p,0
262,635,15p,0
263,142,70p,0
264,116,80p,0
265,284,35p,0
266,182,60p,0
267,76,130p,0
268,608,15p,0
269,85,120p,0
270,144,70p,0
271,77,130p,0
272,143,70p,0
273,107,90p,0
274,267,35p,0
275,671,15p,0
276,80,120p,0
277,65,150p,0
278,98,100p,0
279,255,40p,0
280,257,40p,0
281,192,50p,0
282,83,120p,0
283,273,35p,0
284,327,30p,0
285,225,45p,0
286,546,20p,0
287,102,100p,0
288,132,80p,0
289,170,60p,0
290,68,150p,0
291,55,,1
292,123,80p,0
293,186,50p,0
294,68,150p,0
295,68,150p,0
296,94,110p,0
297,779,,1
298,73,140p,0
299,420,25p,0
300,71,140p,0
301,154,60p,0
302,89,110p,0
303,169,60p,0
304,116,80p,0
305,77,130p,0
306,534,20p,0
307,620,15p,0
308,107,90p,0
309,101,100p,0
310,104,100p,0
311,256,40p,0
312,564,20p,0
313,85,120p,0
314,68,150p,0
315,293,35p,0
316,230,45p,0
317,66,150p,0
318,72,140p,0
319,65,150p,0
320,588,15p,0
321,105,100p,0
322,68,150p,0
323,73,140p,0
324,216,45p,0
325,105,100p,0
326,217,45p,0
327,419,25p,0
328,116,80p,0
329,105,100p,0
330,130,80p,0
331,66,150p,0
332,110,90p,0
333,159,60p,0
334,68,150p,0
335,65,150p,0
336,101,100p,0
337,472,20p,0
338,204,50p,0
339,551,20p,0
340,66,150p,0
341,95,110p,0
342,390,25p,0
343,535,20p,0
344,108,90p,0
345,342,30p,0
346,142,70p,0
347,138,70p,0
348,649,15p,0
349,144,70p,0
350,81,120p,0
351,108,90p,0
352,326,30p,0
353,79,130p,0
354,105,100p,0
355,263,40p,0
356,616,15p,0
357,312,30p,0
358,110,90p,0
359,138,70p,0
360,85,120p,0
361,84,120p,0
362,82,120p,0
363,65,150p,0
364,528,20p,0
365,325,30p,0
366,68,150p,0
367,110,90p,0
368,72,140p,0
369,101,100p,0
370,185,50p,0
371,335,30p,0
372,81,120p,0
373,247,40p,0
374,675,15p,0
375,210,50p,0
376,318,30p,0
377,94,110p,0
378,222,45p,0
379,140,70p,0
380,79,130p,0
381,94,110p,0
382,410,25p,0
383,215,45p,0
384,207,50p,0
385,307,30p,0
386,432,25p,0
387,65,150p,0
388,122,80p,0
389,112,90p,0
390,93,110p,0
391,140,70p,0
392,91,110p,0
393,83,120p,0
394,117,80p,0
395,589,15p,0
396,434,25p,0
397,258,40p,0
398,96,100p,0
399,438,25p,0
400,101,100p,0
401,222,45p,0
402,71,140p,0
403,144,70p,0
404,293,35p,0
405,73,140p,0
406,116,80p,0
407,86,120p,0
408,75,130p,0
409,145,70p,0
410,87,110p,0
411,99,100p,0
412,72,140p,0
413,87,110p,0
414,107,90p,0
415,141,70p,0
416,104,100p,0
417,365,30p,0
418,91,110p,0
419,65,150p,0
420,256,40p,0
421,78,130p,0
422,124,80p,0
423,217,45p,0
424,66,150p,0
425,236,40p,0
426,71,140p,0
427,206,50p,0
428,105,100p,0
429,69,140p,0
430,70,140p,0
431,79,130p,0
432,93,110p,0
433,681,15p,0
434,71,140p,0
435,91,110p,0
436,478,20p,0
437,226,45p,0
438,83,120p,0
439,355,30p,0
440,267,35p,0
441,575,15p,0
442,98,100p,0
443,109,90p,0
444,121,80p,0
445,115,90p,0
446,85,120p,0
447,697,15p,0
448,218,45p,0
449,89,110p,0
450,206,50p,0
451,194,50p,0
452,240,40p,0
453,328,30p,0
454,87,110p,0
455,65,150p,0
456,195,50p,0
457,178,60p,0
458,289,35p,0
459,145,70p,0
460,141,70p,0
461,221,45p,0
462,179,60p,0
463,429,25p,0
464,404,25p,0
465,70,140p,0
466,79,130p,0
467,83,120p,0
468,84,120p,0
469,81,120p,0
470,105,100p,0
471,180,60p,0
472,110,90p,0
473,189,50p,0
474,465,20p,0
475,73,140p,0
476,216,45p,0
477,346,30p,0
478,264,40p,0
479,89,110p,0
480,69,140p,0
481,574,15p,0
482,257,40p,0
483,73,140p,0
484,65,150p,0
485,168,60p,0
486,465,20p,0
487,117,80p,0
488,106,90p,0
489,198,50p,0
490,109,90p,0
491,79,130p,0
492,73,140p,0
493,98,100p,0
494,254,40p,0
495,215,45p,0
496,280,35p,0
497,448,20p,0
498,120,80p,0
499,263,40p,0
500,266,35p,0
501,72,140p,0
502,74,130p,0
503,104,100p,0
504,159,60p,0
505,107,90p,0
506,201,50p,0
507,203,50p,0
508,67,150p,0
509,212,45p,0
510,121,80p,0
511,72,140p,0
512,197,50p,0
513,399,25p,0
514,278,35p,0
515,69,140p,0
516,257,40p,0
517,94,110p,0
518,76,130p,0
519,581,15p,0
520,96,100p,0
521,302,35p,0
522,154,60p,0
523,641,15p,0
524,463,20p,0
525,222,45p,0
526,314,30p,0
527,99,100p,0
528,199,50p,0
529,249,40p,0
530,205,50p,0
531,177,60p,0
532,86,120p,0
533,174,60p,0
534,211,45p,0
535,133,70p,0
536,308,30p,0
537,225,45p,0
538,322,30p,0
539,457,20p,0
540,110,90p,0
541,373,25p,0
542,93,110p,0
543,386,25p,0
544,71,140p,0
545,427,25p,0
546,220,45p,0
547,661,15p,0
548,311,30p,0
549,383,25p,0
550,387,25p,0
551,98,100p,0
552,91,110p,0
553,111,90p,0
554,591,15p,0
555,698,15p,0
556,592,15p,0
557,245,40p,0
558,112,90p,0
559,86,120p,0
560,104,100p,0
561,137,70p,0
562,644,15p,0
563,418,25p,0
564,279,35p,0
565,591,15p,0
566,216,45p,0
567,534,20p,0
568,322,30p,0
569,246,40p,0
570,189,50p,0
571,197,50p,0
572,106,90p,0
573,112,90p,0
574,167,60p,0
575,305,35p,0
576,95,110p,0
577,578,15p,0
578,431,25p,0
579,219,45p,0
580,150,70p,0
581,83,120p,0
582,229,45p,0
583,47,,1
584,308,30p,0
585,409,25p,0
586,411,25p,0
587,372,25p,0
588,276,35p,0
589,365,30p,0
590,124,80p,0
591,79,130p,0
592,91,110p,0
593,127,80p,0
594,264,40p,0
595,122,80p,0
596,72,140p,0
597,71,140p,0
598,176,60p,0
599,385,25p,0
600,243,40p,0
601,73,140p,0
602,640,15p,0
603,67,150p,0
604,217,45p,0
605,516,20p,0
606,661,15p,0
607,493,20p,0
608,101,100p,0
609,199,50p,0
610,214,45p,0
611,164,60p,0
612,146,70p,0
613,496,20p,0
614,681,15p,0
615,79,130p,0
616,70,140p,0
617,107,90p,0
618,471,20p,0
619,210,50p,0
620,136,70p,0
621,467,20p,0
622,135,70p,0
623,220,45p,0
624,66,150p,0
625,216,45p,0
626,151,70p,0
627,43,,1
628,302,35p,0
629,376,25p,0
630,66,150p,0
631,107,90p,0
632,157,60p,0
633,113,90p,0
634,124,80p,0
635,226,45p,0
636,82,120p,0
637,488,20p,0
638,72,140p,0
639,148,70p,0
640,82,120p,0
641,356,30p,0
642,151,70p,0
643,69,140p,0
644,149,70p,0
645,373,25p,0
646,439,25p,0
647,94,110p,0
648,107,90p,0
649,99,100p,0
650,104,100p,0
651,237,40p,0
652,73,140p,0
653,587,15p,0
654,307,30p,0
655,114,90p,0
656,220,45p,0
657,66,150p,0
658,133,70p,0
659,344,30p,0
660,70,140p,0
661,73,140p,0
662,123,80p,0
663,220,45p,0
664,432,25p,0
665,175,60p,0
666,460,20p,0
667,108,90p,0
668,578,15p,0
669,106,90p,0
670,69,140p,0
671,93,110p,0
672,280,35p,0
673,66,150p,0
674,338,30p,0
675,226,45p,0
676,304,35p,0
677,131,80p,0
678,134,70p,0
679,231,40p,0
680,110,90p,0
681,100,100p,0
682,80,120p,0
683,140,70p,0
684,78,130p,0
685,562,20p,0
686,266,35p,0
687,250,40p,0
688,676,15p,0
689,161,60p,0
690,83,120p,0
691,374,25p,0
692,112,90p,0
693,149,70p,0
694,560,20p,0
695,243,40p,0
696,692,15p,0
697,103,100p,0
698,67,150p,0
699,84,120p,0
700,364,30p,0
701,684,15p,0
702,115,90p,0
703,401,25p,0
704,77,130p,0
705,160,60p,0
706,129,80p,0
707,68,150p,0
708,88,110p,0
709,214,45p,0
710,71,140p,0
711,94,110p,0
712,298,35p,0
713,97,100p,0
714,87,110p,0
715,71,140p,0
716,142,70p,0
717,97,100p,0
718,67,150p,0
719,216,45p,0
720,90,110p,0
721,115,90p,0
722,76,130p,0
723,76,130p,0
724,331,30p,0
725,66,150p,0
726,80,120p,0
727,75,130p,0
728,65,150p,0
729,87,110p,0
730,114,90p,0
731,73,140p,0
732,129,80p,0
733,619,15p,0
734,116,80p,0
735,144,70p,0
736,74,130p,0
737,280,35p,0
738,264,40p,0
739,398,25p,0
740,78,130p,0
741,132,80p,0
742,144,70p,0
743,73,140p,0
744,198,50p,0
745,92,110p,0
746,79,130p,0
747,795,,1
748,101,100p,0
749,72,140p,0
750,244,40p,0
751,99,100p,0
752,354,30p,0
753,317,30p,0
754,487,20p,0
755,535,20p,0
756,117,80p,0
757,647,15p,0
758,193,50p,0
759,470,20p,0
760,79,130p,0
761,70,140p,0
762,403,25p,0
763,294,35p,0
764,143,70p,0
765,276,35p,0
766,67,150p,0
767,74,130p,0
768,688,15p,0
769,78,130p,0
770,100,100p,0
771,106,90p,0
772,104,100p,0
773,109,90p,0
774,110,90p,0
775,261,40p,0
776,348,30p,0
777,363,30p,0
778,419,25p,0
779,423,25p,0
780,330,30p,0
781,145,70p,0
782,382,25p,0
783,72,140p,0
784,559,20p,0
785,70,140p,0
786,518,20p,0
787,68,150p,0
788,216,45p,0
789,78,130p,0
790,523,20p,0
791,413,25p,0
792,227,45p,0
793,224,45p,0
794,266,35p,0
795,683,15p,0
796,107,90p,0
797,270,35p,0
798,84,120p,0
799,65,150p,0
800,223,45p,0
801,199,50p,0
802,75,130p,0
803,601,15p,0
804,96,100p,0
805,78,130p,0
806,108,90p,0
807,101,100p,0
808,472,20p,0
809,694,15p,0
810,225,45p,0
811,202,50p,0
812,223,45p,0
813,116,80p,0
814,78,130p,0
815,284,35p,0
816,260,40p,0
817,539,20p,0
818,433,25p,0
819,106,90p,0
820,273,35p,0
821,347,30p,0
822,90,110p,0
823,143,70p,0
824,86,120p,0
825,672,15p,0
826,72,140p,0
827,87,110p,0
828,226,45p,0
829,630,15p,0
830,399,25p,0
831,301,35p,0
832,130,80p,0
833,66,150p,0
834,143,70p,0
835,90,110p,0
836,213,45p,0
837,220,45p,0
838,211,45p,0
839,69,140p,0
840,77,130p,0
841,181,60p,0
842,68,150p,0
843,245,40p,0
844,256,40p,0
845,130,80p,0
846,80,120p,0
847,616,15p,0
848,651,15p,0
849,107,90p,0
850,251,40p,0
851,155,60p,0
852,389,25p,0
853,88,110p,0
854,334,30p,0
855,393,25p,0
856,85,120p,0
857,105,100p,0
858,211,45p,0
859,78,130p,0
860,116,80p,0
861,181,60p,0
862,540,20p,0
863,114,90p,0
864,235,40p,0
865,190,50p,0
866,141,70p,0
867,67,150p,0
868,119,80p,0
869,376,25p,0
870,71,140p,0
871,163,60p,0
872,203,50p,0
873,140,70p,0
874,454,20p,0
875,283,35p,0
876,401,25p,0
877,203,50p,0
878,600,15p,0
879,227,45p,0
880,406,25p,0
881,315,30p,0
882,275,35p,0
883,112,90p,0
884,583,15p,0
885,139,70p,0
886,186,50p,0
887,69,140p,0
888,79,130p,0
889,114,90p,0
890,75,130p,0
891,388,25p,0
892,75,130p,0
893,216,45p,0
894,67,150p,0
895,107,90p,0
896,386,25p,0
897,71,140p,0
898,278,35p,0
899,65,150p,0
900,84,120p,0
901,139,70p,0
902,404,25p,0
903,667,15p,0
904,319,30p,0
905,86,120p,0
906,68,150p,0
907,93,110p,0
908,183,50p,0
909,79,130p,0
910,67,150p,0
911,90,110p,0
912,289,35p,0
913,153,60p,0
914,81,120p,0
915,65,150p,0
916,105,100p,0
917,88,110p,0
918,72,140p,0
919,215,45p,0
920,89,110p,0
921,473,20p,0
922,551,20p,0
923,109,90p,0
924,123,80p,0
925,78,130p,0
926,668,15p,0
927,151,70p,0
928,388,25p,0
929,81,120p,0
930,109,90p,0
931,80,120p,0
932,84,120p,0
933,127,80p,0
934,70,140p,0
935,77,130p,0
936,99,100p,0
937,76,130p,0
938,103,100p,0
939,326,30p,0
940,538,20p,0
941,79,130p,0
942,194,50p,0
943,67,150p,0
944,65,150p,0
945,627,15p,0
946,72,140p,0
947,118,80p,0
948,362,30p,0
949,265,40p,0
950,167,60p,0
951,316,30p,0
952,109,90p,0
953,106,90p,0
954,688,15p,0
955,66,150p,0
956,76,130p,0
957,157,60p,0
958,67,150p,0
959,83,120p,0
960,541,20p,0
961,94,110p,0
962,223,45p,0
963,99,100p,0
964,114,90p,0
965,65,150p,0
966,552,20p,0
967,95,110p,0
968,271,35p,0
969,141,70p,0
970,682,15p,0
971,84,120p,0
972,146,70p,0
973,91,110p,0
974,94,110p,0
975,321,30p,0
976,77,130p,0
977,424,25p,0
978,71,140p,0
979,65,150p,0
980,72,140p,0
981,340,30p,0
982,189,50p,0
983,103,100p,0
984,67,150p,0
985,283,35p,0
986,108,90p,0
987,353,30p,0
988,255,40p,0
989,266,35p,0
990,174,60p,0
991,122,80p,0
992,449,20p,0
993,123,80p,0
994,181,60p,0
995,176,60p,0
996,628,15p,0
997,129,80p,0
998,72,140p,0
999,240,40p,0
1000,154,60p,0
1001,167,60p,0
1002,249,40p,0
1003,80,120p,0
1004,394,25p,0
1005,242,40p,0
1006,651,15p,0
1007,155,60p,0
1008,205,50p,0
1009,192,50p,0
1010,74,130p,0
1011,73,140p,0
1012,130,80p,0
1013,69,140p,0
1014,74,130p,0
1015,72,140p,0
1016,220,45p,0
1017,699,15p,0
1018,77,130p,0
1019,129,80p,0
1020,292,35p,0
1021,67,150p,0
1022,67,150p,0
1023,88,110p,0
1024,209,50p,0
1025,75,130p,0
1026,111,90p,0
1027,171,60p,0
1028,170,60p,0
1029,78,130p,0
1030,146,70p,0
1031,65,150p,0
1032,280,35p,0
1033,331,30p,0
1034,140,70p,0
1035,92,110p,0
1036,67,150p,0
1037,67,150p,0
1038,265,40p,0
1039,107,90p,0
1040,183,50p,0
1041,612,15p,0
1042,230,45p,0
1043,597,15p,0
1044,321,30p,0
1045,98,100p,0
1046,243,40p,0
1047,151,70p,0
1048,84,120p,0
1049,266,35p,0
1050,201,50p,0
1051,391,25p,0
1052,104,100p,0
1053,100,100p,0
1054,67,150p,0
1055,79,130p,0
1056,71,140p,0
1057,268,35p,0
1058,105,100p,0
1059,161,60p,0
1060,191,50p,0
1061,84,120p,0
1062,95,110p,0
1063,84,120p,0
1064,94,110p,0
1065,205,50p,0
1066,650,15p,0
1067,91,110p,0
1068,209,50p,0
1069,71,140p,0
1070,441,25p,0
1071,378,25p,0
1072,128,80p,0
1073,229,45p,0
1074,120,80p,0
1075,599,15p,0
1076,97,100p,0
1077,198,50p,0
1078,200,50p,0
1079,214,45p,0
1080,296,35p,0
1081,304,35p,0
1082,638,15p,0
1083,229,45p,0
1084,184,50p,0
1085,98,100p,0
1086,226,45p,0
1087,71,140p,0
1088,72,140p,0
1089,263,40p,0
1090,299,35p,0
1091,66,150p,0
1092,286,35p,0
1093,94,110p,0
1094,78,130p,0
1095,265,40p,0
1096,148,70p,0
1097,65,150p,0
1098,287,35p,0
1099,604,15p,0
1100,549,20p,0
1101,73,140p,0
1102,128,80p,0
1103,278,35p,0
1104,432,25p,0
1105,138,70p,0
1106,240,40p,0
1107,111,90p,0
1108,98,100p,0
1109,300,35p,0
1110,191,50p,0
1111,112,90p,0
1112,142,70p,0
1113,127,80p,0
1114,217,45p,0
1115,189,50p,0
1116,105,100p,0
1117,126,80p,0
1118,73,140p,0
1119,70,140p,0
1120,75,130p,0
1121,607,15p,0
1122,295,35p,0
1123,427,25p,0
1124,115,90p,0
1125,148,70p,0
1126,117,80p,0
1127,71,140p,0
1128,80,120p,0
1129,125,80p,0
1130,91,110p,0
1131,212,45p,0
1132,255,40p,0
1133,402,25p,0
1134,614,15p,0
1135,284,35p,0
1136,331,30p,0
1137,138,70p,0
1138,66,150p,0
1139,82,120p,0
1140,149,70p,0
1141,290,35p,0
1142,87,110p,0
1143,438,25p,0
1144,314,30p,0
1145,73,140p,0
1146,71,140p,0
1147,320,30p,0
1148,93,110p,0
1149,68,150p,0
1150,171,60p,0
1151,174,60p,0
1152,571,15p,0
1153,67,150p,0
1154,389,25p,0
1155,74,130p,0
1156,105,100p,0
1157,164,60p,0
1158,130,80p,0
1159,217,45p,0
1160,154,60p,0
1161,86,120p,0
1162,805,,1
1163,90,110p,0
1164,70,140p,0
1165,206,50p,0
1166,86,120p,0
1167,95,110p,0
1168,458,20p,0
1169,204,50p,0
1170,99,100p,0
1171,107,90p,0
1172,201,50p,0
1173,227,45p,0
1174,259,40p,0
1175,77,130p,0
1176,95,110p,0
1177,152,70p,0
1178,114,90p,0
1179,87,110p,0
1180,76,130p,0
1181,85,120p,0
1182,170,60p,0
1183,214,45p,0
1184,201,50p,0
1185,76,130p,0
1186,84,120p,0
1187,77,130p,0
1188,77,130p,0
1189,137,70p,0
1190,206,50p,0
1191,80,120p,0
1192,96,100p,0
1193,178,60p,0
1194,121,80p,0
1195,220,45p,0
1196,254,40p,0
1197,224,45p,0
1198,177,60p,0
1199,108,90p,0
1200,69,140p,0
1201,77,130p,0
1202,234,40p,0
1203,183,50p,0
1204,521,20p,0
1205,144,70p,0
1206,587,15p,0
1207,102,100p,0
1208,648,15p,0
1209,176,60p,0
1210,105,100p,0
1211,161,60p,0
1212,109,90p,0
1213,78,130p,0
1214,571,15p,0
1215,108,90p,0
1216,302,35p,0
1217,77,130p,0
1218,441,25p,0
1219,371,25p,0
1220,391,25p,0
1221,137,70p,0
1222,135,70p,0
1223,169,60p,0
1224,433,25p,0
1225,115,90p,0
1226,246,40p,0
1227,281,35p,0
1228,352,30p,0
1229,77,130p,0
1230,181,60p,0
1231,182,60p,0
1232,79,130p,0
1233,130,80p,0
1234,136,70p,0
1235,70,140p,0
1236,79,130p,0
1237,359,30p,0
1238,144,70p,0
1239,134,70p,0
1240,152,70p,0
1241,398,25p,0
1242,228,45p,0
1243,787,,1
1244,145,70p,0
1245,99,100p,0
1246,566,15p,0
1247,242,40p,0
1248,241,40p,0
1249,66,150p,0
1250,239,40p,0
1251,239,40p,0
1252,109,90p,0
1253,70,140p,0
1254,194,50p,0
1255,291,35p,0
1256,226,45p,0
1257,380,25p,0
1258,500,20p,0
1259,72,140p,0
1260,157,60p,0
1261,92,110p,0
1262,94,110p,0
1263,155,60p,0
1264,230,45p,0
1265,112,90p,0
1266,72,140p,0
1267,155,60p,0
1268,47,,1
1269,151,70p,0
1270,482,20p,0
1271,138,70p,0
1272,114,90p,0
1273,79,130p,0
1274,480,20p,0
1275,535,20p,0
1276,442,25p,0
1277,443,25p,0
1278,148,70p,0
1279,376,25p,0
1280,666,15p,0
1281,141,70p,0
1282,65,150p,0
1283,125,80p,0
1284,75,130p,0
1285,75,130p,0
1286,133,70p,0
1287,460,20p,0
1288,251,40p,0
1289,475,20p,0
1290,67,150p,0
1291,129,80p,0
1292,515,20p,0
1293,66,150p,0
1294,91,110p,0
1295,209,50p,0
1296,65,150p,0
1297,67,150p,0
1298,153,60p,0
1299,82,120p,0
1300,140,70p,0
1301,152,70p,0
1302,98,100p,0
1303,687,15p,0
1304,566,15p,0
1305,74,130p,0
1306,186,50p,0
1307,88,110p,0
1308,229,45p,0
1309,650,15p,0
1310,209,50p,0
1311,300,35p,0
1312,169,60p,0
1313,226,45p,0
1314,240,40p,0
1315,249,40p,0
1316,106,90p,0
1317,75,130p,0
1318,275,35p,0
1319,520,20p,0
1320,103,100p,0
1321,71,140p,0
1322,174,60p,0
1323,429,25p,0
1324,168,60p,0
1325,286,35p,0
1326,87,110p,0
1327,206,50p,0
1328,68,150p,0
1329,326,30p,0
1330,108,90p,0
1331,104,100p,0
1332,400,25p,0
1333,81,120p,0
1334,151,70p,0
1335,525,20p,0
1336,77,130p,0
1337,72,140p,0
1338,94,110p,0
1339,299,35p,0
1340,143,70p,0
1341,350,30p,0
1342,127,80p,0
1343,82,120p,0
1344,386,25p,0
1345,112,90p,0
1346,290,35p,0
1347,76,130p,0
1348,97,100p,0
1349,601,15p,0
1350,120,80p,0
1351,346,30p,0
1352,89,110p,0
1353,75,130p,0
1354,344,30p,0
1355,85,120p,0
1356,100,100p,0
1357,161,60p,0
1358,79,130p,0
1359,81,120p,0
1360,72,140p,0
1361,479,20p,0
1362,97,100p,0
1363,66,150p,0
1364,94,110p,0
1365,122,80p,0
1366,215,45p,0
1367,263,40p,0
1368,103,100p,0
1369,98,100p,0
1370,429,25p,0
1371,69,140p,0
1372,102,100p,0
1373,336,30p,0
1374,697,15p,0
1375,699,15p,0
1376,75,130p,0
1377,367,25p,0
1378,120,80p,0
1379,165,60p,0
1380,146,70p,0
1381,93,110p,0
1382,674,15p,0
1383,97,100p,0
1384,67,150p,0
1385,100,100p,0
1386,82,120p,0
1387,157,60p,0
1388,84,120p,0
1389,155,60p,0
1390,160,60p,0
1391,70,140p,0
1392,217,45p,0
1393,189,50p,0
1394,114,90p,0
1395,80,120p,0
1396,80,120p,0
1397,156,60p,0
1398,84,120p,0
1399,196,50p,0
1400,84,120p,0
1401,91,110p,0
1402,295,35p,0
1403,257,40p,0
1404,343,30p,0
1405,109,90p,0
1406,284,35p,0
1407,425,25p,0
1408,75,130p,0
1409,76,130p,0
1410,73,140p,0
1411,217,45p,0
1412,272,35p,0
1413,101,100p,0
1414,87,110p,0
1415,699,15p,0
1416,106,90p,0
1417,98,100p,0
1418,211,45p,0
1419,337,30p,0
1420,75,130p,0
1421,161,60p,0
1422,631,15p,0
1423,76,130p,0
1424,384,25p,0
1425,182,60p,0
1426,114,90p,0
1427,158,60p,0
1428,84,120p,0
1429,151,70p,0
1430,443,25p,0
1431,106,90p,0
1432,92,110p,0
1433,243,40p,0
1434,342,30p,0
1435,66,150p,0
1436,296,35p,0
1437,60,,1
1438,134,70p,0
1439,666,15p,0
1440,434,25p,0
1441,83,120p,0
1442,159,60p,0
1443,207,50p,0
1444,204,50p,0
1445,361,30p,0
1446,143,70p,0
1447,327,30p,0
1448,111,90p,0
1449,170,60p,0
1450,67,150p,0
1451,171,60p,0
1452,145,70p,0
1453,69,140p,0
1454,207,50p,0
1455,213,45p,0
1456,283,35p,0
1457,477,20p,0
1458,132,80p,0
1459,199,50p,0
1460,78,130p,0
1461,342,30p,0
1462,287,35p,0
1463,81,120p,0
1464,303,35p,0
1465,194,50p,0
1466,366,25p,0
1467,104,100p,0
1468,113,90p,0
1469,68,150p,0
1470,78,130p,0
1471,91,110p,0
1472,637,15p,0
1473,506,20p,0
1474,80,120p,0
1475,358,30p,0
1476,94,110p,0
1477,139,70p,0
1478,115,90p,0
1479,311,30p,0
1480,368,25p,0
1481,188,50p,0
1482,87,110p,0
1483,382,25p,0
1484,79,130p,0
1485,84,120p,0
1486,233,40p,0
1487,98,100p,0
1488,112,90p,0
1489,350,30p,0
1490,72,140p,0
1491,115,90p,0
1492,65,150p,0
1493,76,130p,0
1494,99,100p,0
1495,100,100p,0
1496,98,100p,0
1497,335,30p,0
1498,71,140p,0
1499,699,15p,0
1500,97,100p,0
