id,weight,spec,outside
176,331,30p,0
177,411,25p,0
178,428,25p,0
179,276,35p,0
180,233,40p,0
181,468,20p,0
182,344,30p,0
183,516,20p,0
184,153,60p,0
185,374,25p,0
186,303,35p,0
187,238,40p,0
188,274,35p,0
189,412,25p,0
190,164,60p,0
191,159,60p,0
192,568,15p,0
193,292,35p,0
194,261,40p,0
195,265,40p,0
196,389,25p,0
197,528,20p,0
198,302,35p,0
199,688,15p,0
200,567,15p,0
201,263,40p,0
202,341,30p,0
203,676,15p,0
204,263,40p,0
205,484,20p,0
206,683,15p,0
207,172,60p,0
208,275,35p,0
209,398,25p,0
210,156,60p,0
211,427,25p,0
212,158,60p,0
213,278,35p,0
214,610,15p,0
215,548,20p,0
216,498,20p,0
217,333,30p,0
218,238,40p,0
219,176,60p,0
220,176,60p,0
221,266,35p,0
222,394,25p,0
223,486,20p,0
224,397,25p,0
225,158,60p,0
226,338,30p,0
227,179,60p,0
228,591,15p,0
229,654,15p,0
230,639,15p,0
231,307,30p,0
232,281,35p,0
233,264,40p,0
234,246,40p,0
235,282,35p,0
236,313,30p,0
237,400,25p,0
238,451,20p,0
239,486,20p,0
240,178,60p,0
241,460,20p,0
242,642,15p,0
243,344,30p,0
244,252,40p,0
245,242,40p,0
246,500,20p,0
247,412,25p,0
248,685,15p,0
249,576,15p,0
250,493,20p,0
251,420,25p,0
252,300,35p,0
253,627,15p,0
254,584,15p,0
255,303,35p,0
256,389,25p,0
257,368,25p,0
258,392,25p,0
259,651,15p,0
260,244,40p,0
261,173,60p,0
262,533,20p,0
263,402,25p,0
264,407,25p,0
265,485,20p,0
266,397,25p,0
267,462,20p,0
268,278,35p,0
269,313,30p,0
270,179,60p,0
271,387,25p,0
272,771,,1
273,156,60p,0
274,246,40p,0
275,548,20p,0
276,338,30p,0
277,440,25p,0
278,178,60p,0
279,371,25p,0
280,581,15p,0
281,699,15p,0
282,330,30p,0
283,282,35p,0
284,365,30p,0
285,255,40p,0
286,300,35p,0
287,178,60p,0
288,502,20p,0
289,449,20p,0
290,471,20p,0
291,333,30p,0
292,537,20p,0
293,180,60p,0
294,158,60p,0
295,292,35p,0
296,182,60p,0
297,478,20p,0
298,155,60p,0
299,275,35p,0
300,473,20p,0
301,244,40p,0
302,278,35p,0
303,494,20p,0
304,234,40p,0
305,409,25p,0
306,356,30p,0
307,244,40p,0
308,158,60p,0
309,301,35p,0
310,280,35p,0
311,258,40p,0
312,250,40p,0
313,320,30p,0
314,408,25p,0
315,273,35p,0
316,258,40p,0
317,169,60p,0
318,240,40p,0
319,341,30p,0
320,719,,1
321,595,15p,0
322,306,30p,0
323,161,60p,0
324,607,15p,0
325,663,15p,0
326,472,20p,0
327,409,25p,0
328,390,25p,0
329,286,35p,0
330,311,30p,0
331,565,20p,0
332,357,30p,0
333,310,30p,0
334,487,20p,0
335,232,40p,0
336,160,60p,0
337,244,40p,0
338,433,25p,0
339,269,35p,0
340,60,,1
341,481,20p,0
342,315,30p,0
343,562,20p,0
344,175,60p,0
345,459,20p,0
346,653,15p,0
347,648,15p,0
348,265,40p,0
349,573,15p,0
350,298,35p,0
351,324,30p,0
352,533,20p,0
353,667,15p,0
354,253,40p,0
355,173,60p,0
356,412,25p,0
357,626,15p,0
358,601,15p,0
359,622,15p,0
360,278,35p,0
361,163,60p,0
362,578,15p,0
363,294,35p,0
364,335,30p,0
365,317,30p,0
366,543,20p,0
367,539,20p,0
368,564,20p,0
369,369,25p,0
370,174,60p,0
371,348,30p,0
372,281,35p,0
373,172,60p,0
374,373,25p,0
375,627,15p,0
376,439,25p,0
377,351,30p,0
378,314,30p,0
379,311,30p,0
380,449,20p,0
381,285,35p,0
382,156,60p,0
383,625,15p,0
384,547,20p,0
385,367,25p,0
386,235,40p,0
387,357,30p,0
388,449,20p,0
389,415,25p,0
390,269,35p,0
391,563,20p,0
392,265,40p,0
393,173,60p,0
394,562,20p,0
395,467,20p,0
396,300,35p,0
397,276,35p,0
398,168,60p,0
399,182,60p,0
400,298,35p,0
401,158,60p,0
402,609,15p,0
403,298,35p,0
404,239,40p,0
405,592,15p,0
406,348,30p,0
407,660,15p,0
408,586,15p,0
409,570,15p,0
410,430,25p,0
411,674,15p,0
412,380,25p,0
413,297,35p,0
414,359,30p,0
415,459,20p,0
416,368,25p,0
417,385,25p,0
418,356,30p,0
419,174,60p,0
420,483,20p,0
421,182,60p,0
422,399,25p,0
423,170,60p,0
424,235,40p,0
425,555,20p,0
426,367,25p,0
427,793,,1
428,362,30p,0
429,306,30p,0
430,269,35p,0
431,353,30p,0
432,640,15p,0
433,301,35p,0
434,365,30p,0
435,235,40p,0
436,282,35p,0
437,247,40p,0
438,691,15p,0
439,298,35p,0
440,528,20p,0
441,562,20p,0
442,48,,1
443,171,60p,0
444,479,20p,0
445,438,25p,0
446,506,20p,0
447,163,60p,0
448,299,35p,0
449,761,,1
450,273,35p,0
451,231,40p,0
452,696,15p,0
453,245,40p,0
454,468,20p,0
455,497,20p,0
456,441,25p,0
457,629,15p,0
458,581,15p,0
459,451,20p,0
460,322,30p,0
461,261,40p,0
462,562,20p,0
463,603,15p,0
464,157,60p,0
465,163,60p,0
466,564,20p,0
467,341,30p,0
468,615,15p,0
469,696,15p,0
470,250,40p,0
471,327,30p,0
472,406,25p,0
473,256,40p,0
474,304,35p,0
475,155,60p,0
476,341,30p,0
477,351,30p,0
478,161,60p,0
479,599,15p,0
480,170,60p,0
481,253,40p,0
482,541,20p,0
483,510,20p,0
484,476,20p,0
485,329,30p,0
486,528,20p,0
487,166,60p,0
488,326,30p,0
489,357,30p,0
490,677,15p,0
491,575,15p,0
492,692,15p,0
493,612,15p,0
494,567,15p,0
495,360,30p,0
496,549,20p,0
497,594,15p,0
498,451,20p,0
499,476,20p,0
500,237,40p,0
501,247,40p,0
502,331,30p,0
503,298,35p,0
504,272,35p,0
505,484,20p,0
506,263,40p,0
507,233,40p,0
508,267,35p,0
509,551,20p,0
510,371,25p,0
511,181,60p,0
512,682,15p,0
513,525,20p,0
514,241,40p,0
515,330,30p,0
516,261,40p,0
517,312,30p,0
518,172,60p,0
519,273,35p,0
520,232,40p,0
521,371,25p,0
522,589,15p,0
523,529,20p,0
524,344,30p,0
525,506,20p,0
526,357,30p,0
527,303,35p,0
528,292,35p,0
529,157,60p,0
530,316,30p,0
531,263,40p,0
532,359,30p,0
533,264,40p,0
534,650,15p,0
535,320,30p,0
536,409,25p,0
537,597,15p,0
538,475,20p,0
539,356,30p,0
540,417,25p,0
541,305,35p,0
542,355,30p,0
543,659,15p,0
544,258,40p,0
545,499,20p,0
546,282,35p,0
547,277,35p,0
548,266,35p,0
549,314,30p,0
550,536,20p,0
551,679,15p,0
552,265,40p,0
553,157,60p,0
554,318,30p,0
555,259,40p,0
556,408,25p,0
557,374,25p,0
558,416,25p,0
559,262,40p,0
560,286,35p,0
561,299,35p,0
562,389,25p,0
563,490,20p,0
564,350,30p,0
565,397,25p,0
566,178,60p,0
567,680,15p,0
568,157,60p,0
569,671,15p,0
570,281,35p,0
571,437,25p,0
572,270,35p,0
573,451,20p,0
574,377,25p,0
575,153,60p,0
576,347,30p,0
577,289,35p,0
578,310,30p,0
579,578,15p,0
580,400,25p,0
581,250,40p,0
582,682,15p,0
583,513,20p,0
584,174,60p,0
585,158,60p,0
586,324,30p,0
587,437,25p,0
588,266,35p,0
589,372,25p,0
590,681,15p,0
591,384,25p,0
592,452,20p,0
593,525,20p,0
594,497,20p,0
595,487,20p,0
596,161,60p,0
597,416,25p,0
598,318,30p,0
599,377,25p,0
600,669,15p,0
601,247,40p,0
602,325,30p,0
603,304,35p,0
604,429,25p,0
605,250,40p,0
606,258,40p,0
607,234,40p,0
608,398,25p,0
609,516,20p,0
610,376,25p,0
611,160,60p,0
612,264,40p,0
613,554,20p,0
614,277,35p,0
615,174,60p,0
616,255,40p,0
617,174,60p,0
618,619,15p,0
619,304,35p,0
620,255,40p,0
621,418,25p,0
622,438,25p,0
623,274,35p,0
624,405,25p,0
625,421,25p,0
626,287,35p,0
627,420,25p,0
628,405,25p,0
629,182,60p,0
630,351,30p,0
631,550,20p,0
632,267,35p,0
633,474,20p,0
634,564,20p,0
635,179,60p,0
636,695,15p,0
637,269,35p,0
638,335,30p,0
639,342,30p,0
640,264,40p,0
641,234,40p,0
642,279,35p,0
643,257,40p,0
644,602,15p,0
645,368,25p,0
646,593,15p,0
647,371,25p,0
648,272,35p,0
649,317,30p,0
650,254,40p,0
651,362,30p,0
652,354,30p,0
653,286,35p,0
654,362,30p,0
655,476,20p,0
656,171,60p,0
657,295,35p,0
658,376,25p,0
659,175,60p,0
660,401,25p,0
661,526,20p,0
662,235,40p,0
663,523,20p,0
664,831,,1
665,274,35p,0
666,353,30p,0
667,409,25p,0
668,242,40p,0
669,353,30p,0
670,156,60p,0
671,235,40p,0
672,378,25p,0
673,244,40p,0
674,538,20p,0
675,617,15p,0
676,428,25p,0
677,549,20p,0
678,181,60p,0
679,534,20p,0
680,450,20p,0
681,318,30p,0
682,289,35p,0
683,367,25p,0
684,266,35p,0
685,470,20p,0
686,494,20p,0
687,458,20p,0
688,573,15p,0
689,598,15p,0
690,296,35p,0
691,266,35p,0
692,360,30p,0
693,616,15p,0
694,258,40p,0
695,181,60p,0
696,275,35p,0
697,272,35p,0
698,346,30p,0
699,519,20p,0
700,563,20p,0
701,516,20p,0
702,175,60p,0
703,325,30p,0
704,163,60p,0
705,643,15p,0
706,305,35p,0
707,262,40p,0
708,289,35p,0
709,431,25p,0
710,371,25p,0
711,675,15p,0
712,297,35p,0
713,242,40p,0
714,280,35p,0
715,299,35p,0
716,679,15p,0
717,348,30p,0
718,325,30p,0
719,179,60p,0
720,255,40p,0
721,330,30p,0
722,265,40p,0
723,339,30p,0
724,358,30p,0
725,584,15p,0
726,440,25p,0
727,262,40p,0
728,256,40p,0
729,58,,1
730,303,35p,0
731,239,40p,0
732,417,25p,0
733,240,40p,0
734,269,35p,0
735,348,30p,0
736,649,15p,0
737,482,20p,0
738,415,25p,0
739,260,40p,0
740,542,20p,0
741,291,35p,0
742,589,15p,0
743,583,15p,0
744,369,25p,0
745,493,20p,0
746,319,30p,0
747,159,60p,0
748,284,35p,0
749,660,15p,0
750,282,35p,0
751,576,15p,0
752,181,60p,0
753,555,20p,0
754,657,15p,0
755,256,40p,0
756,169,60p,0
757,255,40p,0
758,278,35p,0
759,64,,1
760,351,30p,0
761,651,15p,0
762,591,15p,0
763,165,60p,0
764,168,60p,0
765,260,40p,0
766,325,30p,0
767,696,15p,0
768,315,30p,0
769,240,40p,0
770,288,35p,0
771,362,30p,0
772,304,35p,0
773,154,60p,0
774,179,60p,0
775,651,15p,0
776,159,60p,0
777,308,30p,0
778,312,30p,0
779,253,40p,0
780,680,15p,0
781,332,30p,0
782,328,30p,0
783,171,60p,0
784,347,30p,0
785,292,35p,0
786,265,40p,0
787,445,25p,0
788,161,60p,0
789,572,15p,0
790,322,30p,0
791,471,20p,0
792,277,35p,0
793,302,35p,0
794,631,15p,0
795,34,,1
796,350,30p,0
797,359,30p,0
798,272,35p,0
799,279,35p,0
800,278,35p,0
801,161,60p,0
802,418,25p,0
803,253,40p,0
804,576,15p,0
805,604,15p,0
806,259,40p,0
807,239,40p,0
808,431,25p,0
809,302,35p,0
810,438,25p,0
811,311,30p,0
812,477,20p,0
813,245,40p,0
814,343,30p,0
815,167,60p,0
816,296,35p,0
817,638,15p,0
818,289,35p,0
819,757,,1
820,370,25p,0
821,642,15p,0
822,352,30p,0
823,318,30p,0
824,686,15p,0
825,181,60p,0
826,257,40p,0
827,307,30p,0
828,400,25p,0
829,410,25p,0
830,397,25p,0
831,291,35p,0
832,550,20p,0
833,336,30p,0
834,549,20p,0
835,636,15p,0
836,265,40p,0
837,235,40p,0
838,541,20p,0
839,239,40p,0
840,631,15p,0
841,568,15p,0
842,686,15p,0
843,620,15p,0
844,683,15p,0
845,245,40p,0
846,285,35p,0
847,556,20p,0
848,414,25p,0
849,462,20p,0
850,326,30p,0
851,507,20p,0
852,265,40p,0
853,687,15p,0
854,454,20p,0
855,251,40p,0
856,182,60p,0
857,174,60p,0
858,256,40p,0
859,385,25p,0
860,366,25p,0
861,558,20p,0
862,372,25p,0
863,534,20p,0
864,480,20p,0
865,293,35p,0
866,265,40p,0
867,256,40p,0
868,512,20p,0
869,440,25p,0
870,401,25p,0
871,264,40p,0
872,412,25p,0
873,162,60p,0
874,154,60p,0
875,357,30p,0
876,401,25p,0
877,633,15p,0
878,298,35p,0
879,246,40p,0
880,562,20p,0
881,255,40p,0
882,446,20p,0
883,372,25p,0
884,462,20p,0
885,543,20p,0
886,339,30p,0
887,457,20p,0
888,155,60p,0
889,166,60p,0
890,162,60p,0
891,173,60p,0
892,417,25p,0
893,559,20p,0
894,288,35p,0
895,314,30p,0
896,160,60p,0
897,300,35p,0
898,354,30p,0
899,470,20p,0
900,302,35p,0
901,302,35p,0
902,155,60p,0
903,561,20p,0
904,313,30p,0
905,603,15p,0
906,373,25p,0
907,638,15p,0
908,576,15p,0
909,463,20p,0
910,570,15p,0
911,272,35p,0
912,379,25p,0
913,417,25p,0
914,263,40p,0
915,280,35p,0
916,182,60p,0
917,319,30p,0
918,698,15p,0
919,522,20p,0
920,270,35p,0
921,302,35p,0
922,381,25p,0
923,265,40p,0
924,413,25p,0
925,311,30p,0
926,174,60p,0
927,272,35p,0
928,175,60p,0
929,490,20p,0
930,394,25p,0
931,264,40p,0
932,432,25p,0
933,298,35p,0
934,373,25p,0
935,280,35p,0
936,161,60p,0
937,236,40p,0
938,653,15p,0
939,359,30p,0
940,662,15p,0
941,157,60p,0
942,351,30p,0
943,312,30p,0
944,260,40p,0
945,286,35p,0
946,282,35p,0
947,249,40p,0
948,536,20p,0
949,560,20p,0
950,181,60p,0
951,354,30p,0
952,180,60p,0
953,656,15p,0
954,367,25p,0
955,638,15p,0
956,453,20p,0
957,361,30p,0
958,50,,1
959,486,20p,0
960,234,40p,0
961,426,25p,0
962,349,30p,0
963,642,15p,0
964,158,60p,0
965,403,25p,0
966,308,30p,0
967,161,60p,0
968,364,30p,0
969,261,40p,0
970,179,60p,0
971,272,35p,0
972,508,20p,0
973,484,20p,0
974,501,20p,0
975,581,15p,0
976,349,30p,0
977,370,25p,0
978,359,30p,0
979,469,20p,0
980,559,20p,0
981,290,35p,0
982,388,25p,0
983,234,40p,0
984,686,15p,0
985,665,15p,0
986,369,25p,0
987,665,15p,0
988,168,60p,0
989,457,20p,0
990,441,25p,0
991,259,40p,0
992,360,30p,0
993,166,60p,0
994,383,25p,0
995,331,30p,0
996,169,60p,0
997,165,60p,0
998,406,25p,0
999,160,60p,0
1000,469,20p,0
1001,679,15p,0
1002,338,30p,0
1003,352,30p,0
1004,435,25p,0
1005,175,60p,0
1006,305,35p,0
1007,167,60p,0
1008,254,40p,0
1009,423,25p,0
1010,669,15p,0
1011,253,40p,0
1012,399,25p,0
1013,487,20p,0
1014,408,25p,0
1015,231,40p,0
1016,334,30p,0
1017,159,60p,0
1018,618,15p,0
1019,528,20p,0
1020,176,60p,0
1021,404,25p,0
1022,418,25p,0
1023,636,15p,0
1024,376,25p,0
1025,308,30p,0
1026,249,40p,0
1027,415,25p,0
1028,239,40p,0
1029,175,60p,0
1030,249,40p,0
1031,297,35p,0
1032,316,30p,0
1033,282,35p,0
1034,272,35p,0
1035,259,40p,0
1036,365,30p,0
1037,298,35p,0
1038,244,40p,0
1039,339,30p,0
1040,239,40p,0
1041,240,40p,0
1042,155,60p,0
1043,180,60p,0
1044,509,20p,0
1045,485,20p,0
1046,679,15p,0
1047,438,25p,0
1048,549,20p,0
1049,348,30p,0
1050,537,20p,0
1051,294,35p,0
1052,238,40p,0
1053,558,20p,0
1054,327,30p,0
1055,683,15p,0
1056,270,35p,0
1057,361,30p,0
1058,175,60p,0
1059,624,15p,0
1060,233,40p,0
1061,278,35p,0
1062,304,35p,0
1063,259,40p,0
1064,453,20p,0
1065,160,60p,0
1066,157,60p,0
1067,160,60p,0
1068,363,30p,0
1069,303,35p,0
1070,261,40p,0
1071,653,15p,0
1072,397,25p,0
1073,161,60p,0
1074,280,35p,0
1075,376,25p,0
1076,175,60p,0
1077,284,35p,0
1078,455,20p,0
1079,348,30p,0
1080,664,15p,0
1081,666,15p,0
1082,310,30p,0
1083,543,20p,0
1084,302,35p,0
1085,281,35p,0
1086,312,30p,0
1087,605,15p,0
1088,471,20p,0
1089,666,15p,0
1090,631,15p,0
1091,598,15p,0
1092,680,15p,0
1093,333,30p,0
1094,309,30p,0
1095,253,40p,0
1096,178,60p,0
1097,620,15p,0
1098,333,30p,0
1099,407,25p,0
1100,571,15p,0
1101,530,20p,0
1102,267,35p,0
1103,568,15p,0
1104,232,40p,0
1105,561,20p,0
1106,483,20p,0
1107,165,60p,0
1108,155,60p,0
1109,455,20p,0
1110,471,20p,0
1111,328,30p,0
1112,168,60p,0
1113,527,20p,0
1114,157,60p,0
1115,401,25p,0
1116,651,15p,0
1117,652,15p,0
1118,660,15p,0
1119,308,30p,0
1120,243,40p,0
1121,326,30p,0
1122,232,40p,0
1123,296,35p,0
1124,288,35p,0
1125,176,60p,0
1126,167,60p,0
1127,310,30p,0
1128,285,35p,0
1129,322,30p,0
1130,291,35p,0
1131,269,35p,0
1132,545,20p,0
1133,552,20p,0
1134,403,25p,0
1135,391,25p,0
1136,313,30p,0
1137,642,15p,0
1138,261,40p,0
1139,258,40p,0
1140,373,25p,0
1141,426,25p,0
1142,530,20p,0
1143,264,40p,0
1144,393,25p,0
1145,180,60p,0
1146,410,25p,0
1147,456,20p,0
1148,592,15p,0
1149,340,30p,0
1150,264,40p,0
1151,303,35p,0
1152,282,35p,0
1153,420,25p,0
1154,371,25p,0
1155,541,20p,0
1156,363,30p,0
1157,327,30p,0
1158,259,40p,0
1159,796,,1
1160,182,60p,0
1161,650,15p,0
1162,232,40p,0
1163,656,15p,0
1164,439,25p,0
1165,605,15p,0
1166,166,60p,0
1167,182,60p,0
1168,246,40p,0
1169,381,25p,0
1170,168,60p,0
1171,319,30p,0
1172,279,35p,0
1173,318,30p,0
1174,177,60p,0
1175,615,15p,0
1176,611,15p,0
1177,357,30p,0
1178,668,15p,0
1179,628,15p,0
1180,269,35p,0
1181,629,15p,0
1182,301,35p,0
1183,493,20p,0
1184,299,35p,0
1185,328,30p,0
1186,599,15p,0
1187,403,25p,0
1188,282,35p,0
1189,317,30p,0
1190,182,60p,0
1191,334,30p,0
1192,461,20p,0
1193,552,20p,0
1194,263,40p,0
1195,660,15p,0
1196,172,60p,0
1197,341,30p,0
1198,179,60p,0
1199,382,25p,0
1200,440,25p,0
1201,662,15p,0
1202,664,15p,0
1203,564,20p,0
1204,278,35p,0
1205,474,20p,0
1206,530,20p,0
1207,364,30p,0
1208,559,20p,0
1209,315,30p,0
1210,177,60p,0
1211,413,25p,0
1212,480,20p,0
1213,165,60p,0
1214,461,20p,0
1215,388,25p,0
1216,421,25p,0
1217,523,20p,0
1218,248,40p,0
1219,272,35p,0
1220,180,60p,0
1221,425,25p,0
1222,240,40p,0
1223,299,35p,0
1224,533,20p,0
1225,639,15p,0
1226,240,40p,0
1227,406,25p,0
1228,269,35p,0
1229,164,60p,0
1230,319,30p,0
1231,158,60p,0
1232,261,40p,0
1233,182,60p,0
1234,258,40p,0
1235,167,60p,0
1236,516,20p,0
1237,167,60p,0
1238,472,20p,0
1239,262,40p,0
1240,413,25p,0
1241,317,30p,0
1242,297,35p,0
1243,171,60p,0
1244,164,60p,0
1245,649,15p,0
1246,365,30p,0
1247,285,35p,0
1248,300,35p,0
1249,684,15p,0
1250,285,35p,0
1251,501,20p,0
1252,287,35p,0
1253,698,15p,0
1254,288,35p,0
1255,270,35p,0
1256,164,60p,0
1257,342,30p,0
1258,304,35p,0
1259,362,30p,0
1260,180,60p,0
1261,700,15p,0
1262,256,40p,0
1263,350,30p,0
1264,156,60p,0
1265,288,35p,0
1266,161,60p,0
1267,355,30p,0
1268,477,20p,0
1269,538,20p,0
1270,349,30p,0
1271,540,20p,0
1272,263,40p,0
1273,312,30p,0
1274,667,15p,0
1275,244,40p,0
1276,355,30p,0
1277,311,30p,0
1278,258,40p,0
1279,181,60p,0
1280,611,15p,0
1281,805,,1
1282,688,15p,0
1283,160,60p,0
1284,236,40p,0
1285,274,35p,0
1286,233,40p,0
1287,363,30p,0
1288,317,30p,0
1289,341,30p,0
1290,240,40p,0
1291,426,25p,0
1292,305,35p,0
1293,338,30p,0
1294,417,25p,0
1295,232,40p,0
1296,343,30p,0
1297,167,60p,0
1298,388,25p,0
1299,361,30p,0
1300,512,20p,0
1301,166,60p,0
1302,240,40p,0
1303,587,15p,0
1304,158,60p,0
1305,174,60p,0
1306,167,60p,0
1307,539,20p,0
1308,547,20p,0
1309,171,60p,0
1310,244,40p,0
1311,264,40p,0
1312,246,40p,0
1313,182,60p,0
1314,168,60p,0
1315,362,30p,0
1316,488,20p,0
1317,257,40p,0
1318,174,60p,0
1319,367,25p,0
1320,322,30p,0
1321,343,30p,0
1322,259,40p,0
1323,383,25p,0
1324,172,60p,0
1325,696,15p,0
1326,168,60p,0
1327,157,60p,0
1328,181,60p,0
1329,616,15p,0
1330,153,60p,0
1331,352,30p,0
1332,359,30p,0
1333,477,20p,0
1334,459,20p,0
1335,264,40p,0
1336,472,20p,0
1337,281,35p,0
1338,334,30p,0
1339,59,,1
1340,309,30p,0
1341,497,20p,0
1342,258,40p,0
1343,431,25p,0
1344,646,15p,0
1345,481,20p,0
1346,162,60p,0
1347,578,15p,0
1348,259,40p,0
1349,648,15p,0
1350,526,20p,0
1351,310,30p,0
1352,446,20p,0
1353,170,60p,0
1354,448,20p,0
1355,561,20p,0
1356,157,60p,0
1357,171,60p,0
1358,281,35p,0
1359,294,35p,0
1360,285,35p,0
1361,268,35p,0
1362,350,30p,0
1363,182,60p,0
1364,160,60p,0
1365,618,15p,0
1366,326,30p,0
1367,384,25p,0
1368,335,30p,0
1369,453,20p,0
1370,382,25p,0
1371,509,20p,0
1372,235,40p,0
1373,168,60p,0
1374,329,30p,0
1375,156,60p,0
1376,232,40p,0
1377,243,40p,0
1378,239,40p,0
1379,295,35p,0
1380,523,20p,0
1381,239,40p,0
1382,158,60p,0
1383,253,40p,0
1384,239,40p,0
1385,639,15p,0
1386,462,20p,0
1387,409,25p,0
1388,314,30p,0
1389,262,40p,0
1390,261,40p,0
1391,586,15p,0
1392,501,20p,0
1393,282,35p,0
1394,182,60p,0
1395,386,25p,0
1396,663,15p,0
1397,433,25p,0
1398,587,15p,0
1399,344,30p,0
1400,163,60p,0
1401,406,25p,0
1402,488,20p,0
1403,282,35p,0
1404,248,40p,0
1405,174,60p,0
1406,529,20p,0
1407,305,35p,0
1408,414,25p,0
1409,423,25p,0
1410,412,25p,0
1411,298,35p,0
1412,156,60p,0
1413,301,35p,0
1414,318,30p,0
1415,561,20p,0
1416,587,15p,0
1417,681,15p,0
1418,494,20p,0
1419,280,35p,0
1420,341,30p,0
1421,381,25p,0
1422,414,25p,0
1423,449,20p,0
1424,404,25p,0
1425,181,60p,0
1426,313,30p,0
1427,353,30p,0
1428,268,35p,0
1429,604,15p,0
1430,634,15p,0
1431,409,25p,0
1432,163,60p,0
1433,162,60p,0
1434,540,20p,0
1435,505,20p,0
1436,363,30p,0
1437,666,15p,0
1438,293,35p,0
1439,242,40p,0
1440,276,35p,0
1441,315,30p,0
1442,362,30p,0
1443,174,60p,0
1444,232,40p,0
1445,288,35p,0
1446,401,25p,0
1447,162,60p,0
1448,427,25p,0
1449,291,35p,0
1450,236,40p,0
1451,459,20p,0
1452,41,,1
1453,325,30p,0
1454,250,40p,0
1455,630,15p,0
1456,268,35p,0
1457,401,25p,0
1458,504,20p,0
1459,297,35p,0
1460,402,25p,0
1461,262,40p,0
1462,416,25p,0
1463,686,15p,0
1464,233,40p,0
1465,680,15p,0
1466,368,25p,0
1467,404,25p,0
1468,326,30p,0
1469,581,15p,0
1470,414,25p,0
1471,585,15p,0
1472,572,15p,0
1473,402,25p,0
1474,424,25p,0
1475,278,35p,0
1476,690,15p,0
1477,278,35p,0
1478,293,35p,0
1479,273,35p,0
1480,669,15p,0
1481,163,60p,0
1482,669,15p,0
1483,586,15p,0
1484,247,40p,0
1485,471,20p,0
1486,159,60p,0
1487,245,40p,0
1488,293,35p,0
1489,268,35p,0
1490,626,15p,0
1491,485,20p,0
1492,158,60p,0
1493,313,30p,0
1494,493,20p,0
1495,520,20p,0
1496,653,15p,0
1497,292,35p,0
1498,259,40p,0
1499,297,35p,0
1500,328,30p,0
1501,336,30p,0
