id,weight,spec,outside
189,344,30p,0
190,320,30p,0
191,566,15p,0
192,285,35p,0
193,280,35p,0
194,304,35p,0
195,436,25p,0
196,487,20p,0
197,305,35p,0
198,521,20p,0
199,429,25p,0
200,426,25p,0
201,264,40p,0
202,317,30p,0
203,497,20p,0
204,361,30p,0
205,88,,1
206,318,30p,0
207,529,20p,0
208,358,30p,0
209,532,20p,0
210,630,15p,0
211,679,15p,0
212,318,30p,0
213,375,25p,0
214,283,35p,0
215,522,20p,0
216,582,15p,0
217,309,30p,0
218,548,20p,0
219,377,25p,0
220,379,25p,0
221,336,30p,0
222,251,40p,0
223,401,25p,0
224,611,15p,0
225,258,40p,0
226,408,25p,0
227,657,15p,0
228,598,15p,0
229,279,35p,0
230,372,25p,0
231,235,40p,0
232,325,30p,0
233,425,25p,0
234,591,15p,0
235,285,35p,0
236,271,35p,0
237,494,20p,0
238,442,25p,0
239,386,25p,0
240,327,30p,0
241,439,25p,0
242,421,25p,0
243,414,25p,0
244,619,15p,0
245,87,,1
246,277,35p,0
247,563,20p,0
248,290,35p,0
249,443,25p,0
250,257,40p,0
251,233,40p,0
252,643,15p,0
253,239,40p,0
254,260,40p,0
255,630,15p,0
256,307,30p,0
257,685,15p,0
258,306,30p,0
259,386,25p,0
260,236,40p,0
261,250,40p,0
262,462,20p,0
263,271,35p,0
264,261,40p,0
265,288,35p,0
266,596,15p,0
267,290,35p,0
268,316,30p,0
269,332,30p,0
270,281,35p,0
271,295,35p,0
272,472,20p,0
273,393,25p,0
274,294,35p,0
275,595,15p,0
276,483,20p,0
277,448,20p,0
278,258,40p,0
279,620,15p,0
280,436,25p,0
281,432,25p,0
282,300,35p,0
283,351,30p,0
284,449,20p,0
285,687,15p,0
286,278,35p,0
287,493,20p,0
288,258,40p,0
289,676,15p,0
290,315,30p,0
291,590,15p,0
292,369,25p,0
293,330,30p,0
294,672,15p,0
295,559,20p,0
296,578,15p,0
297,298,35p,0
298,457,20p,0
299,430,25p,0
300,272,35p,0
301,367,25p,0
302,601,15p,0
303,275,35p,0
304,344,30p,0
305,245,40p,0
306,486,20p,0
307,279,35p,0
308,405,25p,0
309,635,15p,0
310,410,25p,0
311,295,35p,0
312,299,35p,0
313,592,15p,0
314,353,30p,0
315,376,25p,0
316,365,30p,0
317,373,25p,0
318,250,40p,0
319,97,,1
320,514,20p,0
321,231,40p,0
322,309,30p,0
323,302,35p,0
324,233,40p,0
325,410,25p,0
326,357,30p,0
327,434,25p,0
328,435,25p,0
329,693,15p,0
330,317,30p,0
331,262,40p,0
332,425,25p,0
333,528,20p,0
334,387,25p,0
335,298,35p,0
336,402,25p,0
337,344,30p,0
338,436,25p,0
339,238,40p,0
340,577,15p,0
341,244,40p,0
342,425,25p,0
343,525,20p,0
344,266,35p,0
345,299,35p,0
346,349,30p,0
347,236,40p,0
348,271,35p,0
349,310,30p,0
350,573,15p,0
351,288,35p,0
352,310,30p,0
353,310,30p,0
354,406,25p,0
355,265,40p,0
356,293,35p,0
357,636,15p,0
358,404,25p,0
359,282,35p,0
360,476,20p,0
361,264,40p,0
362,271,35p,0
363,481,20p,0
364,461,20p,0
365,324,30p,0
366,388,25p,0
367,302,35p,0
368,302,35p,0
369,309,30p,0
370,290,35p,0
371,288,35p,0
372,235,40p,0
373,367,25p,0
374,678,15p,0
375,496,20p,0
376,249,40p,0
377,283,35p,0
378,468,20p,0
379,328,30p,0
380,653,15p,0
381,326,30p,0
382,251,40p,0
383,382,25p,0
384,313,30p,0
385,608,15p,0
386,344,30p,0
387,465,20p,0
388,536,20p,0
389,606,15p,0
390,609,15p,0
391,303,35p,0
392,254,40p,0
393,277,35p,0
394,333,30p,0
395,562,20p,0
396,308,30p,0
397,578,15p,0
398,532,20p,0
399,285,35p,0
400,272,35p,0
401,246,40p,0
402,274,35p,0
403,305,35p,0
404,618,15p,0
405,591,15p,0
406,528,20p,0
407,602,15p,0
408,261,40p,0
409,458,20p,0
410,236,40p,0
411,402,25p,0
412,407,25p,0
413,419,25p,0
414,395,25p,0
415,377,25p,0
416,585,15p,0
417,435,25p,0
418,273,35p,0
419,651,15p,0
420,233,40p,0
421,376,25p,0
422,557,20p,0
423,415,25p,0
424,256,40p,0
425,694,15p,0
426,521,20p,0
427,314,30p,0
428,253,40p,0
429,243,40p,0
430,419,25p,0
431,258,40p,0
432,247,40p,0
433,579,15p,0
434,331,30p,0
435,278,35p,0
436,337,30p,0
437,614,15p,0
438,276,35p,0
439,260,40p,0
440,655,15p,0
441,430,25p,0
442,243,40p,0
443,643,15p,0
444,360,30p,0
445,376,25p,0
446,592,15p,0
447,543,20p,0
448,240,40p,0
449,423,25p,0
450,296,35p,0
451,436,25p,0
452,602,15p,0
453,335,30p,0
454,308,30p,0
455,341,30p,0
456,691,15p,0
457,305,35p,0
458,289,35p,0
459,262,40p,0
460,291,35p,0
461,700,15p,0
462,250,40p,0
463,428,25p,0
464,444,25p,0
465,268,35p,0
466,505,20p,0
467,480,20p,0
468,423,25p,0
469,300,35p,0
470,487,20p,0
471,263,40p,0
472,469,20p,0
473,366,25p,0
474,275,35p,0
475,690,15p,0
476,558,20p,0
477,393,25p,0
478,268,35p,0
479,345,30p,0
480,408,25p,0
481,363,30p,0
482,275,35p,0
483,256,40p,0
484,248,40p,0
485,433,25p,0
486,305,35p,0
487,251,40p,0
488,574,15p,0
489,313,30p,0
490,232,40p,0
491,636,15p,0
492,342,30p,0
493,369,25p,0
494,464,20p,0
495,255,40p,0
496,245,40p,0
497,280,35p,0
498,497,20p,0
499,666,15p,0
500,272,35p,0
501,674,15p,0
502,314,30p,0
503,444,25p,0
504,629,15p,0
505,412,25p,0
506,349,30p,0
507,489,20p,0
508,234,40p,0
509,393,25p,0
510,342,30p,0
511,350,30p,0
512,576,15p,0
513,308,30p,0
514,526,20p,0
515,301,35p,0
516,664,15p,0
517,390,25p,0
518,604,15p,0
519,258,40p,0
520,655,15p,0
521,397,25p,0
522,256,40p,0
523,293,35p,0
524,236,40p,0
525,618,15p,0
526,275,35p,0
527,524,20p,0
528,479,20p,0
529,338,30p,0
530,305,35p,0
531,303,35p,0
532,235,40p,0
533,266,35p,0
534,311,30p,0
535,253,40p,0
536,233,40p,0
537,317,30p,0
538,399,25p,0
539,277,35p,0
540,691,15p,0
541,275,35p,0
542,242,40p,0
543,438,25p,0
544,264,40p,0
545,525,20p,0
546,444,25p,0
547,324,30p,0
548,585,15p,0
549,425,25p,0
550,242,40p,0
551,593,15p,0
552,346,30p,0
553,338,30p,0
554,271,35p,0
555,338,30p,0
556,604,15p,0
557,333,30p,0
558,304,35p,0
559,303,35p,0
560,311,30p,0
561,413,25p,0
562,652,15p,0
563,342,30p,0
564,448,20p,0
565,667,15p,0
566,524,20p,0
567,636,15p,0
568,258,40p,0
569,245,40p,0
570,438,25p,0
571,397,25p,0
572,309,30p,0
573,276,35p,0
574,241,40p,0
575,265,40p,0
576,253,40p,0
577,553,20p,0
578,285,35p,0
579,234,40p,0
580,254,40p,0
581,406,25p,0
582,564,20p,0
583,660,15p,0
584,264,40p,0
585,347,30p,0
586,406,25p,0
587,638,15p,0
588,635,15p,0
589,557,20p,0
590,240,40p,0
591,415,25p,0
592,640,15p,0
593,278,35p,0
594,375,25p,0
595,256,40p,0
596,266,35p,0
597,421,25p,0
598,234,40p,0
599,362,30p,0
600,323,30p,0
601,278,35p,0
602,451,20p,0
603,251,40p,0
604,527,20p,0
605,599,15p,0
606,246,40p,0
607,413,25p,0
608,603,15p,0
609,537,20p,0
610,335,30p,0
611,456,20p,0
612,347,30p,0
613,287,35p,0
614,407,25p,0
615,643,15p,0
616,261,40p,0
617,468,20p,0
618,313,30p,0
619,286,35p,0
620,254,40p,0
621,268,35p,0
622,674,15p,0
623,271,35p,0
624,260,40p,0
625,272,35p,0
626,293,35p,0
627,427,25p,0
628,259,40p,0
629,261,40p,0
630,394,25p,0
631,250,40p,0
632,352,30p,0
633,634,15p,0
634,364,30p,0
635,464,20p,0
636,292,35p,0
637,380,25p,0
638,481,20p,0
639,569,15p,0
640,318,30p,0
641,231,40p,0
642,691,15p,0
643,575,15p,0
644,346,30p,0
645,310,30p,0
646,521,20p,0
647,278,35p,0
648,486,20p,0
649,255,40p,0
650,498,20p,0
651,253,40p,0
652,471,20p,0
653,468,20p,0
654,386,25p,0
655,700,15p,0
656,231,40p,0
657,696,15p,0
658,348,30p,0
659,526,20p,0
660,524,20p,0
661,393,25p,0
662,300,35p,0
663,779,,1
664,287,35p,0
665,388,25p,0
666,298,35p,0
667,261,40p,0
668,579,15p,0
669,290,35p,0
670,344,30p,0
671,274,35p,0
672,265,40p,0
673,285,35p,0
674,335,30p,0
675,519,20p,0
676,345,30p,0
677,289,35p,0
678,597,15p,0
679,254,40p,0
680,290,35p,0
681,243,40p,0
682,348,30p,0
683,342,30p,0
684,392,25p,0
685,330,30p,0
686,477,20p,0
687,632,15p,0
688,242,40p,0
689,487,20p,0
690,484,20p,0
691,258,40p,0
692,405,25p,0
693,481,20p,0
694,275,35p,0
695,378,25p,0
696,530,20p,0
697,239,40p,0
698,426,25p,0
699,320,30p,0
700,338,30p,0
701,372,25p,0
702,589,15p,0
703,240,40p,0
704,432,25p,0
705,239,40p,0
706,361,30p,0
707,377,25p,0
708,344,30p,0
709,372,25p,0
710,390,25p,0
711,404,25p,0
712,264,40p,0
713,277,35p,0
714,251,40p,0
715,626,15p,0
716,291,35p,0
717,680,15p,0
718,557,20p,0
719,324,30p,0
720,237,40p,0
721,264,40p,0
722,250,40p,0
723,594,15p,0
724,383,25p,0
725,263,40p,0
726,551,20p,0
727,343,30p,0
728,423,25p,0
729,440,25p,0
730,668,15p,0
731,440,25p,0
732,352,30p,0
733,262,40p,0
734,282,35p,0
735,252,40p,0
736,250,40p,0
737,550,20p,0
738,395,25p,0
739,250,40p,0
740,336,30p,0
741,422,25p,0
742,253,40p,0
743,237,40p,0
744,281,35p,0
745,638,15p,0
746,278,35p,0
747,306,30p,0
748,305,35p,0
749,268,35p,0
750,388,25p,0
751,346,30p,0
752,643,15p,0
753,286,35p,0
754,304,35p,0
755,291,35p,0
756,527,20p,0
757,343,30p,0
758,423,25p,0
759,281,35p,0
760,533,20p,0
761,358,30p,0
762,545,20p,0
763,581,15p,0
764,532,20p,0
765,425,25p,0
766,237,40p,0
767,255,40p,0
768,245,40p,0
769,393,25p,0
770,266,35p,0
771,278,35p,0
772,397,25p,0
773,359,30p,0
774,241,40p,0
775,604,15p,0
776,298,35p,0
777,579,15p,0
778,287,35p,0
779,271,35p,0
780,295,35p,0
781,591,15p,0
782,402,25p,0
783,551,20p,0
784,398,25p,0
785,314,30p,0
786,239,40p,0
787,288,35p,0
788,473,20p,0
789,285,35p,0
790,344,30p,0
791,269,35p,0
792,310,30p,0
793,327,30p,0
794,461,20p,0
795,331,30p,0
796,435,25p,0
797,374,25p,0
798,271,35p,0
799,294,35p,0
800,610,15p,0
801,322,30p,0
802,262,40p,0
803,319,30p,0
804,443,25p,0
805,263,40p,0
806,288,35p,0
807,381,25p,0
808,279,35p,0
809,475,20p,0
810,258,40p,0
811,444,25p,0
812,660,15p,0
813,276,35p,0
814,324,30p,0
815,548,20p,0
816,390,25p,0
817,684,15p,0
818,564,20p,0
819,307,30p,0
820,554,20p,0
821,660,15p,0
822,422,25p,0
823,299,35p,0
824,428,25p,0
825,271,35p,0
826,237,40p,0
827,395,25p,0
828,830,,1
829,440,25p,0
830,390,25p,0
831,380,25p,0
832,248,40p,0
833,236,40p,0
834,290,35p,0
835,355,30p,0
836,695,15p,0
837,300,35p,0
838,346,30p,0
839,562,20p,0
840,481,20p,0
841,459,20p,0
842,359,30p,0
843,264,40p,0
844,645,15p,0
845,369,25p,0
846,370,25p,0
847,629,15p,0
848,406,25p,0
849,672,15p,0
850,297,35p,0
851,373,25p,0
852,250,40p,0
853,404,25p,0
854,329,30p,0
855,232,40p,0
856,249,40p,0
857,326,30p,0
858,692,15p,0
859,368,25p,0
860,488,20p,0
861,374,25p,0
862,256,40p,0
863,359,30p,0
864,344,30p,0
865,569,15p,0
866,416,25p,0
867,367,25p,0
868,31,,1
869,561,20p,0
870,236,40p,0
871,506,20p,0
872,296,35p,0
873,338,30p,0
874,629,15p,0
875,506,20p,0
876,656,15p,0
877,291,35p,0
878,266,35p,0
879,278,35p,0
880,534,20p,0
881,411,25p,0
882,250,40p,0
883,452,20p,0
884,336,30p,0
885,275,35p,0
886,468,20p,0
887,316,30p,0
888,243,40p,0
889,635,15p,0
890,420,25p,0
891,352,30p,0
892,239,40p,0
893,364,30p,0
894,317,30p,0
895,302,35p,0
896,315,30p,0
897,277,35p,0
898,297,35p,0
899,499,20p,0
900,679,15p,0
901,676,15p,0
902,305,35p,0
903,537,20p,0
904,535,20p,0
905,363,30p,0
906,331,30p,0
907,258,40p,0
908,652,15p,0
909,251,40p,0
910,316,30p,0
911,242,40p,0
912,258,40p,0
913,506,20p,0
914,271,35p,0
915,652,15p,0
916,363,30p,0
917,254,40p,0
918,675,15p,0
919,293,35p,0
920,289,35p,0
921,370,25p,0
922,464,20p,0
923,505,20p,0
924,416,25p,0
925,260,40p,0
926,456,20p,0
927,509,20p,0
928,269,35p,0
929,322,30p,0
930,363,30p,0
931,511,20p,0
932,240,40p,0
933,239,40p,0
934,374,25p,0
935,336,30p,0
936,331,30p,0
937,621,15p,0
938,443,25p,0
939,313,30p,0
940,421,25p,0
941,454,20p,0
942,409,25p,0
943,413,25p,0
944,462,20p,0
945,299,35p,0
946,651,15p,0
947,323,30p,0
948,314,30p,0
949,337,30p,0
950,325,30p,0
951,696,15p,0
952,250,40p,0
953,294,35p,0
954,256,40p,0
955,330,30p,0
956,484,20p,0
957,372,25p,0
958,263,40p,0
959,464,20p,0
960,640,15p,0
961,300,35p,0
962,641,15p,0
963,373,25p,0
964,248,40p,0
965,563,20p,0
966,677,15p,0
967,248,40p,0
968,397,25p,0
969,246,40p,0
970,262,40p,0
971,279,35p,0
972,289,35p,0
973,298,35p,0
974,525,20p,0
975,268,35p,0
976,641,15p,0
977,572,15p,0
978,396,25p,0
979,331,30p,0
980,266,35p,0
981,264,40p,0
982,274,35p,0
983,350,30p,0
984,315,30p,0
985,425,25p,0
986,235,40p,0
987,689,15p,0
988,379,25p,0
989,236,40p,0
990,278,35p,0
991,281,35p,0
992,266,35p,0
993,577,15p,0
994,684,15p,0
995,640,15p,0
996,240,40p,0
997,344,30p,0
998,520,20p,0
999,243,40p,0
1000,293,35p,0
1001,354,30p,0
1002,292,35p,0
1003,344,30p,0
1004,259,40p,0
1005,590,15p,0
1006,342,30p,0
1007,647,15p,0
1008,316,30p,0
1009,410,25p,0
1010,285,35p,0
1011,254,40p,0
1012,438,25p,0
1013,338,30p,0
1014,258,40p,0
1015,669,15p,0
1016,315,30p,0
1017,283,35p,0
1018,255,40p,0
1019,448,20p,0
1020,272,35p,0
1021,256,40p,0
1022,545,20p,0
1023,638,15p,0
1024,380,25p,0
1025,527,20p,0
1026,354,30p,0
1027,256,40p,0
1028,240,40p,0
1029,412,25p,0
1030,448,20p,0
1031,461,20p,0
1032,329,30p,0
1033,638,15p,0
1034,532,20p,0
1035,257,40p,0
1036,508,20p,0
1037,589,15p,0
1038,333,30p,0
1039,331,30p,0
1040,652,15p,0
1041,299,35p,0
1042,357,30p,0
1043,278,35p,0
1044,402,25p,0
1045,595,15p,0
1046,554,20p,0
1047,282,35p,0
1048,502,20p,0
1049,697,15p,0
1050,250,40p,0
1051,280,35p,0
1052,421,25p,0
1053,372,25p,0
1054,494,20p,0
1055,438,25p,0
1056,438,25p,0
1057,266,35p,0
1058,608,15p,0
1059,296,35p,0
1060,255,40p,0
1061,337,30p,0
1062,417,25p,0
1063,501,20p,0
1064,292,35p,0
1065,262,40p,0
1066,295,35p,0
1067,446,20p,0
1068,306,30p,0
1069,359,30p,0
1070,652,15p,0
1071,482,20p,0
1072,253,40p,0
1073,270,35p,0
1074,346,30p,0
1075,246,40p,0
1076,247,40p,0
1077,350,30p,0
1078,626,15p,0
1079,741,,1
1080,553,20p,0
1081,602,15p,0
1082,250,40p,0
1083,504,20p,0
1084,344,30p,0
1085,624,15p,0
1086,563,20p,0
1087,254,40p,0
1088,542,20p,0
1089,411,25p,0
1090,566,15p,0
1091,297,35p,0
1092,339,30p,0
1093,508,20p,0
1094,436,25p,0
1095,595,15p,0
1096,250,40p,0
1097,411,25p,0
1098,560,20p,0
1099,237,40p,0
1100,334,30p,0
1101,449,20p,0
1102,336,30p,0
1103,284,35p,0
1104,374,25p,0
1105,267,35p,0
1106,686,15p,0
1107,665,15p,0
1108,232,40p,0
1109,538,20p,0
1110,371,25p,0
1111,553,20p,0
1112,231,40p,0
1113,619,15p,0
1114,601,15p,0
1115,474,20p,0
1116,248,40p,0
1117,264,40p,0
1118,284,35p,0
1119,265,40p,0
1120,370,25p,0
1121,411,25p,0
1122,274,35p,0
1123,377,25p,0
1124,493,20p,0
1125,365,30p,0
1126,318,30p,0
1127,241,40p,0
1128,552,20p,0
1129,693,15p,0
1130,519,20p,0
1131,314,30p,0
1132,326,30p,0
1133,291,35p,0
1134,568,15p,0
1135,304,35p,0
1136,386,25p,0
1137,674,15p,0
1138,299,35p,0
1139,342,30p,0
1140,248,40p,0
1141,232,40p,0
1142,299,35p,0
1143,575,15p,0
1144,543,20p,0
1145,350,30p,0
1146,282,35p,0
1147,357,30p,0
1148,318,30p,0
1149,676,15p,0
1150,597,15p,0
1151,299,35p,0
1152,232,40p,0
1153,351,30p,0
1154,357,30p,0
1155,263,40p,0
1156,666,15p,0
1157,326,30p,0
1158,599,15p,0
1159,237,40p,0
1160,236,40p,0
1161,434,25p,0
1162,247,40p,0
1163,326,30p,0
1164,273,35p,0
1165,263,40p,0
1166,607,15p,0
1167,317,30p,0
1168,634,15p,0
1169,262,40p,0
1170,343,30p,0
1171,239,40p,0
1172,596,15p,0
1173,658,15p,0
1174,254,40p,0
1175,231,40p,0
1176,317,30p,0
1177,292,35p,0
1178,332,30p,0
1179,252,40p,0
1180,313,30p,0
1181,525,20p,0
1182,260,40p,0
1183,341,30p,0
1184,526,20p,0
1185,472,20p,0
1186,629,15p,0
1187,680,15p,0
1188,575,15p,0
1189,558,20p,0
1190,352,30p,0
1191,696,15p,0
1192,489,20p,0
1193,352,30p,0
1194,473,20p,0
1195,566,15p,0
1196,298,35p,0
1197,384,25p,0
1198,485,20p,0
1199,371,25p,0
1200,271,35p,0
1201,483,20p,0
1202,317,30p,0
1203,448,20p,0
1204,451,20p,0
1205,329,30p,0
1206,608,15p,0
1207,313,30p,0
1208,622,15p,0
1209,336,30p,0
1210,390,25p,0
1211,319,30p,0
1212,429,25p,0
1213,279,35p,0
1214,308,30p,0
1215,412,25p,0
1216,244,40p,0
1217,561,20p,0
1218,340,30p,0
1219,408,25p,0
1220,315,30p,0
1221,336,30p,0
1222,645,15p,0
1223,285,35p,0
1224,311,30p,0
1225,278,35p,0
1226,538,20p,0
1227,256,40p,0
1228,236,40p,0
1229,296,35p,0
1230,276,35p,0
1231,386,25p,0
1232,239,40p,0
1233,317,30p,0
1234,445,25p,0
1235,283,35p,0
1236,429,25p,0
1237,305,35p,0
1238,247,40p,0
1239,344,30p,0
1240,399,25p,0
1241,295,35p,0
1242,349,30p,0
1243,394,25p,0
1244,436,25p,0
1245,272,35p,0
1246,238,40p,0
1247,255,40p,0
1248,457,20p,0
1249,364,30p,0
1250,311,30p,0
1251,307,30p,0
1252,523,20p,0
1253,482,20p,0
1254,483,20p,0
1255,373,25p,0
1256,332,30p,0
1257,399,25p,0
1258,273,35p,0
1259,231,40p,0
1260,353,30p,0
1261,248,40p,0
1262,280,35p,0
1263,361,30p,0
1264,252,40p,0
1265,261,40p,0
1266,273,35p,0
1267,292,35p,0
1268,335,30p,0
1269,500,20p,0
1270,573,15p,0
1271,232,40p,0
1272,239,40p,0
1273,444,25p,0
1274,315,30p,0
1275,286,35p,0
1276,442,25p,0
1277,314,30p,0
1278,326,30p,0
1279,244,40p,0
1280,300,35p,0
1281,550,20p,0
1282,294,35p,0
1283,289,35p,0
1284,589,15p,0
1285,242,40p,0
1286,292,35p,0
1287,459,20p,0
1288,256,40p,0
1289,472,20p,0
1290,672,15p,0
1291,451,20p,0
1292,640,15p,0
1293,257,40p,0
1294,489,20p,0
1295,432,25p,0
1296,253,40p,0
1297,315,30p,0
1298,298,35p,0
1299,311,30p,0
1300,268,35p,0
1301,489,20p,0
1302,453,20p,0
1303,623,15p,0
1304,403,25p,0
1305,525,20p,0
1306,516,20p,0
1307,259,40p,0
1308,650,15p,0
1309,293,35p,0
1310,243,40p,0
1311,542,20p,0
1312,317,30p,0
1313,336,30p,0
1314,345,30p,0
1315,307,30p,0
1316,610,15p,0
1317,589,15p,0
1318,509,20p,0
1319,256,40p,0
1320,547,20p,0
1321,392,25p,0
1322,564,20p,0
1323,346,30p,0
1324,418,25p,0
1325,690,15p,0
1326,377,25p,0
1327,656,15p,0
1328,394,25p,0
1329,424,25p,0
1330,591,15p,0
1331,481,20p,0
1332,299,35p,0
1333,283,35p,0
1334,477,20p,0
1335,431,25p,0
1336,428,25p,0
1337,515,20p,0
1338,322,30p,0
1339,308,30p,0
1340,320,30p,0
1341,269,35p,0
1342,628,15p,0
1343,243,40p,0
1344,674,15p,0
1345,622,15p,0
1346,671,15p,0
1347,358,30p,0
1348,281,35p,0
1349,268,35p,0
1350,280,35p,0
1351,497,20p,0
1352,322,30p,0
1353,266,35p,0
1354,550,20p,0
1355,287,35p,0
1356,301,35p,0
1357,268,35p,0
1358,487,20p,0
1359,319,30p,0
1360,592,15p,0
1361,666,15p,0
1362,388,25p,0
1363,291,35p,0
1364,311,30p,0
1365,524,20p,0
1366,338,30p,0
1367,409,25p,0
1368,686,15p,0
1369,440,25p,0
1370,418,25p,0
1371,283,35p,0
1372,246,40p,0
1373,457,20p,0
1374,558,20p,0
1375,684,15p,0
1376,387,25p,0
1377,246,40p,0
1378,553,20p,0
1379,629,15p,0
1380,384,25p,0
1381,595,15p,0
1382,667,15p,0
1383,258,40p,0
1384,672,15p,0
1385,247,40p,0
1386,252,40p,0
1387,512,20p,0
1388,483,20p,0
1389,243,40p,0
1390,252,40p,0
1391,656,15p,0
1392,268,35p,0
1393,237,40p,0
1394,238,40p,0
1395,353,30p,0
1396,247,40p,0
1397,476,20p,0
1398,462,20p,0
1399,256,40p,0
1400,258,40p,0
1401,325,30p,0
1402,261,40p,0
1403,426,25p,0
1404,598,15p,0
1405,259,40p,0
1406,608,15p,0
1407,235,40p,0
1408,305,35p,0
1409,412,25p,0
1410,693,15p,0
1411,441,25p,0
1412,412,25p,0
1413,265,40p,0
1414,244,40p,0
1415,507,20p,0
1416,256,40p,0
1417,346,30p,0
1418,411,25p,0
1419,348,30p,0
1420,471,20p,0
1421,487,20p,0
1422,343,30p,0
1423,246,40p,0
1424,375,25p,0
1425,276,35p,0
1426,482,20p,0
1427,308,30p,0
1428,653,15p,0
1429,274,35p,0
1430,238,40p,0
1431,239,40p,0
1432,266,35p,0
1433,285,35p,0
1434,331,30p,0
1435,308,30p,0
1436,644,15p,0
1437,241,40p,0
1438,400,25p,0
1439,378,25p,0
1440,358,30p,0
1441,288,35p,0
1442,329,30p,0
1443,265,40p,0
1444,583,15p,0
1445,254,40p,0
1446,381,25p,0
1447,263,40p,0
1448,298,35p,0
1449,301,35p,0
1450,386,25p,0
1451,346,30p,0
1452,299,35p,0
1453,343,30p,0
1454,336,30p,0
1455,424,25p,0
1456,569,15p,0
1457,643,15p,0
1458,673,15p,0
1459,646,15p,0
1460,319,30p,0
1461,631,15p,0
1462,544,20p,0
1463,338,30p,0
1464,590,15p,0
1465,318,30p,0
1466,539,20p,0
1467,465,20p,0
1468,324,30p,0
1469,522,20p,0
1470,292,35p,0
1471,244,40p,0
1472,477,20p,0
1473,628,15p,0
1474,290,35p,0
1475,326,30p,0
1476,628,15p,0
1477,343,30p,0
1478,289,35p,0
1479,570,15p,0
1480,471,20p,0
1481,242,40p,0
1482,327,30p,0
1483,372,25p,0
1484,312,30p,0
1485,598,15p,0
1486,639,15p,0
1487,572,15p,0
1488,267,35p,0
1489,686,15p,0
1490,458,20p,0
1491,379,25p,0
1492,691,15p,0
1493,431,25p,0
1494,262,40p,0
1495,325,30p,0
1496,550,20p,0
1497,288,35p,0
1498,282,35p,0
1499,233,40p,0
