id,weight,spec,outside
279,90,110p,0
280,67,150p,0
281,73,140p,0
282,102,100p,0
283,84,120p,0
284,97,100p,0
285,83,120p,0
286,299,,1
287,68,150p,0
288,90,110p,0
289,72,140p,0
290,65,150p,0
291,68,150p,0
292,74,130p,0
293,83,120p,0
294,89,110p,0
295,81,120p,0
296,78,130p,0
297,66,150p,0
298,78,130p,0
299,88,110p,0
300,74,130p,0
301,68,150p,0
302,78,130p,0
303,98,100p,0
304,85,120p,0
305,101,100p,0
306,102,100p,0
307,102,100p,0
308,71,140p,0
309,86,120p,0
310,84,120p,0
311,77,130p,0
312,74,130p,0
313,66,150p,0
314,82,120p,0
315,89,110p,0
316,69,140p,0
317,73,140p,0
318,65,150p,0
319,65,150p,0
320,86,120p,0
321,66,150p,0
322,69,140p,0
323,81,120p,0
324,102,100p,0
325,88,110p,0
326,74,130p,0
327,73,140p,0
328,82,120p,0
329,67,150p,0
330,77,130p,0
331,79,130p,0
332,72,140p,0
333,70,140p,0
334,66,150p,0
335,66,150p,0
336,89,110p,0
337,103,100p,0
338,67,150p,0
339,75,130p,0
340,96,100p,0
341,89,110p,0
342,74,130p,0
343,73,140p,0
344,85,120p,0
345,67,150p,0
346,81,120p,0
347,87,110p,0
348,75,130p,0
349,73,140p,0
350,67,150p,0
351,102,100p,0
352,97,100p,0
353,67,150p,0
354,104,100p,0
355,65,150p,0
356,101,100p,0
357,105,100p,0
358,83,120p,0
359,67,150p,0
360,96,100p,0
361,89,110p,0
362,93,110p,0
363,100,100p,0
364,80,120p,0
365,68,150p,0
366,68,150p,0
367,69,140p,0
368,73,140p,0
369,97,100p,0
370,69,140p,0
371,74,130p,0
372,87,110p,0
373,77,130p,0
374,73,140p,0
375,66,150p,0
376,80,120p,0
377,82,120p,0
378,92,110p,0
379,105,100p,0
380,68,150p,0
381,67,150p,0
382,66,150p,0
383,75,130p,0
384,69,140p,0
385,70,140p,0
386,66,150p,0
387,105,100p,0
388,67,150p,0
389,74,130p,0
390,104,100p,0
391,90,110p,0
392,78,130p,0
393,71,140p,0
394,80,120p,0
395,67,150p,0
396,97,100p,0
397,75,130p,0
398,69,140p,0
399,72,140p,0
400,68,150p,0
401,81,120p,0
402,104,100p,0
403,77,130p,0
404,77,130p,0
405,73,140p,0
406,73,140p,0
407,82,120p,0
408,98,100p,0
409,99,100p,0
410,76,130p,0
411,100,100p,0
412,80,120p,0
413,81,120p,0
414,78,130p,0
415,68,150p,0
416,92,110p,0
417,79,130p,0
418,75,130p,0
419,66,150p,0
420,69,140p,0
421,85,120p,0
422,65,150p,0
423,77,130p,0
424,96,100p,0
425,71,140p,0
426,105,100p,0
427,67,150p,0
428,70,140p,0
429,90,110p,0
430,105,100p,0
431,77,130p,0
432,92,110p,0
433,86,120p,0
434,78,130p,0
435,102,100p,0
436,71,140p,0
437,90,110p,0
438,91,110p,0
439,69,140p,0
440,74,130p,0
441,96,100p,0
442,78,130p,0
443,76,130p,0
444,86,120p,0
445,76,130p,0
446,92,110p,0
447,66,150p,0
448,80,120p,0
449,68,150p,0
450,68,150p,0
451,80,120p,0
452,98,100p,0
453,65,150p,0
454,93,110p,0
455,97,100p,0
456,85,120p,0
457,73,140p,0
458,83,120p,0
459,91,110p,0
460,66,150p,0
461,73,140p,0
462,96,100p,0
463,73,140p,0
464,101,100p,0
465,69,140p,0
466,73,140p,0
467,65,150p,0
468,78,130p,0
469,90,110p,0
470,78,130p,0
471,75,130p,0
472,65,150p,0
473,78,130p,0
474,92,110p,0
475,72,140p,0
476,71,140p,0
477,103,100p,0
478,95,110p,0
479,74,130p,0
480,68,150p,0
481,72,140p,0
482,89,110p,0
483,66,150p,0
484,72,140p,0
485,73,140p,0
486,93,110p,0
487,70,140p,0
488,75,130p,0
489,102,100p,0
490,82,120p,0
491,71,140p,0
492,76,130p,0
493,76,130p,0
494,80,120p,0
495,72,140p,0
496,89,110p,0
497,71,140p,0
498,77,130p,0
499,88,110p,0
500,75,130p,0
501,71,140p,0
502,99,100p,0
503,94,110p,0
504,102,100p,0
505,73,140p,0
506,79,130p,0
507,81,120p,0
508,69,140p,0
509,90,110p,0
510,73,140p,0
511,81,120p,0
512,68,150p,0
513,66,150p,0
514,82,120p,0
515,95,110p,0
516,77,130p,0
517,77,130p,0
518,69,140p,0
519,84,120p,0
520,89,110p,0
521,78,130p,0
522,81,120p,0
523,94,110p,0
524,281,,1
525,70,140p,0
526,82,120p,0
527,72,140p,0
528,83,120p,0
529,84,120p,0
530,73,140p,0
531,71,140p,0
532,82,120p,0
533,66,150p,0
534,91,110p,0
535,68,150p,0
536,67,150p,0
537,73,140p,0
538,582,,1
539,65,150p,0
540,67,150p,0
541,88,110p,0
542,100,100p,0
543,100,100p,0
544,77,130p,0
545,71,140p,0
546,70,140p,0
547,74,130p,0
548,82,120p,0
549,87,110p,0
550,98,100p,0
551,81,120p,0
552,75,130p,0
553,78,130p,0
554,97,100p,0
555,65,150p,0
556,95,110p,0
557,73,140p,0
558,67,150p,0
559,96,100p,0
560,67,150p,0
561,69,140p,0
562,77,130p,0
563,100,100p,0
564,89,110p,0
565,71,140p,0
566,69,140p,0
567,77,130p,0
568,88,110p,0
569,103,100p,0
570,530,,1
571,83,120p,0
572,81,120p,0
573,66,150p,0
574,88,110p,0
575,89,110p,0
576,71,140p,0
577,105,100p,0
578,87,110p,0
579,98,100p,0
580,71,140p,0
581,101,100p,0
582,69,140p,0
583,83,120p,0
584,87,110p,0
585,85,120p,0
586,73,140p,0
587,78,130p,0
588,84,120p,0
589,81,120p,0
590,70,140p,0
591,101,100p,0
592,101,100p,0
593,66,150p,0
594,90,110p,0
595,87,110p,0
596,83,120p,0
597,90,110p,0
598,91,110p,0
599,71,140p,0
600,67,150p,0
601,78,130p,0
602,90,110p,0
603,67,150p,0
604,85,120p,0
605,104,100p,0
606,76,130p,0
607,105,100p,0
608,67,150p,0
609,72,140p,0
610,78,130p,0
611,73,140p,0
612,78,130p,0
613,95,110p,0
614,72,140p,0
615,68,150p,0
616,77,130p,0
617,67,150p,0
618,79,130p,0
619,87,110p,0
620,89,110p,0
621,92,110p,0
622,72,140p,0
623,95,110p,0
624,100,100p,0
625,84,120p,0
626,85,120p,0
627,69,140p,0
628,86,120p,0
629,75,130p,0
630,91,110p,0
631,71,140p,0
632,99,100p,0
633,68,150p,0
634,74,130p,0
635,84,120p,0
636,82,120p,0
637,100,100p,0
638,72,140p,0
639,69,140p,0
640,74,130p,0
641,97,100p,0
642,78,130p,0
643,75,130p,0
644,78,130p,0
645,104,100p,0
646,101,100p,0
647,88,110p,0
648,72,140p,0
649,88,110p,0
650,71,140p,0
651,78,130p,0
652,87,110p,0
653,87,110p,0
654,68,150p,0
655,75,130p,0
656,66,150p,0
657,100,100p,0
658,71,140p,0
659,103,100p,0
660,81,120p,0
661,97,100p,0
662,83,120p,0
663,87,110p,0
664,102,100p,0
665,66,150p,0
666,73,140p,0
667,69,140p,0
668,102,100p,0
669,68,150p,0
670,83,120p,0
671,86,120p,0
672,85,120p,0
673,72,140p,0
674,69,140p,0
675,65,150p,0
676,95,110p,0
677,99,100p,0
678,70,140p,0
679,44,,1
680,84,120p,0
681,67,150p,0
682,100,100p,0
683,92,110p,0
684,75,130p,0
685,99,100p,0
686,87,110p,0
687,91,110p,0
688,69,140p,0
689,81,120p,0
690,67,150p,0
691,83,120p,0
692,71,140p,0
693,92,110p,0
694,95,110p,0
695,104,100p,0
696,72,140p,0
697,86,120p,0
698,97,100p,0
699,89,110p,0
700,78,130p,0
701,68,150p,0
702,73,140p,0
703,68,150p,0
704,74,130p,0
705,76,130p,0
706,65,150p,0
707,94,110p,0
708,67,150p,0
709,69,140p,0
710,79,130p,0
711,94,110p,0
712,96,100p,0
713,78,130p,0
714,68,150p,0
715,82,120p,0
716,82,120p,0
717,80,120p,0
718,70,140p,0
719,78,130p,0
720,84,120p,0
721,76,130p,0
722,78,130p,0
723,776,,1
724,70,140p,0
725,68,150p,0
726,73,140p,0
727,94,110p,0
728,93,110p,0
729,710,,1
730,80,120p,0
731,93,110p,0
732,91,110p,0
733,70,140p,0
734,90,110p,0
735,73,140p,0
736,69,140p,0
737,85,120p,0
738,69,140p,0
739,96,100p,0
740,78,130p,0
741,93,110p,0
742,71,140p,0
743,66,150p,0
744,100,100p,0
745,77,130p,0
746,79,130p,0
747,90,110p,0
748,75,130p,0
749,90,110p,0
750,67,150p,0
751,65,150p,0
752,75,130p,0
753,67,150p,0
754,94,110p,0
755,70,140p,0
756,101,100p,0
757,71,140p,0
758,105,100p,0
759,90,110p,0
760,83,120p,0
761,71,140p,0
762,65,150p,0
763,82,120p,0
764,76,130p,0
765,103,100p,0
766,81,120p,0
767,80,120p,0
768,94,110p,0
769,74,130p,0
770,91,110p,0
771,72,140p,0
772,91,110p,0
773,72,140p,0
774,83,120p,0
775,101,100p,0
776,92,110p,0
777,103,100p,0
778,102,100p,0
779,99,100p,0
780,77,130p,0
781,88,110p,0
782,74,130p,0
783,66,150p,0
784,93,110p,0
785,72,140p,0
786,69,140p,0
787,73,140p,0
788,68,150p,0
789,93,110p,0
790,73,140p,0
791,75,130p,0
792,75,130p,0
793,69,140p,0
794,96,100p,0
795,71,140p,0
796,91,110p,0
797,80,120p,0
798,78,130p,0
799,66,150p,0
800,70,140p,0
801,70,140p,0
802,82,120p,0
803,77,130p,0
804,72,140p,0
805,75,130p,0
806,91,110p,0
807,86,120p,0
808,84,120p,0
809,76,130p,0
810,71,140p,0
811,87,110p,0
812,68,150p,0
813,67,150p,0
814,94,110p,0
815,77,130p,0
816,98,100p,0
817,79,130p,0
818,102,100p,0
819,92,110p,0
820,97,100p,0
821,88,110p,0
822,102,100p,0
823,98,100p,0
824,66,150p,0
825,68,150p,0
826,65,150p,0
827,79,130p,0
828,101,100p,0
829,67,150p,0
830,82,120p,0
831,66,150p,0
832,67,150p,0
833,88,110p,0
834,65,150p,0
835,68,150p,0
836,65,150p,0
837,92,110p,0
838,65,150p,0
839,85,120p,0
840,94,110p,0
841,72,140p,0
842,68,150p,0
843,90,110p,0
844,80,120p,0
845,94,110p,0
846,76,130p,0
847,88,110p,0
848,91,110p,0
849,68,150p,0
850,89,110p,0
851,74,130p,0
852,82,120p,0
853,74,130p,0
854,89,110p,0
855,94,110p,0
856,67,150p,0
857,76,130p,0
858,87,110p,0
859,74,130p,0
860,65,150p,0
861,75,130p,0
862,77,130p,0
863,76,130p,0
864,66,150p,0
865,88,110p,0
866,105,100p,0
867,75,130p,0
868,69,140p,0
869,85,120p,0
870,83,120p,0
871,88,110p,0
872,104,100p,0
873,96,100p,0
874,87,110p,0
875,84,120p,0
876,103,100p,0
877,72,140p,0
878,100,100p,0
879,95,110p,0
880,70,140p,0
881,66,150p,0
882,80,120p,0
883,72,140p,0
884,81,120p,0
885,99,100p,0
886,67,150p,0
887,71,140p,0
888,94,110p,0
889,103,100p,0
890,71,140p,0
891,96,100p,0
892,71,140p,0
893,67,150p,0
894,100,100p,0
895,77,130p,0
896,83,120p,0
897,105,100p,0
898,68,150p,0
899,105,100p,0
900,78,130p,0
901,76,130p,0
902,67,150p,0
903,92,110p,0
904,66,150p,0
905,75,130p,0
906,105,100p,0
907,77,130p,0
908,97,100p,0
909,72,140p,0
910,90,110p,0
911,72,140p,0
912,88,110p,0
913,90,110p,0
914,86,120p,0
915,78,130p,0
916,100,100p,0
917,75,130p,0
918,65,150p,0
919,71,140p,0
920,95,110p,0
921,78,130p,0
922,91,110p,0
923,91,110p,0
924,81,120p,0
925,101,100p,0
926,71,140p,0
927,92,110p,0
928,80,120p,0
929,82,120p,0
930,93,110p,0
931,70,140p,0
932,75,130p,0
933,84,120p,0
934,101,100p,0
935,66,150p,0
936,82,120p,0
937,99,100p,0
938,94,110p,0
939,83,120p,0
940,76,130p,0
941,81,120p,0
942,79,130p,0
943,99,100p,0
944,78,130p,0
945,76,130p,0
946,81,120p,0
947,79,130p,0
948,82,120p,0
949,98,100p,0
950,67,150p,0
951,77,130p,0
952,83,120p,0
953,66,150p,0
954,80,120p,0
955,73,140p,0
956,67,150p,0
957,89,110p,0
958,69,140p,0
959,68,150p,0
960,75,130p,0
961,74,130p,0
962,81,120p,0
963,69,140p,0
964,96,100p,0
965,71,140p,0
966,95,110p,0
967,72,140p,0
968,101,100p,0
969,86,120p,0
970,88,110p,0
971,66,150p,0
972,71,140p,0
973,88,110p,0
974,99,100p,0
975,75,130p,0
976,75,130p,0
977,96,100p,0
978,94,110p,0
979,75,130p,0
980,99,100p,0
981,75,130p,0
982,105,100p,0
983,98,100p,0
984,102,100p,0
985,103,100p,0
986,72,140p,0
987,83,120p,0
988,76,130p,0
989,77,130p,0
990,82,120p,0
991,92,110p,0
992,66,150p,0
993,90,110p,0
994,99,100p,0
995,89,110p,0
996,67,150p,0
997,83,120p,0
998,73,140p,0
999,86,120p,0
1000,103,100p,0
1001,91,110p,0
1002,93,110p,0
1003,72,140p,0
1004,98,100p,0
1005,95,110p,0
1006,77,130p,0
1007,97,100p,0
1008,76,130p,0
1009,68,150p,0
1010,75,130p,0
1011,92,110p,0
1012,79,130p,0
1013,94,110p,0
1014,94,110p,0
1015,85,120p,0
1016,67,150p,0
1017,65,150p,0
1018,99,100p,0
1019,73,140p,0
1020,70,140p,0
1021,72,140p,0
1022,101,100p,0
1023,90,110p,0
1024,99,100p,0
1025,99,100p,0
1026,72,140p,0
1027,75,130p,0
1028,99,100p,0
1029,65,150p,0
1030,73,140p,0
1031,75,130p,0
1032,74,130p,0
1033,71,140p,0
1034,65,150p,0
1035,77,130p,0
1036,79,130p,0
1037,72,140p,0
1038,102,100p,0
1039,105,100p,0
1040,92,110p,0
1041,68,150p,0
1042,92,110p,0
1043,70,140p,0
1044,90,110p,0
1045,65,150p,0
1046,70,140p,0
1047,89,110p,0
1048,80,120p,0
1049,91,110p,0
1050,102,100p,0
1051,66,150p,0
1052,103,100p,0
1053,67,150p,0
1054,67,150p,0
1055,90,110p,0
1056,87,110p,0
1057,68,150p,0
1058,66,150p,0
1059,68,150p,0
1060,78,130p,0
1061,68,150p,0
1062,84,120p,0
1063,68,150p,0
1064,89,110p,0
1065,81,120p,0
1066,103,100p,0
1067,72,140p,0
1068,71,140p,0
1069,93,110p,0
1070,94,110p,0
1071,81,120p,0
1072,67,150p,0
1073,69,140p,0
1074,69,140p,0
1075,79,130p,0
1076,71,140p,0
1077,66,150p,0
1078,99,100p,0
1079,105,100p,0
1080,76,130p,0
1081,65,150p,0
1082,68,150p,0
1083,105,100p,0
1084,80,120p,0
1085,66,150p,0
1086,65,150p,0
1087,98,100p,0
1088,82,120p,0
1089,92,110p,0
1090,71,140p,0
1091,72,140p,0
1092,66,150p,0
1093,72,140p,0
1094,73,140p,0
1095,79,130p,0
1096,76,130p,0
1097,78,130p,0
1098,67,150p,0
1099,81,120p,0
1100,75,130p,0
1101,97,100p,0
1102,66,150p,0
1103,85,120p,0
1104,95,110p,0
1105,67,150p,0
1106,104,100p,0
1107,67,150p,0
1108,93,110p,0
1109,71,140p,0
1110,93,110p,0
1111,77,130p,0
1112,101,100p,0
1113,67,150p,0
1114,73,140p,0
1115,93,110p,0
1116,69,140p,0
1117,86,120p,0
1118,88,110p,0
1119,77,130p,0
1120,91,110p,0
1121,84,120p,0
1122,78,130p,0
1123,96,100p,0
1124,79,130p,0
1125,66,150p,0
1126,105,100p,0
1127,78,130p,0
1128,74,130p,0
1129,104,100p,0
1130,67,150p,0
1131,67,150p,0
1132,70,140p,0
1133,100,100p,0
1134,79,130p,0
1135,100,100p,0
1136,93,110p,0
1137,79,130p,0
1138,65,150p,0
1139,68,150p,0
1140,94,110p,0
1141,95,110p,0
1142,89,110p,0
1143,87,110p,0
1144,97,100p,0
1145,77,130p,0
1146,65,150p,0
1147,100,100p,0
1148,95,110p,0
1149,82,120p,0
1150,77,130p,0
1151,82,120p,0
1152,88,110p,0
1153,93,110p,0
1154,87,110p,0
1155,76,130p,0
1156,75,130p,0
1157,67,150p,0
1158,81,120p,0
1159,81,120p,0
1160,102,100p,0
1161,66,150p,0
1162,90,110p,0
1163,88,110p,0
1164,89,110p,0
1165,96,100p,0
1166,70,140p,0
1167,79,130p,0
1168,67,150p,0
1169,79,130p,0
1170,74,130p,0
1171,105,100p,0
1172,67,150p,0
1173,84,120p,0
1174,70,140p,0
1175,73,140p,0
1176,77,130p,0
1177,67,150p,0
1178,71,140p,0
1179,72,140p,0
1180,70,140p,0
1181,81,120p,0
1182,102,100p,0
1183,90,110p,0
1184,73,140p,0
1185,207,,1
1186,86,120p,0
1187,66,150p,0
1188,80,120p,0
1189,66,150p,0
1190,66,150p,0
1191,71,140p,0
1192,78,130p,0
1193,81,120p,0
1194,71,140p,0
1195,66,150p,0
1196,67,150p,0
1197,99,100p,0
1198,76,130p,0
1199,65,150p,0
1200,67,150p,0
1201,94,110p,0
1202,89,110p,0
1203,95,110p,0
1204,80,120p,0
1205,69,140p,0
1206,67,150p,0
1207,72,140p,0
1208,99,100p,0
1209,76,130p,0
1210,76,130p,0
1211,104,100p,0
1212,65,150p,0
1213,95,110p,0
1214,78,130p,0
1215,91,110p,0
1216,88,110p,0
1217,87,110p,0
1218,100,100p,0
1219,66,150p,0
1220,97,100p,0
1221,82,120p,0
1222,66,150p,0
1223,95,110p,0
1224,67,150p,0
1225,71,140p,0
1226,83,120p,0
1227,69,140p,0
1228,79,130p,0
1229,97,100p,0
1230,69,140p,0
1231,65,150p,0
1232,74,130p,0
1233,97,100p,0
1234,99,100p,0
1235,75,130p,0
1236,80,120p,0
1237,101,100p,0
1238,68,150p,0
1239,45,,1
1240,96,100p,0
1241,65,150p,0
1242,88,110p,0
1243,83,120p,0
1244,34,,1
1245,81,120p,0
1246,86,120p,0
1247,92,110p,0
1248,80,120p,0
1249,65,150p,0
1250,71,140p,0
1251,77,130p,0
1252,65,150p,0
1253,76,130p,0
1254,77,130p,0
1255,78,130p,0
1256,79,130p,0
1257,103,100p,0
1258,73,140p,0
1259,66,150p,0
1260,77,130p,0
1261,73,140p,0
1262,72,140p,0
1263,83,120p,0
1264,69,140p,0
1265,79,130p,0
1266,76,130p,0
1267,66,150p,0
1268,95,110p,0
1269,78,130p,0
1270,103,100p,0
1271,68,150p,0
1272,73,140p,0
1273,81,120p,0
1274,68,150p,0
1275,103,100p,0
1276,86,120p,0
1277,80,120p,0
1278,80,120p,0
1279,80,120p,0
1280,85,120p,0
1281,68,150p,0
1282,75,130p,0
1283,78,130p,0
1284,89,110p,0
1285,86,120p,0
1286,65,150p,0
1287,65,150p,0
1288,74,130p,0
1289,68,150p,0
1290,66,150p,0
1291,95,110p,0
1292,65,150p,0
1293,73,140p,0
1294,95,110p,0
1295,92,110p,0
1296,78,130p,0
1297,102,100p,0
1298,90,110p,0
1299,65,150p,0
1300,78,130p,0
1301,65,150p,0
1302,94,110p,0
1303,84,120p,0
1304,95,110p,0
1305,95,110p,0
1306,66,150p,0
1307,76,130p,0
1308,67,150p,0
1309,91,110p,0
1310,88,110p,0
1311,66,150p,0
1312,87,110p,0
1313,104,100p,0
1314,99,100p,0
1315,95,110p,0
1316,90,110p,0
1317,70,140p,0
1318,104,100p,0
1319,66,150p,0
1320,71,140p,0
1321,83,120p,0
1322,102,100p,0
1323,66,150p,0
1324,66,150p,0
1325,90,110p,0
1326,83,120p,0
1327,77,130p,0
1328,78,130p,0
1329,84,120p,0
1330,86,120p,0
1331,94,110p,0
1332,67,150p,0
1333,65,150p,0
1334,69,140p,0
1335,102,100p,0
1336,95,110p,0
1337,65,150p,0
1338,68,150p,0
1339,105,100p,0
1340,68,150p,0
1341,78,130p,0
1342,87,110p,0
1343,77,130p,0
1344,68,150p,0
1345,81,120p,0
1346,73,140p,0
1347,65,150p,0
1348,77,130p,0
1349,73,140p,0
1350,91,110p,0
1351,65,150p,0
1352,67,150p,0
1353,98,100p,0
1354,74,130p,0
1355,100,100p,0
1356,95,110p,0
1357,66,150p,0
1358,87,110p,0
1359,99,100p,0
1360,82,120p,0
1361,102,100p,0
1362,84,120p,0
1363,591,,1
1364,83,120p,0
1365,93,110p,0
1366,70,140p,0
1367,70,140p,0
1368,78,130p,0
1369,78,130p,0
1370,91,110p,0
1371,65,150p,0
1372,77,130p,0
1373,86,120p,0
1374,74,130p,0
1375,82,120p,0
1376,87,110p,0
1377,68,150p,0
1378,80,120p,0
1379,103,100p,0
1380,89,110p,0
1381,65,150p,0
1382,89,110p,0
1383,81,120p,0
1384,83,120p,0
1385,86,120p,0
1386,68,150p,0
1387,101,100p,0
1388,102,100p,0
1389,67,150p,0
1390,66,150p,0
1391,84,120p,0
1392,77,130p,0
1393,67,150p,0
1394,105,100p,0
1395,66,150p,0
1396,76,130p,0
1397,281,,1
1398,105,100p,0
1399,74,130p,0
1400,70,140p,0
1401,73,140p,0
1402,93,110p,0
1403,80,120p,0
1404,100,100p,0
1405,69,140p,0
1406,74,130p,0
1407,75,130p,0
1408,65,150p,0
1409,71,140p,0
1410,96,100p,0
1411,85,120p,0
1412,73,140p,0
1413,77,130p,0
1414,88,110p,0
1415,72,140p,0
1416,68,150p,0
1417,84,120p,0
1418,66,150p,0
1419,77,130p,0
1420,95,110p,0
1421,100,100p,0
1422,70,140p,0
1423,70,140p,0
1424,99,100p,0
1425,73,140p,0
1426,79,130p,0
1427,86,120p,0
1428,70,140p,0
1429,90,110p,0
1430,103,100p,0
1431,86,120p,0
1432,79,130p,0
1433,73,140p,0
1434,88,110p,0
1435,98,100p,0
1436,95,110p,0
1437,102,100p,0
1438,76,130p,0
1439,72,140p,0
1440,96,100p,0
1441,70,140p,0
1442,67,150p,0
1443,79,130p,0
1444,91,110p,0
1445,71,140p,0
1446,105,100p,0
1447,71,140p,0
1448,78,130p,0
1449,67,150p,0
1450,69,140p,0
1451,66,150p,0
1452,78,130p,0
1453,74,130p,0
1454,85,120p,0
1455,94,110p,0
1456,70,140p,0
1457,79,130p,0
1458,71,140p,0
1459,83,120p,0
1460,80,120p,0
1461,102,100p,0
1462,93,110p,0
1463,126,,1
1464,66,150p,0
1465,92,110p,0
1466,76,130p,0
1467,95,110p,0
1468,68,150p,0
1469,70,140p,0
1470,87,110p,0
1471,69,140p,0
1472,102,100p,0
1473,70,140p,0
1474,94,110p,0
1475,69,140p,0
1476,69,140p,0
1477,95,110p,0
1478,102,100p,0
1479,69,140p,0
1480,89,110p,0
1481,83,120p,0
1482,80,120p,0
1483,76,130p,0
1484,72,140p,0
1485,87,110p,0
1486,71,140p,0
1487,80,120p,0
1488,95,110p,0
1489,80,120p,0
1490,80,120p,0
1491,105,100p,0
1492,72,140p,0
1493,98,100p,0
1494,89,110p,0
1495,70,140p,0
1496,94,110p,0
1497,97,100p,0
1498,66,150p,0
1499,83,120p,0
1500,72,140p,0
