id,weight,spec,outside
339,392,25p,0
340,247,40p,0
341,633,15p,0
342,289,35p,0
343,595,15p,0
344,255,40p,0
345,256,40p,0
346,443,25p,0
347,322,30p,0
348,359,30p,0
349,568,15p,0
350,256,40p,0
351,314,30p,0
352,290,35p,0
353,255,40p,0
354,268,35p,0
355,785,,1
356,408,25p,0
357,415,25p,0
358,233,40p,0
359,284,35p,0
360,317,30p,0
361,327,30p,0
362,351,30p,0
363,344,30p,0
364,472,20p,0
365,395,25p,0
366,391,25p,0
367,433,25p,0
368,621,15p,0
369,436,25p,0
370,258,40p,0
371,338,30p,0
372,329,30p,0
373,653,15p,0
374,270,35p,0
375,298,35p,0
376,608,15p,0
377,247,40p,0
378,363,30p,0
379,259,40p,0
380,306,30p,0
381,561,20p,0
382,506,20p,0
383,306,30p,0
384,456,20p,0
385,547,20p,0
386,536,20p,0
387,270,35p,0
388,406,25p,0
389,668,15p,0
390,512,20p,0
391,516,20p,0
392,425,25p,0
393,265,40p,0
394,36,,1
395,231,40p,0
396,711,,1
397,383,25p,0
398,316,30p,0
399,545,20p,0
400,296,35p,0
401,560,20p,0
402,391,25p,0
403,333,30p,0
404,299,35p,0
405,301,35p,0
406,493,20p,0
407,258,40p,0
408,256,40p,0
409,693,15p,0
410,445,25p,0
411,356,30p,0
412,341,30p,0
413,305,35p,0
414,395,25p,0
415,399,25p,0
416,231,40p,0
417,308,30p,0
418,383,25p,0
419,285,35p,0
420,324,30p,0
421,266,35p,0
422,422,25p,0
423,500,20p,0
424,445,25p,0
425,457,20p,0
426,293,35p,0
427,632,15p,0
428,611,15p,0
429,674,15p,0
430,666,15p,0
431,441,25p,0
432,239,40p,0
433,435,25p,0
434,330,30p,0
435,614,15p,0
436,436,25p,0
437,351,30p,0
438,324,30p,0
439,355,30p,0
440,308,30p,0
441,314,30p,0
442,333,30p,0
443,258,40p,0
444,403,25p,0
445,443,25p,0
446,238,40p,0
447,695,15p,0
448,372,25p,0
449,245,40p,0
450,636,15p,0
451,349,30p,0
452,262,40p,0
453,270,35p,0
454,245,40p,0
455,252,40p,0
456,264,40p,0
457,282,35p,0
458,403,25p,0
459,440,25p,0
460,454,20p,0
461,284,35p,0
462,545,20p,0
463,556,20p,0
464,414,25p,0
465,286,35p,0
466,269,35p,0
467,665,15p,0
468,757,,1
469,298,35p,0
470,236,40p,0
471,432,25p,0
472,256,40p,0
473,258,40p,0
474,382,25p,0
475,235,40p,0
476,557,20p,0
477,676,15p,0
478,541,20p,0
479,345,30p,0
480,526,20p,0
481,360,30p,0
482,294,35p,0
483,263,40p,0
484,336,30p,0
485,584,15p,0
486,507,20p,0
487,299,35p,0
488,430,25p,0
489,279,35p,0
490,424,25p,0
491,498,20p,0
492,299,35p,0
493,339,30p,0
494,388,25p,0
495,344,30p,0
496,346,30p,0
497,607,15p,0
498,530,20p,0
499,648,15p,0
500,322,30p,0
501,302,35p,0
502,458,20p,0
503,566,15p,0
504,239,40p,0
505,515,20p,0
506,384,25p,0
507,600,15p,0
508,263,40p,0
509,375,25p,0
510,686,15p,0
511,384,25p,0
512,248,40p,0
513,532,20p,0
514,294,35p,0
515,457,20p,0
516,359,30p,0
517,405,25p,0
518,451,20p,0
519,250,40p,0
520,347,30p,0
521,253,40p,0
522,617,15p,0
523,303,35p,0
524,510,20p,0
525,612,15p,0
526,247,40p,0
527,313,30p,0
528,338,30p,0
529,644,15p,0
530,266,35p,0
531,446,20p,0
532,583,15p,0
533,272,35p,0
534,310,30p,0
535,629,15p,0
536,267,35p,0
537,313,30p,0
538,244,40p,0
539,454,20p,0
540,621,15p,0
541,569,15p,0
542,564,20p,0
543,274,35p,0
544,269,35p,0
545,629,15p,0
546,362,30p,0
547,532,20p,0
548,469,20p,0
549,294,35p,0
550,514,20p,0
551,613,15p,0
552,318,30p,0
553,351,30p,0
554,377,25p,0
555,475,20p,0
556,411,25p,0
557,391,25p,0
558,332,30p,0
559,299,35p,0
560,477,20p,0
561,411,25p,0
562,333,30p,0
563,359,30p,0
564,440,25p,0
565,292,35p,0
566,438,25p,0
567,394,25p,0
568,414,25p,0
569,606,15p,0
570,300,35p,0
571,251,40p,0
572,478,20p,0
573,403,25p,0
574,623,15p,0
575,300,35p,0
576,262,40p,0
577,438,25p,0
578,298,35p,0
579,513,20p,0
580,682,15p,0
581,332,30p,0
582,293,35p,0
583,318,30p,0
584,312,30p,0
585,305,35p,0
586,612,15p,0
587,355,30p,0
588,357,30p,0
589,260,40p,0
590,416,25p,0
591,414,25p,0
592,281,35p,0
593,654,15p,0
594,620,15p,0
595,258,40p,0
596,358,30p,0
597,439,25p,0
598,244,40p,0
599,253,40p,0
600,665,15p,0
601,528,20p,0
602,484,20p,0
603,242,40p,0
604,425,25p,0
605,631,15p,0
606,272,35p,0
607,636,15p,0
608,410,25p,0
609,513,20p,0
610,541,20p,0
611,308,30p,0
612,282,35p,0
613,625,15p,0
614,253,40p,0
615,262,40p,0
616,31,,1
617,686,15p,0
618,594,15p,0
619,261,40p,0
620,325,30p,0
621,403,25p,0
622,336,30p,0
623,686,15p,0
624,264,40p,0
625,486,20p,0
626,478,20p,0
627,588,15p,0
628,257,40p,0
629,530,20p,0
630,768,,1
631,658,15p,0
632,410,25p,0
633,358,30p,0
634,620,15p,0
635,247,40p,0
636,254,40p,0
637,518,20p,0
638,242,40p,0
639,318,30p,0
640,508,20p,0
641,295,35p,0
642,575,15p,0
643,446,20p,0
644,343,30p,0
645,251,40p,0
646,308,30p,0
647,657,15p,0
648,239,40p,0
649,432,25p,0
650,390,25p,0
651,563,20p,0
652,276,35p,0
653,699,15p,0
654,231,40p,0
655,257,40p,0
656,542,20p,0
657,400,25p,0
658,423,25p,0
659,392,25p,0
660,258,40p,0
661,280,35p,0
662,505,20p,0
663,262,40p,0
664,633,15p,0
665,297,35p,0
666,294,35p,0
667,697,15p,0
668,282,35p,0
669,696,15p,0
670,271,35p,0
671,471,20p,0
672,361,30p,0
673,268,35p,0
674,261,40p,0
675,305,35p,0
676,663,15p,0
677,249,40p,0
678,610,15p,0
679,606,15p,0
680,350,30p,0
681,351,30p,0
682,306,30p,0
683,233,40p,0
684,721,,1
685,307,30p,0
686,235,40p,0
687,301,35p,0
688,594,15p,0
689,335,30p,0
690,574,15p,0
691,326,30p,0
692,438,25p,0
693,484,20p,0
694,361,30p,0
695,659,15p,0
696,235,40p,0
697,377,25p,0
698,248,40p,0
699,444,25p,0
700,370,25p,0
701,40,,1
702,387,25p,0
703,644,15p,0
704,331,30p,0
705,333,30p,0
706,426,25p,0
707,541,20p,0
708,688,15p,0
709,235,40p,0
710,444,25p,0
711,290,35p,0
712,459,20p,0
713,439,25p,0
714,345,30p,0
715,236,40p,0
716,348,30p,0
717,398,25p,0
718,290,35p,0
719,595,15p,0
720,303,35p,0
721,287,35p,0
722,699,15p,0
723,238,40p,0
724,428,25p,0
725,310,30p,0
726,236,40p,0
727,322,30p,0
728,419,25p,0
729,661,15p,0
730,319,30p,0
731,274,35p,0
732,311,30p,0
733,268,35p,0
734,255,40p,0
735,608,15p,0
736,432,25p,0
737,253,40p,0
738,308,30p,0
739,64,,1
740,611,15p,0
741,376,25p,0
742,257,40p,0
743,540,20p,0
744,240,40p,0
745,494,20p,0
746,299,35p,0
747,382,25p,0
748,232,40p,0
749,275,35p,0
750,283,35p,0
751,592,15p,0
752,413,25p,0
753,538,20p,0
754,316,30p,0
755,300,35p,0
756,274,35p,0
757,415,25p,0
758,291,35p,0
759,235,40p,0
760,422,25p,0
761,307,30p,0
762,247,40p,0
763,257,40p,0
764,590,15p,0
765,436,25p,0
766,414,25p,0
767,239,40p,0
768,298,35p,0
769,277,35p,0
770,247,40p,0
771,682,15p,0
772,305,35p,0
773,437,25p,0
774,624,15p,0
775,448,20p,0
776,517,20p,0
777,655,15p,0
778,444,25p,0
779,373,25p,0
780,367,25p,0
781,519,20p,0
782,232,40p,0
783,259,40p,0
784,550,20p,0
785,671,15p,0
786,667,15p,0
787,390,25p,0
788,605,15p,0
789,473,20p,0
790,569,15p,0
791,286,35p,0
792,271,35p,0
793,253,40p,0
794,441,25p,0
795,277,35p,0
796,309,30p,0
797,342,30p,0
798,303,35p,0
799,305,35p,0
800,666,15p,0
801,263,40p,0
802,253,40p,0
803,269,35p,0
804,590,15p,0
805,661,15p,0
806,405,25p,0
807,476,20p,0
808,288,35p,0
809,293,35p,0
810,300,35p,0
811,238,40p,0
812,233,40p,0
813,493,20p,0
814,579,15p,0
815,592,15p,0
816,265,40p,0
817,481,20p,0
818,264,40p,0
819,454,20p,0
820,337,30p,0
821,233,40p,0
822,315,30p,0
823,362,30p,0
824,555,20p,0
825,254,40p,0
826,305,35p,0
827,349,30p,0
828,481,20p,0
829,488,20p,0
830,466,20p,0
831,582,15p,0
832,428,25p,0
833,302,35p,0
834,308,30p,0
835,609,15p,0
836,354,30p,0
837,302,35p,0
838,631,15p,0
839,369,25p,0
840,564,20p,0
841,239,40p,0
842,310,30p,0
843,245,40p,0
844,360,30p,0
845,687,15p,0
846,281,35p,0
847,261,40p,0
848,272,35p,0
849,405,25p,0
850,652,15p,0
851,299,35p,0
852,290,35p,0
853,241,40p,0
854,395,25p,0
855,239,40p,0
856,254,40p,0
857,373,25p,0
858,411,25p,0
859,270,35p,0
860,331,30p,0
861,300,35p,0
862,413,25p,0
863,537,20p,0
864,436,25p,0
865,649,15p,0
866,685,15p,0
867,552,20p,0
868,489,20p,0
869,674,15p,0
870,239,40p,0
871,649,15p,0
872,236,40p,0
873,574,15p,0
874,279,35p,0
875,235,40p,0
876,672,15p,0
877,553,20p,0
878,433,25p,0
879,363,30p,0
880,235,40p,0
881,640,15p,0
882,253,40p,0
883,432,25p,0
884,350,30p,0
885,337,30p,0
886,234,40p,0
887,261,40p,0
888,427,25p,0
889,661,15p,0
890,436,25p,0
891,409,25p,0
892,234,40p,0
893,64,,1
894,252,40p,0
895,438,25p,0
896,670,15p,0
897,637,15p,0
898,284,35p,0
899,320,30p,0
900,650,15p,0
901,270,35p,0
902,389,25p,0
903,350,30p,0
904,633,15p,0
905,380,25p,0
906,233,40p,0
907,768,,1
908,436,25p,0
909,248,40p,0
910,485,20p,0
911,289,35p,0
912,260,40p,0
913,243,40p,0
914,298,35p,0
915,306,30p,0
916,683,15p,0
917,293,35p,0
918,675,15p,0
919,608,15p,0
920,323,30p,0
921,680,15p,0
922,302,35p,0
923,285,35p,0
924,392,25p,0
925,284,35p,0
926,283,35p,0
927,340,30p,0
928,266,35p,0
929,386,25p,0
930,624,15p,0
931,745,,1
932,441,25p,0
933,553,20p,0
934,295,35p,0
935,522,20p,0
936,247,40p,0
937,351,30p,0
938,319,30p,0
939,482,20p,0
940,232,40p,0
941,369,25p,0
942,399,25p,0
943,265,40p,0
944,258,40p,0
945,292,35p,0
946,273,35p,0
947,330,30p,0
948,260,40p,0
949,244,40p,0
950,506,20p,0
951,574,15p,0
952,414,25p,0
953,289,35p,0
954,528,20p,0
955,474,20p,0
956,372,25p,0
957,538,20p,0
958,258,40p,0
959,313,30p,0
960,338,30p,0
961,628,15p,0
962,381,25p,0
963,788,,1
964,446,20p,0
965,598,15p,0
966,244,40p,0
967,549,20p,0
968,399,25p,0
969,673,15p,0
970,295,35p,0
971,415,25p,0
972,330,30p,0
973,491,20p,0
974,526,20p,0
975,403,25p,0
976,645,15p,0
977,316,30p,0
978,281,35p,0
979,664,15p,0
980,363,30p,0
981,401,25p,0
982,555,20p,0
983,678,15p,0
984,615,15p,0
985,338,30p,0
986,452,20p,0
987,306,30p,0
988,317,30p,0
989,307,30p,0
990,650,15p,0
991,575,15p,0
992,395,25p,0
993,601,15p,0
994,294,35p,0
995,303,35p,0
996,455,20p,0
997,399,25p,0
998,438,25p,0
999,281,35p,0
1000,394,25p,0
1001,374,25p,0
1002,340,30p,0
1003,576,15p,0
1004,269,35p,0
1005,455,20p,0
1006,487,20p,0
1007,488,20p,0
1008,481,20p,0
1009,546,20p,0
1010,257,40p,0
1011,626,15p,0
1012,340,30p,0
1013,325,30p,0
1014,438,25p,0
1015,247,40p,0
1016,255,40p,0
1017,273,35p,0
1018,628,15p,0
1019,673,15p,0
1020,232,40p,0
1021,310,30p,0
1022,347,30p,0
1023,633,15p,0
1024,581,15p,0
1025,636,15p,0
1026,687,15p,0
1027,420,25p,0
1028,628,15p,0
1029,688,15p,0
1030,634,15p,0
1031,238,40p,0
1032,337,30p,0
1033,261,40p,0
1034,286,35p,0
1035,274,35p,0
1036,336,30p,0
1037,261,40p,0
1038,393,25p,0
1039,395,25p,0
1040,504,20p,0
1041,234,40p,0
1042,267,35p,0
1043,298,35p,0
1044,646,15p,0
1045,58,,1
1046,415,25p,0
1047,328,30p,0
1048,627,15p,0
1049,332,30p,0
1050,239,40p,0
1051,273,35p,0
1052,247,40p,0
1053,285,35p,0
1054,644,15p,0
1055,296,35p,0
1056,234,40p,0
1057,271,35p,0
1058,491,20p,0
1059,300,35p,0
1060,258,40p,0
1061,394,25p,0
1062,284,35p,0
1063,422,25p,0
1064,559,20p,0
1065,438,25p,0
1066,305,35p,0
1067,548,20p,0
1068,404,25p,0
1069,317,30p,0
1070,396,25p,0
1071,461,20p,0
1072,379,25p,0
1073,231,40p,0
1074,551,20p,0
1075,292,35p,0
1076,542,20p,0
1077,290,35p,0
1078,624,15p,0
1079,669,15p,0
1080,312,30p,0
1081,322,30p,0
1082,333,30p,0
1083,276,35p,0
1084,490,20p,0
1085,409,25p,0
1086,629,15p,0
1087,300,35p,0
1088,261,40p,0
1089,266,35p,0
1090,458,20p,0
1091,327,30p,0
1092,577,15p,0
1093,684,15p,0
1094,594,15p,0
1095,538,20p,0
1096,407,25p,0
1097,582,15p,0
1098,362,30p,0
1099,301,35p,0
1100,304,35p,0
1101,264,40p,0
1102,602,15p,0
1103,321,30p,0
1104,410,25p,0
1105,543,20p,0
1106,470,20p,0
1107,340,30p,0
1108,267,35p,0
1109,481,20p,0
1110,261,40p,0
1111,236,40p,0
1112,282,35p,0
1113,243,40p,0
1114,336,30p,0
1115,49,,1
1116,352,30p,0
1117,277,35p,0
1118,268,35p,0
1119,333,30p,0
1120,630,15p,0
1121,445,25p,0
1122,439,25p,0
1123,334,30p,0
1124,246,40p,0
1125,666,15p,0
1126,236,40p,0
1127,315,30p,0
1128,544,20p,0
1129,440,25p,0
1130,412,25p,0
1131,608,15p,0
1132,231,40p,0
1133,328,30p,0
1134,417,25p,0
1135,262,40p,0
1136,508,20p,0
1137,441,25p,0
1138,501,20p,0
1139,402,25p,0
1140,277,35p,0
1141,553,20p,0
1142,644,15p,0
1143,341,30p,0
1144,514,20p,0
1145,308,30p,0
1146,279,35p,0
1147,471,20p,0
1148,282,35p,0
1149,273,35p,0
1150,686,15p,0
1151,426,25p,0
1152,287,35p,0
1153,378,25p,0
1154,432,25p,0
1155,252,40p,0
1156,597,15p,0
1157,442,25p,0
1158,335,30p,0
1159,249,40p,0
1160,265,40p,0
1161,577,15p,0
1162,300,35p,0
1163,290,35p,0
1164,317,30p,0
1165,562,20p,0
1166,256,40p,0
1167,274,35p,0
1168,349,30p,0
1169,344,30p,0
1170,515,20p,0
1171,524,20p,0
1172,328,30p,0
1173,665,15p,0
1174,593,15p,0
1175,331,30p,0
1176,553,20p,0
1177,320,30p,0
1178,326,30p,0
1179,260,40p,0
1180,254,40p,0
1181,269,35p,0
1182,283,35p,0
1183,348,30p,0
1184,416,25p,0
1185,435,25p,0
1186,308,30p,0
1187,232,40p,0
1188,265,40p,0
1189,576,15p,0
1190,400,25p,0
1191,234,40p,0
1192,344,30p,0
1193,352,30p,0
1194,608,15p,0
1195,474,20p,0
1196,561,20p,0
1197,332,30p,0
1198,641,15p,0
1199,239,40p,0
1200,432,25p,0
1201,231,40p,0
1202,242,40p,0
1203,259,40p,0
1204,640,15p,0
1205,530,20p,0
1206,304,35p,0
1207,369,25p,0
1208,805,,1
1209,333,30p,0
1210,303,35p,0
1211,648,15p,0
1212,416,25p,0
1213,400,25p,0
1214,356,30p,0
1215,430,25p,0
1216,577,15p,0
1217,331,30p,0
1218,248,40p,0
1219,375,25p,0
1220,473,20p,0
1221,514,20p,0
1222,267,35p,0
1223,559,20p,0
1224,249,40p,0
1225,594,15p,0
1226,244,40p,0
1227,383,25p,0
1228,233,40p,0
1229,405,25p,0
1230,566,15p,0
1231,388,25p,0
1232,338,30p,0
1233,524,20p,0
1234,242,40p,0
1235,279,35p,0
1236,314,30p,0
1237,261,40p,0
1238,322,30p,0
1239,247,40p,0
1240,530,20p,0
1241,361,30p,0
1242,622,15p,0
1243,434,25p,0
1244,581,15p,0
1245,349,30p,0
1246,667,15p,0
1247,336,30p,0
1248,278,35p,0
1249,564,20p,0
1250,601,15p,0
1251,262,40p,0
1252,650,15p,0
1253,304,35p,0
1254,422,25p,0
1255,637,15p,0
1256,543,20p,0
1257,256,40p,0
1258,581,15p,0
1259,444,25p,0
1260,395,25p,0
1261,258,40p,0
1262,635,15p,0
1263,261,40p,0
1264,277,35p,0
1265,483,20p,0
1266,260,40p,0
1267,264,40p,0
1268,566,15p,0
1269,514,20p,0
1270,404,25p,0
1271,678,15p,0
1272,275,35p,0
1273,424,25p,0
1274,400,25p,0
1275,478,20p,0
1276,586,15p,0
1277,638,15p,0
1278,382,25p,0
1279,291,35p,0
1280,383,25p,0
1281,617,15p,0
1282,564,20p,0
1283,268,35p,0
1284,262,40p,0
1285,559,20p,0
1286,366,25p,0
1287,241,40p,0
1288,431,25p,0
1289,279,35p,0
1290,347,30p,0
1291,252,40p,0
1292,387,25p,0
1293,660,15p,0
1294,254,40p,0
1295,442,25p,0
1296,303,35p,0
1297,303,35p,0
1298,280,35p,0
1299,285,35p,0
1300,287,35p,0
1301,271,35p,0
1302,431,25p,0
1303,687,15p,0
1304,247,40p,0
1305,540,20p,0
1306,422,25p,0
1307,377,25p,0
1308,347,30p,0
1309,413,25p,0
1310,316,30p,0
1311,278,35p,0
1312,313,30p,0
1313,765,,1
1314,381,25p,0
1315,413,25p,0
1316,291,35p,0
1317,510,20p,0
1318,346,30p,0
1319,385,25p,0
1320,555,20p,0
1321,398,25p,0
1322,243,40p,0
1323,727,,1
1324,384,25p,0
1325,427,25p,0
1326,232,40p,0
1327,247,40p,0
1328,616,15p,0
1329,311,30p,0
1330,380,25p,0
1331,423,25p,0
1332,278,35p,0
1333,314,30p,0
1334,325,30p,0
1335,331,30p,0
1336,378,25p,0
1337,401,25p,0
1338,244,40p,0
1339,499,20p,0
1340,488,20p,0
1341,531,20p,0
1342,506,20p,0
1343,601,15p,0
1344,442,25p,0
1345,240,40p,0
1346,325,30p,0
1347,256,40p,0
1348,533,20p,0
1349,432,25p,0
1350,347,30p,0
1351,389,25p,0
1352,256,40p,0
1353,606,15p,0
1354,262,40p,0
1355,351,30p,0
1356,495,20p,0
1357,560,20p,0
1358,539,20p,0
1359,607,15p,0
1360,300,35p,0
1361,239,40p,0
1362,276,35p,0
1363,384,25p,0
1364,404,25p,0
1365,356,30p,0
1366,255,40p,0
1367,303,35p,0
1368,268,35p,0
1369,254,40p,0
1370,631,15p,0
1371,381,25p,0
1372,588,15p,0
1373,568,15p,0
1374,270,35p,0
1375,284,35p,0
1376,571,15p,0
1377,232,40p,0
1378,437,25p,0
1379,313,30p,0
1380,236,40p,0
1381,258,40p,0
1382,554,20p,0
1383,627,15p,0
1384,573,15p,0
1385,499,20p,0
1386,476,20p,0
1387,256,40p,0
1388,547,20p,0
1389,538,20p,0
1390,300,35p,0
1391,455,20p,0
1392,414,25p,0
1393,418,25p,0
1394,409,25p,0
1395,304,35p,0
1396,369,25p,0
1397,260,40p,0
1398,257,40p,0
1399,246,40p,0
1400,584,15p,0
1401,232,40p,0
1402,361,30p,0
1403,266,35p,0
1404,419,25p,0
1405,305,35p,0
1406,460,20p,0
1407,311,30p,0
1408,304,35p,0
1409,551,20p,0
1410,601,15p,0
1411,325,30p,0
1412,540,20p,0
1413,671,15p,0
1414,369,25p,0
1415,555,20p,0
1416,241,40p,0
1417,234,40p,0
1418,420,25p,0
1419,686,15p,0
1420,435,25p,0
1421,581,15p,0
1422,332,30p,0
1423,263,40p,0
1424,348,30p,0
1425,343,30p,0
1426,450,20p,0
1427,385,25p,0
1428,379,25p,0
1429,305,35p,0
1430,305,35p,0
1431,412,25p,0
1432,275,35p,0
1433,386,25p,0
1434,668,15p,0
1435,257,40p,0
1436,237,40p,0
1437,551,20p,0
1438,268,35p,0
1439,328,30p,0
1440,341,30p,0
1441,446,20p,0
1442,629,15p,0
1443,373,25p,0
1444,334,30p,0
1445,282,35p,0
1446,547,20p,0
1447,321,30p,0
1448,339,30p,0
1449,358,30p,0
1450,271,35p,0
1451,481,20p,0
1452,309,30p,0
1453,396,25p,0
1454,291,35p,0
1455,290,35p,0
1456,374,25p,0
1457,359,30p,0
1458,694,15p,0
1459,455,20p,0
1460,236,40p,0
1461,236,40p,0
1462,354,30p,0
1463,247,40p,0
1464,520,20p,0
1465,691,15p,0
1466,415,25p,0
1467,657,15p,0
1468,458,20p,0
1469,264,40p,0
1470,572,15p,0
1471,544,20p,0
1472,370,25p,0
1473,634,15p,0
1474,472,20p,0
1475,247,40p,0
1476,317,30p,0
1477,285,35p,0
1478,551,20p,0
1479,437,25p,0
1480,332,30p,0
1481,256,40p,0
1482,390,25p,0
1483,530,20p,0
1484,240,40p,0
1485,262,40p,0
1486,446,20p,0
1487,347,30p,0
1488,394,25p,0
1489,291,35p,0
1490,442,25p,0
1491,251,40p,0
1492,312,30p,0
1493,449,20p,0
1494,625,15p,0
1495,481,20p,0
1496,336,30p,0
1497,518,20p,0
1498,423,25p,0
1499,523,20p,0
1500,428,25p,0
1501,512,20p,0
