id,weight,spec,outside
625,538,20p,0
626,559,20p,0
627,659,15p,0
628,275,35p,0
629,418,25p,0
630,654,15p,0
631,432,25p,0
632,505,20p,0
633,695,15p,0
634,277,35p,0
635,480,20p,0
636,297,35p,0
637,425,25p,0
638,441,25p,0
639,687,15p,0
640,556,20p,0
641,166,60p,0
642,421,25p,0
643,477,20p,0
644,694,15p,0
645,440,25p,0
646,666,15p,0
647,434,25p,0
648,257,40p,0
649,410,25p,0
650,170,60p,0
651,249,40p,0
652,439,25p,0
653,607,15p,0
654,156,60p,0
655,598,15p,0
656,446,20p,0
657,277,35p,0
658,414,25p,0
659,469,20p,0
660,512,20p,0
661,177,60p,0
662,406,25p,0
663,557,20p,0
664,387,25p,0
665,493,20p,0
666,284,35p,0
667,658,15p,0
668,405,25p,0
669,417,25p,0
670,609,15p,0
671,683,15p,0
672,599,15p,0
673,268,35p,0
674,286,35p,0
675,233,40p,0
676,435,25p,0
677,248,40p,0
678,242,40p,0
679,541,20p,0
680,167,60p,0
681,268,35p,0
682,177,60p,0
683,257,40p,0
684,168,60p,0
685,617,15p,0
686,500,20p,0
687,178,60p,0
688,405,25p,0
689,301,35p,0
690,304,35p,0
691,544,20p,0
692,366,25p,0
693,535,20p,0
694,252,40p,0
695,644,15p,0
696,569,15p,0
697,556,20p,0
698,661,15p,0
699,182,60p,0
700,664,15p,0
701,555,20p,0
702,179,60p,0
703,620,15p,0
704,396,25p,0
705,276,35p,0
706,545,20p,0
707,630,15p,0
708,180,60p,0
709,392,25p,0
710,166,60p,0
711,413,25p,0
712,542,20p,0
713,260,40p,0
714,155,60p,0
715,451,20p,0
716,485,20p,0
717,471,20p,0
718,415,25p,0
719,170,60p,0
720,171,60p,0
721,257,40p,0
722,175,60p,0
723,464,20p,0
724,699,15p,0
725,266,35p,0
726,296,35p,0
727,292,35p,0
728,297,35p,0
729,463,20p,0
730,614,15p,0
731,385,25p,0
732,241,40p,0
733,382,25p,0
734,635,15p,0
735,676,15p,0
736,257,40p,0
737,451,20p,0
738,614,15p,0
739,499,20p,0
740,597,15p,0
741,570,15p,0
742,180,60p,0
743,244,40p,0
744,270,35p,0
745,64,,1
746,261,40p,0
747,463,20p,0
748,509,20p,0
749,433,25p,0
750,377,25p,0
751,592,15p,0
752,547,20p,0
753,376,25p,0
754,174,60p,0
755,627,15p,0
756,768,,1
757,660,15p,0
758,466,20p,0
759,291,35p,0
760,234,40p,0
761,303,35p,0
762,651,15p,0
763,633,15p,0
764,180,60p,0
765,399,25p,0
766,495,20p,0
767,387,25p,0
768,162,60p,0
769,279,35p,0
770,161,60p,0
771,433,25p,0
772,640,15p,0
773,160,60p,0
774,475,20p,0
775,294,35p,0
776,536,20p,0
777,422,25p,0
778,450,20p,0
779,250,40p,0
780,285,35p,0
781,469,20p,0
782,651,15p,0
783,623,15p,0
784,244,40p,0
785,261,40p,0
786,160,60p,0
787,539,20p,0
788,507,20p,0
789,416,25p,0
790,283,35p,0
791,278,35p,0
792,271,35p,0
793,233,40p,0
794,181,60p,0
795,259,40p,0
796,427,25p,0
797,479,20p,0
798,238,40p,0
799,400,25p,0
800,440,25p,0
801,280,35p,0
802,170,60p,0
803,664,15p,0
804,788,,1
805,410,25p,0
806,255,40p,0
807,256,40p,0
808,482,20p,0
809,281,35p,0
810,160,60p,0
811,240,40p,0
812,232,40p,0
813,169,60p,0
814,602,15p,0
815,611,15p,0
816,386,25p,0
817,699,15p,0
818,251,40p,0
819,231,40p,0
820,513,20p,0
821,681,15p,0
822,582,15p,0
823,292,35p,0
824,164,60p,0
825,284,35p,0
826,175,60p,0
827,555,20p,0
828,297,35p,0
829,296,35p,0
830,589,15p,0
831,562,20p,0
832,283,35p,0
833,368,25p,0
834,273,35p,0
835,516,20p,0
836,694,15p,0
837,298,35p,0
838,295,35p,0
839,247,40p,0
840,574,15p,0
841,261,40p,0
842,675,15p,0
843,267,35p,0
844,272,35p,0
845,238,40p,0
846,514,20p,0
847,163,60p,0
848,272,35p,0
849,379,25p,0
850,555,20p,0
851,586,15p,0
852,300,35p,0
853,291,35p,0
854,606,15p,0
855,173,60p,0
856,457,20p,0
857,287,35p,0
858,256,40p,0
859,153,60p,0
860,689,15p,0
861,575,15p,0
862,631,15p,0
863,157,60p,0
864,576,15p,0
865,284,35p,0
866,642,15p,0
867,419,25p,0
868,179,60p,0
869,161,60p,0
870,278,35p,0
871,424,25p,0
872,299,35p,0
873,785,,1
874,251,40p,0
875,266,35p,0
876,578,15p,0
877,181,60p,0
878,254,40p,0
879,646,15p,0
880,258,40p,0
881,180,60p,0
882,257,40p,0
883,536,20p,0
884,676,15p,0
885,305,35p,0
886,299,35p,0
887,622,15p,0
888,158,60p,0
889,281,35p,0
890,623,15p,0
891,606,15p,0
892,407,25p,0
893,169,60p,0
894,278,35p,0
895,485,20p,0
896,182,60p,0
897,378,25p,0
898,700,15p,0
899,681,15p,0
900,670,15p,0
901,634,15p,0
902,162,60p,0
903,404,25p,0
904,695,15p,0
905,667,15p,0
906,251,40p,0
907,377,25p,0
908,665,15p,0
909,244,40p,0
910,176,60p,0
911,687,15p,0
912,565,20p,0
913,272,35p,0
914,298,35p,0
915,292,35p,0
916,260,40p,0
917,469,20p,0
918,694,15p,0
919,445,25p,0
920,163,60p,0
921,285,35p,0
922,304,35p,0
923,173,60p,0
924,549,20p,0
925,412,25p,0
926,256,40p,0
927,246,40p,0
928,451,20p,0
929,247,40p,0
930,268,35p,0
931,632,15p,0
932,745,,1
933,470,20p,0
934,302,35p,0
935,276,35p,0
936,619,15p,0
937,287,35p,0
938,295,35p,0
939,251,40p,0
940,377,25p,0
941,40,,1
942,496,20p,0
943,449,20p,0
944,514,20p,0
945,569,15p,0
946,380,25p,0
947,592,15p,0
948,171,60p,0
949,285,35p,0
950,282,35p,0
951,406,25p,0
952,296,35p,0
953,453,20p,0
954,237,40p,0
955,392,25p,0
956,388,25p,0
957,450,20p,0
958,611,15p,0
959,255,40p,0
960,276,35p,0
961,302,35p,0
962,242,40p,0
963,623,15p,0
964,388,25p,0
965,169,60p,0
966,171,60p,0
967,163,60p,0
968,274,35p,0
969,408,25p,0
970,154,60p,0
971,641,15p,0
972,632,15p,0
973,680,15p,0
974,232,40p,0
975,685,15p,0
976,401,25p,0
977,279,35p,0
978,369,25p,0
979,384,25p,0
980,236,40p,0
981,520,20p,0
982,434,25p,0
983,172,60p,0
984,388,25p,0
985,268,35p,0
986,404,25p,0
987,687,15p,0
988,253,40p,0
989,237,40p,0
990,252,40p,0
991,539,20p,0
992,245,40p,0
993,413,25p,0
994,478,20p,0
995,248,40p,0
996,278,35p,0
997,296,35p,0
998,672,15p,0
999,272,35p,0
1000,668,15p,0
1001,711,,1
1002,506,20p,0
1003,266,35p,0
1004,381,25p,0
1005,301,35p,0
1006,430,25p,0
1007,623,15p,0
1008,609,15p,0
1009,665,15p,0
1010,525,20p,0
1011,429,25p,0
1012,455,20p,0
1013,297,35p,0
1014,494,20p,0
1015,466,20p,0
1016,402,25p,0
1017,429,25p,0
1018,575,15p,0
1019,157,60p,0
1020,402,25p,0
1021,527,20p,0
1022,232,40p,0
1023,161,60p,0
1024,182,60p,0
1025,618,15p,0
1026,546,20p,0
1027,255,40p,0
1028,618,15p,0
1029,426,25p,0
1030,257,40p,0
1031,369,25p,0
1032,288,35p,0
1033,399,25p,0
1034,519,20p,0
1035,405,25p,0
1036,277,35p,0
1037,299,35p,0
1038,287,35p,0
1039,161,60p,0
1040,682,15p,0
1041,299,35p,0
1042,413,25p,0
1043,240,40p,0
1044,291,35p,0
1045,234,40p,0
1046,536,20p,0
1047,276,35p,0
1048,297,35p,0
1049,251,40p,0
1050,259,40p,0
1051,284,35p,0
1052,265,40p,0
1053,166,60p,0
1054,451,20p,0
1055,382,25p,0
1056,172,60p,0
1057,264,40p,0
1058,698,15p,0
1059,283,35p,0
1060,259,40p,0
1061,300,35p,0
1062,393,25p,0
1063,177,60p,0
1064,574,15p,0
1065,435,25p,0
1066,181,60p,0
1067,253,40p,0
1068,274,35p,0
1069,233,40p,0
1070,252,40p,0
1071,422,25p,0
1072,437,25p,0
1073,430,25p,0
1074,297,35p,0
1075,292,35p,0
1076,182,60p,0
1077,289,35p,0
1078,253,40p,0
1079,688,15p,0
1080,387,25p,0
1081,468,20p,0
1082,284,35p,0
1083,279,35p,0
1084,156,60p,0
1085,374,25p,0
1086,675,15p,0
1087,250,40p,0
1088,175,60p,0
1089,452,20p,0
1090,691,15p,0
1091,286,35p,0
1092,283,35p,0
1093,377,25p,0
1094,658,15p,0
1095,178,60p,0
1096,452,20p,0
1097,560,20p,0
1098,400,25p,0
1099,477,20p,0
1100,691,15p,0
1101,303,35p,0
1102,415,25p,0
1103,288,35p,0
1104,679,15p,0
1105,160,60p,0
1106,263,40p,0
1107,635,15p,0
1108,300,35p,0
1109,395,25p,0
1110,661,15p,0
1111,613,15p,0
1112,255,40p,0
1113,578,15p,0
1114,643,15p,0
1115,579,15p,0
1116,443,25p,0
1117,251,40p,0
1118,623,15p,0
1119,240,40p,0
1120,250,40p,0
1121,261,40p,0
1122,166,60p,0
1123,676,15p,0
1124,231,40p,0
1125,158,60p,0
1126,596,15p,0
1127,175,60p,0
1128,461,20p,0
1129,239,40p,0
1130,269,35p,0
1131,424,25p,0
1132,242,40p,0
1133,438,25p,0
1134,684,15p,0
1135,278,35p,0
1136,685,15p,0
1137,155,60p,0
1138,268,35p,0
1139,289,35p,0
1140,295,35p,0
1141,257,40p,0
1142,304,35p,0
1143,540,20p,0
1144,470,20p,0
1145,168,60p,0
1146,581,15p,0
1147,506,20p,0
1148,403,25p,0
1149,153,60p,0
1150,523,20p,0
1151,559,20p,0
1152,240,40p,0
1153,237,40p,0
1154,268,35p,0
1155,581,15p,0
1156,614,15p,0
1157,233,40p,0
1158,173,60p,0
1159,280,35p,0
1160,303,35p,0
1161,242,40p,0
1162,377,25p,0
1163,456,20p,0
1164,299,35p,0
1165,420,25p,0
1166,289,35p,0
1167,166,60p,0
1168,453,20p,0
1169,415,25p,0
1170,294,35p,0
1171,262,40p,0
1172,555,20p,0
1173,606,15p,0
1174,583,15p,0
1175,407,25p,0
1176,411,25p,0
1177,165,60p,0
1178,494,20p,0
1179,670,15p,0
1180,238,40p,0
1181,246,40p,0
1182,260,40p,0
1183,491,20p,0
1184,597,15p,0
1185,267,35p,0
1186,484,20p,0
1187,438,25p,0
1188,550,20p,0
1189,176,60p,0
1190,263,40p,0
1191,368,25p,0
1192,490,20p,0
1193,252,40p,0
1194,589,15p,0
1195,298,35p,0
1196,485,20p,0
1197,765,,1
1198,174,60p,0
1199,444,25p,0
1200,531,20p,0
1201,156,60p,0
1202,378,25p,0
1203,452,20p,0
1204,283,35p,0
1205,164,60p,0
1206,277,35p,0
1207,727,,1
1208,279,35p,0
1209,611,15p,0
1210,154,60p,0
1211,565,20p,0
1212,370,25p,0
1213,179,60p,0
1214,304,35p,0
1215,179,60p,0
1216,424,25p,0
1217,700,15p,0
1218,262,40p,0
1219,160,60p,0
1220,237,40p,0
1221,389,25p,0
1222,395,25p,0
1223,392,25p,0
1224,402,25p,0
1225,467,20p,0
1226,640,15p,0
1227,401,25p,0
1228,180,60p,0
1229,171,60p,0
1230,162,60p,0
1231,694,15p,0
1232,249,40p,0
1233,260,40p,0
1234,516,20p,0
1235,172,60p,0
1236,243,40p,0
1237,644,15p,0
1238,296,35p,0
1239,377,25p,0
1240,480,20p,0
1241,578,15p,0
1242,438,25p,0
1243,264,40p,0
1244,674,15p,0
1245,285,35p,0
1246,511,20p,0
1247,159,60p,0
1248,453,20p,0
1249,419,25p,0
1250,508,20p,0
1251,593,15p,0
1252,156,60p,0
1253,234,40p,0
1254,177,60p,0
1255,401,25p,0
1256,277,35p,0
1257,514,20p,0
1258,444,25p,0
1259,379,25p,0
1260,403,25p,0
1261,270,35p,0
1262,283,35p,0
1263,161,60p,0
1264,536,20p,0
1265,435,25p,0
1266,560,20p,0
1267,486,20p,0
1268,434,25p,0
1269,381,25p,0
1270,257,40p,0
1271,468,20p,0
1272,608,15p,0
1273,400,25p,0
1274,384,25p,0
1275,176,60p,0
1276,366,25p,0
1277,272,35p,0
1278,465,20p,0
1279,268,35p,0
1280,436,25p,0
1281,683,15p,0
1282,297,35p,0
1283,595,15p,0
1284,296,35p,0
1285,560,20p,0
1286,684,15p,0
1287,693,15p,0
1288,155,60p,0
1289,473,20p,0
1290,514,20p,0
1291,175,60p,0
1292,380,25p,0
1293,279,35p,0
1294,154,60p,0
1295,660,15p,0
1296,426,25p,0
1297,278,35p,0
1298,426,25p,0
1299,660,15p,0
1300,163,60p,0
1301,693,15p,0
1302,463,20p,0
1303,250,40p,0
1304,447,20p,0
1305,390,25p,0
1306,162,60p,0
1307,444,25p,0
1308,649,15p,0
1309,252,40p,0
1310,617,15p,0
1311,265,40p,0
1312,634,15p,0
1313,686,15p,0
1314,634,15p,0
1315,251,40p,0
1316,293,35p,0
1317,167,60p,0
1318,233,40p,0
1319,647,15p,0
1320,276,35p,0
1321,377,25p,0
1322,446,20p,0
1323,253,40p,0
1324,284,35p,0
1325,170,60p,0
1326,486,20p,0
1327,638,15p,0
1328,248,40p,0
1329,512,20p,0
1330,304,35p,0
1331,237,40p,0
1332,604,15p,0
1333,366,25p,0
1334,412,25p,0
1335,687,15p,0
1336,513,20p,0
1337,153,60p,0
1338,480,20p,0
1339,269,35p,0
1340,163,60p,0
1341,154,60p,0
1342,295,35p,0
1343,234,40p,0
1344,163,60p,0
1345,303,35p,0
1346,239,40p,0
1347,455,20p,0
1348,249,40p,0
1349,550,20p,0
1350,376,25p,0
1351,162,60p,0
1352,268,35p,0
1353,650,15p,0
1354,578,15p,0
1355,554,20p,0
1356,166,60p,0
1357,652,15p,0
1358,296,35p,0
1359,260,40p,0
1360,441,25p,0
1361,490,20p,0
1362,376,25p,0
1363,267,35p,0
1364,512,20p,0
1365,232,40p,0
1366,301,35p,0
1367,417,25p,0
1368,396,25p,0
1369,156,60p,0
1370,649,15p,0
1371,373,25p,0
1372,277,35p,0
1373,303,35p,0
1374,686,15p,0
1375,182,60p,0
1376,455,20p,0
1377,167,60p,0
1378,490,20p,0
1379,679,15p,0
1380,578,15p,0
1381,538,20p,0
1382,166,60p,0
1383,180,60p,0
1384,461,20p,0
1385,511,20p,0
1386,435,25p,0
1387,232,40p,0
1388,410,25p,0
1389,262,40p,0
1390,678,15p,0
1391,536,20p,0
1392,272,35p,0
1393,238,40p,0
1394,165,60p,0
1395,434,25p,0
1396,286,35p,0
1397,493,20p,0
1398,694,15p,0
1399,273,35p,0
1400,613,15p,0
1401,548,20p,0
1402,259,40p,0
1403,279,35p,0
1404,484,20p,0
1405,297,35p,0
1406,167,60p,0
1407,297,35p,0
1408,270,35p,0
1409,596,15p,0
1410,386,25p,0
1411,481,20p,0
1412,547,20p,0
1413,294,35p,0
1414,278,35p,0
1415,389,25p,0
1416,439,25p,0
1417,274,35p,0
1418,162,60p,0
1419,234,40p,0
1420,171,60p,0
1421,289,35p,0
1422,636,15p,0
1423,427,25p,0
1424,387,25p,0
1425,304,35p,0
1426,236,40p,0
1427,510,20p,0
1428,373,25p,0
1429,367,25p,0
1430,384,25p,0
1431,485,20p,0
1432,265,40p,0
1433,622,15p,0
1434,157,60p,0
1435,167,60p,0
1436,155,60p,0
1437,438,25p,0
1438,298,35p,0
1439,544,20p,0
1440,275,35p,0
1441,688,15p,0
1442,403,25p,0
1443,641,15p,0
1444,472,20p,0
1445,171,60p,0
1446,292,35p,0
1447,266,35p,0
1448,382,25p,0
1449,172,60p,0
1450,172,60p,0
1451,388,25p,0
1452,245,40p,0
1453,259,40p,0
1454,252,40p,0
1455,591,15p,0
1456,579,15p,0
1457,291,35p,0
1458,536,20p,0
1459,167,60p,0
1460,290,35p,0
1461,383,25p,0
1462,240,40p,0
1463,153,60p,0
1464,606,15p,0
1465,168,60p,0
1466,292,35p,0
1467,238,40p,0
1468,421,25p,0
1469,545,20p,0
1470,267,35p,0
1471,178,60p,0
1472,533,20p,0
1473,423,25p,0
1474,270,35p,0
1475,305,35p,0
1476,262,40p,0
1477,624,15p,0
1478,286,35p,0
1479,305,35p,0
1480,169,60p,0
1481,246,40p,0
1482,171,60p,0
1483,639,15p,0
1484,178,60p,0
1485,530,20p,0
1486,419,25p,0
1487,305,35p,0
1488,243,40p,0
1489,299,35p,0
1490,247,40p,0
1491,254,40p,0
1492,169,60p,0
1493,238,40p,0
1494,415,25p,0
1495,613,15p,0
1496,235,40p,0
1497,376,25p,0
1498,173,60p,0
1499,48,,1
1500,395,25p,0
1501,236,40p,0
